episode,tot_done,reward,steps
0.0,0.0,-349.6666666666667,1
1.0,0.0,-319.55555555555554,2
2.0,0.0,-336.44444444444446,3
3.0,0.0,-349.44444444444446,4
4.0,0.0,-298.44444444444446,5
5.0,0.0,-357.77777777777777,6
6.0,0.0,-327.22222222222223,7
7.0,0.0,-305.44444444444446,8
8.0,0.0,-317.0,9
9.0,0.0,-314.22222222222223,10
10.0,0.0,-358.3333333333333,11
11.0,0.0,-317.77777777777777,12
12.0,0.0,-317.1111111111111,13
13.0,0.0,-335.0,14
14.0,0.0,-327.3333333333333,15
15.0,0.0,-357.44444444444446,16
16.0,0.0,-320.1111111111111,17
17.0,0.0,-342.1111111111111,18
18.0,0.0,-369.0,19
19.0,0.0,-304.77777777777777,20
20.0,0.0,-312.22222222222223,21
21.0,0.0,-331.77777777777777,22
22.0,0.0,-366.3333333333333,23
23.0,0.0,-349.77777777777777,24
24.0,0.0,-319.44444444444446,25
25.0,0.0,-321.0,26
26.0,0.0,-298.6666666666667,27
27.0,0.0,-338.6666666666667,28
28.0,0.0,-346.3333333333333,29
29.0,0.0,-344.0,30
30.0,0.0,-327.6666666666667,31
31.0,0.0,-355.6666666666667,32
32.0,0.0,-304.22222222222223,33
33.0,0.0,-334.44444444444446,34
34.0,0.0,-308.77777777777777,35
35.0,0.0,-314.8888888888889,36
36.0,0.0,-363.55555555555554,37
37.0,0.0,-307.55555555555554,38
38.0,0.0,-366.1111111111111,39
39.0,0.0,-299.55555555555554,40
40.0,0.0,-336.55555555555554,41
41.0,0.0,-288.22222222222223,42
42.0,0.0,-320.8888888888889,43
43.0,0.0,-322.1111111111111,44
44.0,0.0,-296.55555555555554,45
45.0,0.0,-319.8888888888889,46
46.0,0.0,-309.22222222222223,47
47.0,0.0,-301.77777777777777,48
48.0,0.0,-327.6666666666667,49
49.0,0.0,-355.3333333333333,50
50.0,0.0,-337.8888888888889,51
51.0,0.0,-296.44444444444446,52
52.0,0.0,-341.77777777777777,53
53.0,0.0,-307.55555555555554,54
54.0,0.0,-304.77777777777777,55
55.0,0.0,-324.8888888888889,56
56.0,0.0,-344.44444444444446,57
57.0,0.0,-339.3333333333333,58
58.0,0.0,-362.6666666666667,59
59.0,0.0,-340.6666666666667,60
60.0,0.0,-317.22222222222223,61
61.0,0.0,-279.55555555555554,62
62.0,0.0,-315.8888888888889,63
63.0,0.0,-282.0,64
64.0,0.0,-322.3333333333333,65
65.0,0.0,-324.55555555555554,66
66.0,0.0,-295.0,67
67.0,0.0,-340.77777777777777,68
68.0,0.0,-294.55555555555554,69
69.0,0.0,-287.55555555555554,70
70.0,0.0,-306.22222222222223,71
71.0,0.0,-327.22222222222223,72
72.0,0.0,-315.0,73
73.0,0.0,-312.8888888888889,74
74.0,0.0,-301.6666666666667,75
75.0,0.0,-304.6666666666667,76
76.0,0.0,-296.8888888888889,77
77.0,0.0,-280.77777777777777,78
78.0,0.0,-303.44444444444446,79
79.0,0.0,-292.55555555555554,80
80.0,0.0,-303.55555555555554,81
81.0,0.0,-302.55555555555554,82
82.0,0.0,-304.6666666666667,83
83.0,0.0,-298.0,84
84.0,0.0,-317.77777777777777,85
85.0,0.0,-300.3333333333333,86
86.0,0.0,-331.1111111111111,87
87.0,0.0,-318.22222222222223,88
88.0,0.0,-332.0,89
89.0,0.0,-304.0,90
90.0,0.0,-331.8888888888889,91
91.0,0.0,-291.8888888888889,92
92.0,0.0,-278.44444444444446,93
93.0,0.0,-321.55555555555554,94
94.0,0.0,-299.6666666666667,95
95.0,0.0,-346.22222222222223,96
96.0,0.0,-313.8888888888889,97
97.0,0.0,-286.0,98
98.0,0.0,-320.44444444444446,99
99.0,0.0,-310.1111111111111,100
100.0,0.0,-295.6666666666667,101
101.0,0.0,-316.44444444444446,102
102.0,0.0,-312.0,103
103.0,0.0,-272.44444444444446,104
104.0,0.0,-300.8888888888889,105
105.0,0.0,-318.77777777777777,106
106.0,0.0,-280.77777777777777,107
107.0,0.0,-331.44444444444446,108
108.0,0.0,-297.8888888888889,109
109.0,0.0,-332.55555555555554,110
110.0,0.0,-321.1111111111111,111
111.0,0.0,-293.6666666666667,112
112.0,0.0,-290.1111111111111,113
113.0,0.0,-294.22222222222223,114
114.0,0.0,-336.44444444444446,115
115.0,0.0,-317.77777777777777,116
116.0,0.0,-303.0,117
117.0,0.0,-295.55555555555554,118
118.0,0.0,-306.22222222222223,119
119.0,0.0,-316.1111111111111,120
120.0,0.0,-317.1111111111111,121
121.0,0.0,-323.77777777777777,122
122.0,0.0,-276.0,123
123.0,0.0,-255.77777777777777,124
124.0,0.0,-309.8888888888889,125
125.0,0.0,-289.44444444444446,126
126.0,0.0,-324.3333333333333,127
127.0,0.0,-288.1111111111111,128
128.0,0.0,-280.55555555555554,129
129.0,0.0,-323.77777777777777,130
130.0,0.0,-275.1111111111111,131
131.0,0.0,-286.44444444444446,132
132.0,0.0,-308.22222222222223,133
133.0,0.0,-297.8888888888889,134
134.0,0.0,-314.0,135
135.0,0.0,-274.8888888888889,136
136.0,0.0,-324.22222222222223,137
137.0,0.0,-284.77777777777777,138
138.0,0.0,-318.0,139
139.0,0.0,-288.0,140
140.0,0.0,-308.3333333333333,141
141.0,0.0,-319.22222222222223,142
142.0,0.0,-291.3333333333333,143
143.0,0.0,-237.0,144
144.0,0.0,-280.3333333333333,145
145.0,0.0,-290.0,146
146.0,0.0,-283.8888888888889,147
147.0,0.0,-284.22222222222223,148
148.0,0.0,-283.22222222222223,149
149.0,0.0,-297.44444444444446,150
150.0,0.0,-301.55555555555554,151
151.0,0.0,-287.6666666666667,152
152.0,0.0,-317.8888888888889,153
153.0,0.0,-286.77777777777777,154
154.0,0.0,-287.77777777777777,155
155.0,0.0,-307.22222222222223,156
156.0,0.0,-266.44444444444446,157
157.0,0.0,-307.22222222222223,158
158.0,0.0,-318.44444444444446,159
159.0,0.0,-330.6666666666667,160
160.0,0.0,-306.8888888888889,161
161.0,0.0,-253.44444444444446,162
162.0,0.0,-298.44444444444446,163
163.0,0.0,-315.1111111111111,164
164.0,0.0,-278.6666666666667,165
165.0,0.0,-268.77777777777777,166
166.0,0.0,-244.88888888888889,167
167.0,0.0,-267.8888888888889,168
168.0,0.0,-282.55555555555554,169
169.0,0.0,-257.77777777777777,170
170.0,0.0,-266.44444444444446,171
171.0,0.0,-288.55555555555554,172
172.0,0.0,-273.55555555555554,173
173.0,0.0,-286.44444444444446,174
174.0,0.0,-230.66666666666666,175
175.0,0.0,-276.8888888888889,176
176.0,0.0,-290.44444444444446,177
177.0,0.0,-278.44444444444446,178
178.0,0.0,-324.55555555555554,179
179.0,0.0,-275.55555555555554,180
180.0,0.0,-308.1111111111111,181
181.0,0.0,-284.1111111111111,182
182.0,0.0,-262.22222222222223,183
183.0,0.0,-239.77777777777777,184
184.0,0.0,-243.33333333333334,185
185.0,0.0,-306.3333333333333,186
186.0,0.0,-289.22222222222223,187
187.0,0.0,-238.66666666666666,188
188.0,0.0,-271.8888888888889,189
189.0,0.0,-258.6666666666667,190
190.0,0.0,-312.44444444444446,191
191.0,0.0,-239.22222222222223,192
192.0,0.0,-264.1111111111111,193
193.0,0.0,-267.3333333333333,194
194.0,0.0,-244.33333333333334,195
195.0,0.0,-202.88888888888889,196
196.0,0.0,-285.6666666666667,197
197.0,0.0,-281.1111111111111,198
198.0,0.0,-267.1111111111111,199
199.0,0.0,-216.0,200
200.0,0.0,-247.88888888888889,201
201.0,0.0,-234.33333333333334,202
202.0,0.0,-277.1111111111111,203
203.0,0.0,-239.0,204
204.0,0.0,-265.3333333333333,205
205.0,0.0,-241.33333333333334,206
206.0,0.0,-290.55555555555554,207
207.0,0.0,-268.8888888888889,208
208.0,0.0,-263.55555555555554,209
209.0,0.0,-235.66666666666666,210
210.0,0.0,-214.88888888888889,211
211.0,0.0,-273.77777777777777,212
212.0,0.0,-280.8888888888889,213
213.0,0.0,-248.0,214
214.0,0.0,-244.66666666666666,215
215.0,0.0,-239.55555555555554,216
216.0,0.0,-246.55555555555554,217
217.0,0.0,-266.6666666666667,218
218.0,0.0,-250.77777777777777,219
219.0,0.0,-247.44444444444446,220
220.0,0.0,-231.55555555555554,221
221.0,0.0,-258.77777777777777,222
222.0,0.0,-228.88888888888889,223
223.0,0.0,-248.77777777777777,224
224.0,0.0,-251.66666666666666,225
225.0,0.0,-242.11111111111111,226
226.0,0.0,-254.88888888888889,227
227.0,0.0,-257.6666666666667,228
228.0,0.0,-261.77777777777777,229
229.0,0.0,-240.77777777777777,230
230.0,0.0,-259.6666666666667,231
231.0,0.0,-241.55555555555554,232
232.0,0.0,-256.6666666666667,233
233.0,0.0,-207.44444444444446,234
234.0,0.0,-253.33333333333334,235
235.0,0.0,-261.77777777777777,236
236.0,0.0,-234.33333333333334,237
237.0,0.0,-271.6666666666667,238
238.0,0.0,-253.44444444444446,239
239.0,0.0,-200.44444444444446,240
240.0,0.0,-255.11111111111111,241
241.0,0.0,-242.77777777777777,242
242.0,0.0,-288.0,243
243.0,0.0,-263.3333333333333,244
244.0,0.0,-222.22222222222223,245
245.0,0.0,-258.3333333333333,246
246.0,0.0,-260.55555555555554,247
247.0,0.0,-259.44444444444446,248
248.0,0.0,-213.66666666666666,249
249.0,0.0,-171.66666666666666,250
250.0,0.0,-245.77777777777777,251
251.0,0.0,-295.0,252
252.0,0.0,-231.88888888888889,253
253.0,0.0,-246.55555555555554,254
254.0,0.0,-289.0,255
255.0,0.0,-264.0,256
256.0,0.0,-255.11111111111111,257
257.0,0.0,-273.77777777777777,258
258.0,0.0,-246.44444444444446,259
259.0,0.0,-253.77777777777777,260
260.0,0.0,-221.0,261
261.0,0.0,-239.66666666666666,262
262.0,0.0,-265.44444444444446,263
263.0,0.0,-278.55555555555554,264
264.0,0.0,-229.66666666666666,265
265.0,0.0,-229.33333333333334,266
266.0,0.0,-247.77777777777777,267
267.0,0.0,-213.33333333333334,268
268.0,0.0,-239.22222222222223,269
269.0,0.0,-253.22222222222223,270
270.0,0.0,-258.0,271
271.0,0.0,-254.77777777777777,272
272.0,0.0,-216.33333333333334,273
273.0,0.0,-254.88888888888889,274
274.0,0.0,-224.77777777777777,275
275.0,0.0,-231.88888888888889,276
276.0,0.0,-236.33333333333334,277
277.0,0.0,-218.77777777777777,278
278.0,0.0,-214.22222222222223,279
279.0,0.0,-225.33333333333334,280
280.0,0.0,-187.11111111111111,281
281.0,0.0,-227.44444444444446,282
282.0,0.0,-243.22222222222223,283
283.0,0.0,-249.55555555555554,284
284.0,0.0,-263.8888888888889,285
285.0,0.0,-232.33333333333334,286
286.0,0.0,-222.55555555555554,287
287.0,0.0,-225.44444444444446,288
288.0,0.0,-220.11111111111111,289
289.0,0.0,-255.33333333333334,290
290.0,0.0,-179.22222222222223,291
291.0,0.0,-241.44444444444446,292
292.0,0.0,-195.77777777777777,293
293.0,0.0,-192.55555555555554,294
294.0,0.0,-222.11111111111111,295
295.0,0.0,-215.88888888888889,296
296.0,0.0,-234.33333333333334,297
297.0,0.0,-226.0,298
298.0,0.0,-195.0,299
299.0,0.0,-199.66666666666666,300
300.0,0.0,-196.22222222222223,301
301.0,0.0,-257.55555555555554,302
302.0,0.0,-239.44444444444446,303
303.0,0.0,-229.55555555555554,304
304.0,0.0,-274.8888888888889,305
305.0,0.0,-234.33333333333334,306
306.0,0.0,-236.0,307
307.0,0.0,-233.44444444444446,308
308.0,0.0,-223.55555555555554,309
309.0,0.0,-238.77777777777777,310
310.0,0.0,-188.88888888888889,311
311.0,0.0,-195.44444444444446,312
312.0,0.0,-208.77777777777777,313
313.0,0.0,-211.22222222222223,314
314.0,0.0,-233.88888888888889,315
315.0,0.0,-220.66666666666666,316
316.0,0.0,-228.55555555555554,317
317.0,0.0,-207.11111111111111,318
318.0,0.0,-265.1111111111111,319
319.0,0.0,-196.77777777777777,320
320.0,0.0,-206.44444444444446,321
321.0,0.0,-196.88888888888889,322
322.0,0.0,-236.66666666666666,323
323.0,0.0,-246.0,324
324.0,0.0,-210.55555555555554,325
325.0,0.0,-231.88888888888889,326
326.0,0.0,-219.0,327
327.0,0.0,-161.33333333333334,328
328.0,0.0,-209.88888888888889,329
329.0,0.0,-196.33333333333334,330
330.0,0.0,-198.0,331
331.0,0.0,-221.88888888888889,332
332.0,0.0,-173.0,333
333.0,0.0,-187.11111111111111,334
334.0,0.0,-190.55555555555554,335
335.0,0.0,-251.88888888888889,336
336.0,0.0,-223.11111111111111,337
337.0,0.0,-192.66666666666666,338
338.0,0.0,-211.77777777777777,339
339.0,0.0,-166.0,340
340.0,0.0,-187.55555555555554,341
341.0,0.0,-189.44444444444446,342
342.0,0.0,-196.22222222222223,343
343.0,0.0,-286.44444444444446,344
344.0,0.0,-228.88888888888889,345
345.0,0.0,-229.77777777777777,346
346.0,0.0,-244.88888888888889,347
347.0,0.0,-160.11111111111111,348
348.0,0.0,-195.44444444444446,349
349.0,0.0,-184.88888888888889,350
350.0,0.0,-173.77777777777777,351
351.0,0.0,-247.77777777777777,352
352.0,0.0,-193.88888888888889,353
353.0,0.0,-204.77777777777777,354
354.0,0.0,-199.11111111111111,355
355.0,0.0,-269.6666666666667,356
356.0,0.0,-216.55555555555554,357
357.0,0.0,-230.33333333333334,358
358.0,0.0,-226.11111111111111,359
359.0,0.0,-188.77777777777777,360
360.0,0.0,-221.11111111111111,361
361.0,0.0,-219.44444444444446,362
362.0,0.0,-225.11111111111111,363
363.0,0.0,-183.77777777777777,364
364.0,0.0,-222.11111111111111,365
365.0,0.0,-181.11111111111111,366
366.0,0.0,-208.77777777777777,367
367.0,0.0,-188.33333333333334,368
368.0,0.0,-209.77777777777777,369
369.0,0.0,-167.66666666666666,370
370.0,0.0,-187.66666666666666,371
371.0,0.0,-160.44444444444446,372
372.0,0.0,-189.44444444444446,373
373.0,0.0,-205.22222222222223,374
374.0,0.0,-166.11111111111111,375
375.0,0.0,-202.77777777777777,376
376.0,0.0,-208.0,377
377.0,0.0,-182.88888888888889,378
378.0,0.0,-186.66666666666666,379
379.0,0.0,-208.66666666666666,380
380.0,0.0,-215.11111111111111,381
381.0,0.0,-201.88888888888889,382
382.0,0.0,-201.0,383
383.0,0.0,-187.22222222222223,384
384.0,0.0,-183.66666666666666,385
385.0,0.0,-220.66666666666666,386
386.0,0.0,-203.33333333333334,387
387.0,0.0,-218.44444444444446,388
388.0,0.0,-204.88888888888889,389
389.0,0.0,-206.11111111111111,390
390.0,0.0,-200.55555555555554,391
391.0,0.0,-152.22222222222223,392
392.0,0.0,-168.44444444444446,393
393.0,0.0,-191.0,394
394.0,0.0,-201.44444444444446,395
395.0,0.0,-155.77777777777777,396
396.0,0.0,-175.0,397
397.0,0.0,-162.88888888888889,398
398.0,0.0,-219.77777777777777,399
399.0,0.0,-172.55555555555554,400
400.0,0.0,-221.55555555555554,401
401.0,0.0,-197.88888888888889,402
402.0,0.0,-202.22222222222223,403
403.0,0.0,-165.44444444444446,404
404.0,0.0,-203.88888888888889,405
405.0,0.0,-181.77777777777777,406
406.0,0.0,-175.55555555555554,407
407.0,0.0,-188.33333333333334,408
408.0,0.0,-165.66666666666666,409
409.0,0.0,-218.11111111111111,410
410.0,0.0,-186.44444444444446,411
411.0,0.0,-186.33333333333334,412
412.0,0.0,-194.66666666666666,413
413.0,0.0,-213.77777777777777,414
414.0,0.0,-154.66666666666666,415
415.0,0.0,-174.55555555555554,416
416.0,0.0,-176.33333333333334,417
417.0,0.0,-196.44444444444446,418
418.0,0.0,-181.77777777777777,419
419.0,0.0,-226.44444444444446,420
420.0,0.0,-146.88888888888889,421
421.0,0.0,-182.55555555555554,422
422.0,0.0,-183.44444444444446,423
423.0,0.0,-190.88888888888889,424
424.0,0.0,-235.55555555555554,425
425.0,0.0,-187.22222222222223,426
426.0,0.0,-181.22222222222223,427
427.0,0.0,-171.11111111111111,428
428.0,0.0,-188.22222222222223,429
429.0,0.0,-189.55555555555554,430
430.0,0.0,-168.88888888888889,431
431.0,0.0,-193.0,432
432.0,0.0,-174.22222222222223,433
433.0,0.0,-172.0,434
434.0,0.0,-202.66666666666666,435
435.0,0.0,-197.55555555555554,436
436.0,0.0,-160.44444444444446,437
437.0,0.0,-208.44444444444446,438
438.0,0.0,-156.0,439
439.0,0.0,-166.77777777777777,440
440.0,0.0,-175.55555555555554,441
441.0,0.0,-230.11111111111111,442
442.0,0.0,-200.22222222222223,443
443.0,0.0,-164.66666666666666,444
444.0,0.0,-168.77777777777777,445
445.0,0.0,-194.0,446
446.0,0.0,-164.11111111111111,447
447.0,0.0,-157.22222222222223,448
448.0,0.0,-198.66666666666666,449
449.0,0.0,-138.55555555555554,450
450.0,0.0,-193.77777777777777,451
451.0,0.0,-159.11111111111111,452
452.0,0.0,-183.44444444444446,453
453.0,0.0,-198.55555555555554,454
454.0,0.0,-213.44444444444446,455
455.0,0.0,-209.77777777777777,456
456.0,0.0,-153.44444444444446,457
457.0,0.0,-160.55555555555554,458
458.0,0.0,-156.55555555555554,459
459.0,0.0,-175.22222222222223,460
460.0,0.0,-156.88888888888889,461
461.0,0.0,-200.0,462
462.0,0.0,-177.33333333333334,463
463.0,0.0,-199.77777777777777,464
464.0,0.0,-178.22222222222223,465
465.0,0.0,-233.44444444444446,466
466.0,0.0,-176.66666666666666,467
467.0,0.0,-158.55555555555554,468
468.0,0.0,-161.22222222222223,469
469.0,0.0,-240.66666666666666,470
470.0,0.0,-158.77777777777777,471
471.0,0.0,-199.88888888888889,472
472.0,0.0,-170.11111111111111,473
473.0,0.0,-177.77777777777777,474
474.0,0.0,-165.44444444444446,475
475.0,0.0,-182.11111111111111,476
