episode,tot_done,reward,steps
0.0,0.0,9.833333333333334,1
1.0,0.0,15.166666666666666,2
2.0,0.0,20.166666666666668,3
3.0,0.0,19.0,4
4.0,0.0,11.166666666666666,5
5.0,0.0,7.333333333333333,6
6.0,0.0,16.333333333333332,7
7.0,0.0,15.833333333333334,8
8.0,0.0,11.5,9
9.0,0.0,13.833333333333334,10
10.0,0.0,18.833333333333332,11
11.0,0.0,19.166666666666668,12
12.0,0.0,11.5,13
13.0,0.0,11.833333333333334,14
14.0,0.0,20.166666666666668,15
15.0,0.0,12.0,16
16.0,0.0,10.666666666666666,17
17.0,0.0,12.666666666666666,18
18.0,0.0,19.833333333333332,19
19.0,0.0,11.0,20
20.0,0.0,14.333333333333334,21
21.0,0.0,18.0,22
22.0,0.0,16.333333333333332,23
23.0,0.0,8.666666666666666,24
24.0,0.0,14.5,25
25.0,0.0,16.666666666666668,26
26.0,0.0,14.333333333333334,27
27.0,0.0,14.166666666666666,28
28.0,0.0,22.333333333333332,29
29.0,0.0,18.833333333333332,30
30.0,0.0,17.666666666666668,31
31.0,0.0,17.833333333333332,32
32.0,0.0,21.833333333333332,33
33.0,0.0,12.5,34
34.0,0.0,10.5,35
35.0,0.0,17.5,36
36.0,0.0,17.333333333333332,37
37.0,0.0,18.666666666666668,38
38.0,0.0,18.0,39
39.0,0.0,20.5,40
40.0,0.0,13.166666666666666,41
41.0,0.0,25.666666666666668,42
42.0,0.0,24.666666666666668,43
43.0,0.16666666666666666,21.333333333333332,44
44.0,0.16666666666666666,14.833333333333334,45
45.0,0.16666666666666666,16.333333333333332,46
46.0,0.16666666666666666,13.0,47
47.0,0.16666666666666666,9.0,48
48.0,0.16666666666666666,15.666666666666666,49
49.0,0.16666666666666666,18.5,50
50.0,0.16666666666666666,17.666666666666668,51
51.0,0.16666666666666666,18.333333333333332,52
52.0,0.16666666666666666,28.0,53
53.0,0.16666666666666666,11.333333333333334,54
54.0,0.16666666666666666,21.666666666666668,55
