episode,total_done,total_col,step,steps
0.0,0.0,0.9,300.0,1
1.0,0.0,0.4,300.0,2
2.0,0.0,1.8,300.0,3
3.0,0.0,0.8,300.0,4
4.0,0.0,0.4,300.0,5
5.0,0.0,0.7,300.0,6
6.0,0.1,0.4,293.4,7
7.0,0.1,0.7,300.0,8
8.0,0.2,2.8,290.3,9
9.0,0.2,0.8,300.0,10
10.0,0.2,0.5,300.0,11
11.0,0.2,0.7,300.0,12
12.0,0.2,1.6,300.0,13
13.0,0.2,1.4,300.0,14
14.0,0.2,0.0,300.0,15
15.0,0.2,0.5,300.0,16
16.0,0.2,1.2,300.0,17
17.0,0.2,1.4,300.0,18
18.0,0.2,2.1,300.0,19
19.0,0.2,1.1,300.0,20
20.0,0.2,0.7,300.0,21
21.0,0.2,1.6,300.0,22
22.0,0.2,0.6,300.0,23
23.0,0.2,2.5,300.0,24
24.0,0.2,1.1,300.0,25
25.0,0.2,0.6,300.0,26
26.0,0.2,0.4,300.0,27
27.0,0.2,2.0,300.0,28
28.0,0.2,0.6,300.0,29
29.0,0.2,0.6,300.0,30
30.0,0.3,0.7,297.3,31
31.0,0.3,1.0,300.0,32
32.0,0.3,0.1,300.0,33
33.0,0.3,0.6,300.0,34
34.0,0.3,0.3,300.0,35
35.0,0.3,0.9,300.0,36
36.0,0.3,0.9,300.0,37
37.0,0.3,0.5,300.0,38
38.0,0.3,0.5,300.0,39
39.0,0.3,0.4,300.0,40
40.0,0.3,1.1,300.0,41
41.0,0.3,1.7,300.0,42
42.0,0.3,0.4,300.0,43
43.0,0.3,1.4,300.0,44
44.0,0.4,0.3,296.3,45
45.0,0.4,1.4,300.0,46
46.0,0.4,0.3,300.0,47
47.0,0.4,1.2,300.0,48
48.0,0.4,0.7,300.0,49
49.0,0.4,0.8,300.0,50
50.0,0.4,1.6,300.0,51
51.0,0.4,1.8,300.0,52
52.0,0.4,0.5,300.0,53
53.0,0.4,2.8,300.0,54
54.0,0.4,1.0,300.0,55
55.0,0.4,1.0,300.0,56
56.0,0.4,2.4,300.0,57
57.0,0.5,0.4,298.0,58
58.0,0.5,0.4,300.0,59
59.0,0.6,0.5,298.9,60
60.0,0.6,1.2,300.0,61
61.0,0.6,0.5,300.0,62
62.0,0.6,2.0,300.0,63
63.0,0.6,0.5,300.0,64
64.0,0.6,0.8,300.0,65
65.0,0.6,0.4,300.0,66
66.0,0.6,0.3,300.0,67
67.0,0.6,1.1,300.0,68
68.0,0.7,1.2,299.0,69
69.0,0.7,1.4,300.0,70
70.0,0.8,0.2,293.0,71
71.0,0.8,1.3,300.0,72
72.0,0.8,0.4,300.0,73
73.0,0.8,0.8,300.0,74
74.0,0.8,1.4,300.0,75
75.0,0.8,0.5,300.0,76
76.0,0.8,0.6,300.0,77
77.0,0.8,0.3,300.0,78
78.0,0.8,0.2,300.0,79
79.0,0.8,0.6,300.0,80
80.0,0.8,0.3,300.0,81
81.0,0.8,1.1,300.0,82
82.0,0.8,1.0,300.0,83
83.0,0.9,0.1,287.1,84
84.0,0.9,0.9,300.0,85
85.0,1.0,1.3,299.6,86
86.0,1.1,0.5,292.6,87
87.0,1.1,0.6,300.0,88
88.0,1.1,0.9,300.0,89
89.0,1.1,0.6,300.0,90
90.0,1.1,0.0,300.0,91
91.0,1.1,0.7,300.0,92
92.0,1.1,0.7,300.0,93
93.0,1.1,1.4,300.0,94
94.0,1.1,0.1,300.0,95
95.0,1.1,1.4,300.0,96
96.0,1.2,1.1,298.1,97
97.0,1.2,0.4,300.0,98
98.0,1.2,0.4,300.0,99
99.0,1.3,1.2,298.7,100
100.0,1.3,0.3,300.0,101
101.0,1.4,2.0,290.2,102
102.0,1.4,1.6,300.0,103
103.0,1.4,0.4,300.0,104
104.0,1.4,1.0,300.0,105
105.0,1.4,0.0,300.0,106
106.0,1.5,0.3,286.5,107
107.0,1.5,0.3,300.0,108
108.0,1.5,0.5,300.0,109
109.0,1.5,1.1,300.0,110
110.0,1.6,0.8,295.7,111
111.0,1.7,0.9,299.3,112
112.0,1.7,1.4,300.0,113
113.0,1.7,0.5,300.0,114
114.0,1.8,1.1,286.3,115
115.0,2.0,0.4,288.0,116
116.0,2.1,0.6,287.7,117
117.0,2.2,1.5,297.4,118
118.0,2.2,0.8,300.0,119
119.0,2.3,1.4,294.9,120
120.0,2.4,1.3,299.1,121
121.0,2.4,1.1,300.0,122
122.0,2.5,0.9,295.3,123
123.0,2.6,2.0,294.5,124
124.0,2.6,0.4,300.0,125
125.0,2.6,0.2,300.0,126
126.0,2.7,1.1,299.7,127
127.0,2.8,0.7,291.8,128
128.0,2.8,1.1,300.0,129
129.0,2.8,1.3,300.0,130
130.0,2.9,1.7,285.2,131
131.0,2.9,2.6,300.0,132
132.0,3.0,0.5,299.2,133
133.0,3.0,0.9,300.0,134
134.0,3.0,0.4,300.0,135
135.0,3.0,0.5,300.0,136
136.0,3.1,0.8,288.6,137
137.0,3.2,1.4,292.1,138
138.0,3.3,0.7,284.6,139
139.0,3.3,1.1,300.0,140
140.0,3.4,0.8,285.3,141
141.0,3.5,2.7,296.9,142
142.0,3.5,1.2,300.0,143
143.0,3.5,0.6,300.0,144
144.0,3.5,0.3,300.0,145
145.0,3.5,1.8,300.0,146
146.0,3.5,1.2,300.0,147
147.0,3.5,1.0,300.0,148
148.0,3.5,0.6,300.0,149
149.0,3.5,0.3,300.0,150
150.0,3.5,3.2,300.0,151
151.0,3.5,1.0,300.0,152
152.0,3.5,0.7,300.0,153
153.0,3.5,2.4,300.0,154
154.0,3.5,3.1,300.0,155
155.0,3.5,0.9,300.0,156
156.0,3.6,1.1,293.4,157
157.0,3.6,0.2,300.0,158
158.0,3.7,1.8,294.7,159
159.0,3.8,0.7,295.4,160
160.0,3.9,3.5,297.5,161
161.0,3.9,1.6,300.0,162
162.0,3.9,1.2,300.0,163
163.0,3.9,1.1,300.0,164
164.0,4.0,0.9,290.8,165
165.0,4.0,0.7,300.0,166
166.0,4.1,1.6,296.0,167
167.0,4.2,1.2,289.3,168
168.0,4.2,3.0,300.0,169
169.0,4.2,0.9,300.0,170
170.0,4.2,3.3,300.0,171
171.0,4.2,0.0,300.0,172
172.0,4.3,0.1,284.7,173
173.0,4.3,3.7,300.0,174
174.0,4.3,2.6,300.0,175
175.0,4.3,2.7,300.0,176
176.0,4.4,1.4,297.6,177
177.0,4.5,0.9,289.7,178
178.0,4.5,1.5,300.0,179
179.0,4.5,0.6,300.0,180
180.0,4.5,2.1,300.0,181
181.0,4.6,2.4,295.7,182
182.0,4.6,1.2,300.0,183
183.0,4.6,0.8,300.0,184
184.0,4.6,1.2,300.0,185
185.0,4.8,1.1,276.2,186
186.0,4.8,1.8,300.0,187
187.0,4.8,1.5,300.0,188
188.0,4.9,0.3,292.7,189
189.0,4.9,0.1,300.0,190
190.0,4.9,1.5,300.0,191
191.0,5.0,1.6,295.8,192
192.0,5.1,1.0,289.1,193
193.0,5.1,0.8,300.0,194
194.0,5.1,1.4,300.0,195
195.0,5.1,0.7,300.0,196
196.0,5.2,2.0,298.5,197
197.0,5.2,1.1,300.0,198
198.0,5.4,0.0,288.0,199
199.0,5.4,2.7,300.0,200
200.0,5.5,2.7,298.0,201
201.0,5.5,2.2,300.0,202
202.0,5.5,1.9,300.0,203
203.0,5.5,0.1,300.0,204
204.0,5.6,0.6,286.3,205
205.0,5.6,1.4,300.0,206
206.0,5.6,0.2,300.0,207
207.0,5.6,0.4,300.0,208
208.0,5.6,0.3,300.0,209
209.0,5.6,0.6,300.0,210
210.0,5.7,1.9,293.6,211
211.0,5.7,1.1,300.0,212
212.0,5.7,0.1,300.0,213
213.0,5.7,0.5,300.0,214
214.0,5.8,1.7,286.7,215
215.0,5.8,0.2,300.0,216
216.0,5.8,1.2,300.0,217
217.0,5.8,1.9,300.0,218
218.0,5.8,2.5,300.0,219
219.0,5.9,1.5,296.3,220
220.0,5.9,0.6,300.0,221
221.0,6.0,0.7,298.3,222
222.0,6.0,0.9,300.0,223
223.0,6.0,1.8,300.0,224
224.0,6.1,3.1,290.3,225
225.0,6.2,2.3,296.0,226
226.0,6.3,0.9,286.4,227
227.0,6.3,0.7,300.0,228
228.0,6.3,0.0,300.0,229
229.0,6.3,1.0,300.0,230
230.0,6.3,0.3,300.0,231
231.0,6.3,0.4,300.0,232
232.0,6.4,0.3,283.6,233
233.0,6.4,2.1,300.0,234
234.0,6.4,0.7,300.0,235
235.0,6.6,0.2,289.6,236
236.0,6.6,0.7,300.0,237
237.0,6.6,0.9,300.0,238
238.0,6.7,2.3,297.8,239
239.0,6.7,0.6,300.0,240
240.0,6.7,0.0,300.0,241
241.0,6.7,0.9,300.0,242
242.0,6.7,0.5,300.0,243
243.0,6.7,1.7,300.0,244
244.0,6.7,0.1,300.0,245
245.0,6.8,0.3,298.7,246
246.0,6.9,0.0,295.5,247
247.0,6.9,1.0,300.0,248
248.0,6.9,0.6,300.0,249
249.0,7.0,0.0,287.5,250
250.0,7.0,0.5,300.0,251
251.0,7.0,1.1,300.0,252
252.0,7.1,0.5,291.8,253
253.0,7.1,1.5,300.0,254
254.0,7.1,1.5,300.0,255
255.0,7.1,0.8,300.0,256
256.0,7.2,0.3,287.9,257
257.0,7.2,2.8,300.0,258
258.0,7.2,2.3,300.0,259
259.0,7.3,3.9,294.5,260
260.0,7.3,0.7,300.0,261
261.0,7.4,2.9,291.2,262
262.0,7.4,2.7,300.0,263
263.0,7.4,0.3,300.0,264
264.0,7.4,2.1,300.0,265
265.0,7.4,2.4,300.0,266
266.0,7.4,4.3,300.0,267
267.0,7.4,0.4,300.0,268
