episode,total_done,total_col,step,steps
0.0,0.0,3.2,300.0,1
1.0,0.0,1.8,300.0,2
2.0,0.0,1.9,300.0,3
3.0,0.0,0.8,300.0,4
4.0,0.0,0.9,300.0,5
5.0,0.0,3.3,300.0,6
6.0,0.0,1.5,300.0,7
7.0,0.0,1.1,300.0,8
8.0,0.0,0.7,300.0,9
9.0,0.0,0.3,300.0,10
10.0,0.0,1.8,300.0,11
11.0,0.0,1.9,300.0,12
12.0,0.0,0.8,300.0,13
13.0,0.0,0.3,300.0,14
14.0,0.0,0.5,300.0,15
15.0,0.0,0.5,300.0,16
16.0,0.0,2.9,300.0,17
17.0,0.0,0.5,300.0,18
18.0,0.0,0.2,300.0,19
19.0,0.0,0.0,300.0,20
20.0,0.0,0.0,300.0,21
21.0,0.0,1.9,300.0,22
22.0,0.0,1.0,300.0,23
23.0,0.0,0.3,300.0,24
24.0,0.0,2.2,300.0,25
25.0,0.0,1.2,300.0,26
26.0,0.0,0.8,300.0,27
27.0,0.0,1.2,300.0,28
28.0,0.0,0.5,300.0,29
29.0,0.0,1.3,300.0,30
30.0,0.0,1.5,300.0,31
31.0,0.0,0.1,300.0,32
32.0,0.0,1.0,300.0,33
33.0,0.1,1.3,298.2,34
34.0,0.3,1.5,291.6,35
35.0,0.3,1.6,300.0,36
36.0,0.3,0.2,300.0,37
37.0,0.3,0.8,300.0,38
38.0,0.3,0.5,300.0,39
39.0,0.3,0.6,300.0,40
40.0,0.4,0.9,298.3,41
41.0,0.4,1.4,300.0,42
42.0,0.4,2.5,300.0,43
43.0,0.4,1.2,300.0,44
44.0,0.5,0.8,296.7,45
45.0,0.5,0.2,300.0,46
46.0,0.5,0.3,300.0,47
47.0,0.5,0.6,300.0,48
48.0,0.5,0.3,300.0,49
49.0,0.6,0.5,290.2,50
50.0,0.6,1.3,300.0,51
51.0,0.6,0.9,300.0,52
52.0,0.6,0.7,300.0,53
53.0,0.6,1.1,300.0,54
54.0,0.6,2.6,300.0,55
