episode,total_done,total_col,step,steps
0.0,0.7272727272727273,2.6363636363636362,312.0,1
1.0,1.0,3.0,439.27272727272725,2
2.0,1.6363636363636365,2.727272727272727,363.27272727272725,3
3.0,2.1818181818181817,3.909090909090909,400.27272727272725,4
4.0,2.727272727272727,6.090909090909091,387.72727272727275,5
5.0,3.0,3.5454545454545454,436.09090909090907,6
6.0,3.5454545454545454,5.545454545454546,305.90909090909093,7
7.0,4.2727272727272725,3.3636363636363638,335.8181818181818,8
8.0,4.818181818181818,3.5454545454545454,331.45454545454544,9
9.0,5.636363636363637,1.1818181818181819,296.8181818181818,10
10.0,6.2727272727272725,2.5454545454545454,348.27272727272725,11
11.0,7.0,3.909090909090909,273.8181818181818,12
12.0,7.636363636363637,5.363636363636363,314.09090909090907,13
13.0,8.454545454545455,2.0,311.72727272727275,14
14.0,9.0,2.5454545454545454,324.09090909090907,15
15.0,9.545454545454545,2.1818181818181817,382.3636363636364,16
16.0,9.727272727272727,7.090909090909091,494.09090909090907,17
17.0,10.363636363636363,3.6363636363636362,354.54545454545456,18
18.0,10.909090909090908,2.1818181818181817,413.0,19
19.0,11.545454545454545,2.727272727272727,350.90909090909093,20
20.0,11.636363636363637,3.5454545454545454,475.27272727272725,21
21.0,11.818181818181818,1.5454545454545454,465.90909090909093,22
22.0,12.363636363636363,2.5454545454545454,313.90909090909093,23
23.0,12.909090909090908,2.909090909090909,354.8181818181818,24
24.0,13.636363636363637,2.3636363636363638,307.6363636363636,25
25.0,14.181818181818182,1.5454545454545454,352.6363636363636,26
26.0,14.636363636363637,4.0,394.3636363636364,27
27.0,15.272727272727273,2.909090909090909,341.45454545454544,28
28.0,16.0,1.6363636363636365,306.45454545454544,29
29.0,16.454545454545453,3.6363636363636362,365.3636363636364,30
30.0,16.818181818181817,2.6363636363636362,401.72727272727275,31
31.0,17.272727272727273,2.3636363636363638,345.0,32
32.0,17.636363636363637,2.1818181818181817,376.09090909090907,33
33.0,18.181818181818183,1.5454545454545454,312.90909090909093,34
34.0,18.727272727272727,1.5454545454545454,324.90909090909093,35
35.0,19.09090909090909,0.6363636363636364,363.09090909090907,36
36.0,19.636363636363637,2.727272727272727,385.54545454545456,37
37.0,20.272727272727273,3.0,322.3636363636364,38
38.0,20.636363636363637,0.7272727272727273,385.1818181818182,39
39.0,21.272727272727273,2.1818181818181817,332.54545454545456,40
40.0,21.545454545454547,0.36363636363636365,461.6363636363636,41
41.0,21.818181818181817,1.3636363636363635,457.45454545454544,42
42.0,22.272727272727273,2.272727272727273,382.8181818181818,43
43.0,22.636363636363637,1.5454545454545454,412.45454545454544,44
44.0,23.363636363636363,2.5454545454545454,294.1818181818182,45
45.0,24.0,0.8181818181818182,312.0,46
46.0,24.363636363636363,0.36363636363636365,395.27272727272725,47
47.0,24.727272727272727,0.7272727272727273,384.54545454545456,48
48.0,25.09090909090909,1.0,378.27272727272725,49
49.0,25.818181818181817,3.090909090909091,311.72727272727275,50
50.0,26.636363636363637,1.7272727272727273,301.54545454545456,51
51.0,26.90909090909091,2.3636363636363638,400.1818181818182,52
52.0,27.272727272727273,1.0,361.72727272727275,53
53.0,27.818181818181817,0.5454545454545454,355.0,54
54.0,28.181818181818183,2.0,386.0,55
55.0,28.727272727272727,1.0,329.45454545454544,56
56.0,29.363636363636363,1.0909090909090908,272.27272727272725,57
57.0,29.636363636363637,3.272727272727273,381.72727272727275,58
58.0,29.90909090909091,2.090909090909091,439.27272727272725,59
59.0,30.272727272727273,0.8181818181818182,449.09090909090907,60
60.0,30.90909090909091,1.8181818181818181,261.54545454545456,61
61.0,31.636363636363637,1.0,218.1818181818182,62
62.0,32.0,1.1818181818181819,386.54545454545456,63
63.0,32.36363636363637,2.3636363636363638,357.6363636363636,64
64.0,32.81818181818182,1.3636363636363635,368.3636363636364,65
65.0,33.18181818181818,2.3636363636363638,353.6363636363636,66
66.0,33.45454545454545,1.3636363636363635,382.45454545454544,67
67.0,33.90909090909091,2.1818181818181817,360.6363636363636,68
68.0,34.45454545454545,0.7272727272727273,341.45454545454544,69
69.0,34.81818181818182,1.3636363636363635,355.1818181818182,70
70.0,35.0,2.1818181818181817,446.90909090909093,71
71.0,35.45454545454545,2.727272727272727,361.3636363636364,72
72.0,35.90909090909091,1.6363636363636365,304.72727272727275,73
73.0,36.45454545454545,1.5454545454545454,356.6363636363636,74
74.0,36.81818181818182,1.0,403.54545454545456,75
75.0,37.18181818181818,1.0,422.45454545454544,76
76.0,37.36363636363637,0.45454545454545453,449.1818181818182,77
77.0,37.81818181818182,1.0909090909090908,373.0,78
78.0,38.27272727272727,2.272727272727273,343.8181818181818,79
79.0,38.72727272727273,1.1818181818181819,330.72727272727275,80
80.0,39.0,0.9090909090909091,407.3636363636364,81
81.0,39.63636363636363,1.0,326.6363636363636,82
82.0,40.0,1.0,371.54545454545456,83
83.0,40.27272727272727,2.0,384.1818181818182,84
84.0,40.72727272727273,2.090909090909091,386.6363636363636,85
85.0,41.0,1.4545454545454546,401.54545454545456,86
86.0,41.36363636363637,1.7272727272727273,382.09090909090907,87
87.0,41.81818181818182,0.5454545454545454,351.54545454545456,88
88.0,42.18181818181818,2.0,404.45454545454544,89
89.0,42.36363636363637,1.0,418.54545454545456,90
90.0,42.45454545454545,3.6363636363636362,466.72727272727275,91
91.0,42.81818181818182,2.5454545454545454,404.27272727272725,92
92.0,43.09090909090909,0.7272727272727273,400.72727272727275,93
93.0,43.45454545454545,1.8181818181818181,366.0,94
94.0,43.54545454545455,2.1818181818181817,456.6363636363636,95
