episode,total_done,total_col,step,steps
0.0,0.3333333333333333,3.2222222222222223,280.0,1
1.0,0.7777777777777778,2.888888888888889,229.55555555555554,2
2.0,1.2222222222222223,2.0,239.66666666666666,3
3.0,1.3333333333333333,3.111111111111111,295.0,4
4.0,1.5555555555555556,3.111111111111111,263.0,5
5.0,1.7777777777777777,3.3333333333333335,280.77777777777777,6
6.0,1.7777777777777777,1.8888888888888888,300.0,7
7.0,2.3333333333333335,2.888888888888889,217.66666666666666,8
8.0,2.3333333333333335,4.111111111111111,300.0,9
9.0,2.7777777777777777,1.6666666666666667,231.0,10
10.0,2.888888888888889,4.666666666666667,278.77777777777777,11
11.0,3.0,4.0,296.8888888888889,12
12.0,3.111111111111111,2.2222222222222223,293.44444444444446,13
13.0,3.5555555555555554,1.5555555555555556,236.88888888888889,14
14.0,3.6666666666666665,1.6666666666666667,280.8888888888889,15
15.0,4.222222222222222,1.7777777777777777,243.88888888888889,16
16.0,4.333333333333333,2.111111111111111,278.1111111111111,17
17.0,4.555555555555555,2.0,275.22222222222223,18
18.0,4.555555555555555,2.2222222222222223,300.0,19
19.0,4.666666666666667,4.555555555555555,285.3333333333333,20
20.0,5.111111111111111,3.0,212.0,21
21.0,5.333333333333333,0.7777777777777778,259.55555555555554,22
22.0,5.666666666666667,2.3333333333333335,235.0,23
23.0,6.111111111111111,2.5555555555555554,267.1111111111111,24
24.0,6.222222222222222,4.333333333333333,295.8888888888889,25
25.0,6.666666666666667,0.4444444444444444,243.88888888888889,26
26.0,7.0,3.4444444444444446,259.0,27
27.0,7.111111111111111,3.888888888888889,294.8888888888889,28
28.0,7.444444444444445,1.7777777777777777,233.88888888888889,29
29.0,7.444444444444445,5.666666666666667,300.0,30
30.0,7.666666666666667,1.7777777777777777,255.55555555555554,31
31.0,7.888888888888889,6.777777777777778,264.3333333333333,32
32.0,8.222222222222221,3.5555555555555554,266.22222222222223,33
33.0,8.444444444444445,3.2222222222222223,258.77777777777777,34
34.0,8.777777777777779,2.888888888888889,245.22222222222223,35
35.0,9.11111111111111,4.777777777777778,236.44444444444446,36
36.0,9.555555555555555,1.7777777777777777,260.6666666666667,37
37.0,10.11111111111111,1.4444444444444444,231.55555555555554,38
38.0,10.666666666666666,2.5555555555555554,201.66666666666666,39
39.0,11.0,2.111111111111111,233.55555555555554,40
40.0,11.222222222222221,2.888888888888889,257.77777777777777,41
41.0,11.555555555555555,1.8888888888888888,256.6666666666667,42
42.0,12.0,2.888888888888889,211.0,43
43.0,12.444444444444445,2.7777777777777777,250.55555555555554,44
44.0,12.88888888888889,3.0,217.66666666666666,45
45.0,13.444444444444445,3.111111111111111,228.0,46
46.0,13.666666666666666,1.3333333333333333,282.55555555555554,47
47.0,14.0,3.3333333333333335,255.55555555555554,48
48.0,14.444444444444445,1.4444444444444444,243.55555555555554,49
49.0,14.777777777777779,3.111111111111111,254.0,50
50.0,15.222222222222221,1.6666666666666667,233.33333333333334,51
51.0,15.444444444444445,1.5555555555555556,266.8888888888889,52
52.0,15.666666666666666,1.7777777777777777,273.55555555555554,53
53.0,15.777777777777779,1.3333333333333333,285.22222222222223,54
54.0,16.22222222222222,1.8888888888888888,222.55555555555554,55
55.0,16.555555555555557,4.666666666666667,286.6666666666667,56
56.0,16.88888888888889,0.5555555555555556,253.33333333333334,57
57.0,17.11111111111111,2.111111111111111,273.0,58
58.0,17.555555555555557,2.2222222222222223,245.66666666666666,59
59.0,17.88888888888889,4.333333333333333,274.1111111111111,60
60.0,18.11111111111111,0.8888888888888888,252.55555555555554,61
61.0,18.666666666666668,2.4444444444444446,263.77777777777777,62
62.0,18.77777777777778,3.3333333333333335,279.77777777777777,63
63.0,19.11111111111111,1.0,232.55555555555554,64
64.0,19.333333333333332,2.5555555555555554,276.8888888888889,65
65.0,19.555555555555557,2.888888888888889,271.22222222222223,66
66.0,19.88888888888889,0.5555555555555556,277.6666666666667,67
67.0,20.22222222222222,3.888888888888889,235.55555555555554,68
68.0,20.444444444444443,2.6666666666666665,295.22222222222223,69
69.0,20.666666666666668,2.111111111111111,289.3333333333333,70
70.0,21.0,2.4444444444444446,254.66666666666666,71
71.0,21.333333333333332,1.3333333333333333,260.22222222222223,72
72.0,21.77777777777778,3.111111111111111,266.77777777777777,73
73.0,22.11111111111111,3.0,262.0,74
74.0,22.444444444444443,4.0,229.33333333333334,75
75.0,22.77777777777778,3.5555555555555554,246.55555555555554,76
76.0,22.88888888888889,3.7777777777777777,283.1111111111111,77
77.0,23.11111111111111,2.4444444444444446,254.0,78
78.0,23.333333333333332,5.222222222222222,272.6666666666667,79
79.0,24.0,4.666666666666667,201.11111111111111,80
80.0,24.22222222222222,5.111111111111111,280.0,81
81.0,24.555555555555557,2.2222222222222223,242.33333333333334,82
82.0,24.666666666666668,3.0,287.3333333333333,83
83.0,25.22222222222222,2.3333333333333335,252.44444444444446,84
84.0,25.666666666666668,1.2222222222222223,241.88888888888889,85
85.0,25.88888888888889,2.0,265.8888888888889,86
86.0,26.22222222222222,1.8888888888888888,236.66666666666666,87
87.0,26.555555555555557,3.888888888888889,267.55555555555554,88
88.0,26.77777777777778,3.2222222222222223,262.0,89
89.0,27.333333333333332,1.7777777777777777,264.3333333333333,90
90.0,27.666666666666668,3.7777777777777777,262.22222222222223,91
91.0,28.0,3.5555555555555554,257.3333333333333,92
92.0,28.22222222222222,2.111111111111111,269.8888888888889,93
93.0,28.333333333333332,5.666666666666667,297.55555555555554,94
94.0,28.88888888888889,2.3333333333333335,207.88888888888889,95
95.0,29.444444444444443,2.4444444444444446,188.33333333333334,96
