episode,total_done,total_col,step,steps
0.0,0.2222222222222222,4.111111111111111,279.44444444444446,1
1.0,0.7777777777777778,2.111111111111111,255.55555555555554,2
2.0,1.0,1.7777777777777777,292.1111111111111,3
3.0,1.3333333333333333,4.222222222222222,250.66666666666666,4
4.0,1.6666666666666667,3.7777777777777777,262.44444444444446,5
5.0,2.0,3.111111111111111,243.55555555555554,6
6.0,2.2222222222222223,1.4444444444444444,267.44444444444446,7
7.0,2.3333333333333335,3.111111111111111,273.6666666666667,8
8.0,2.7777777777777777,1.8888888888888888,248.22222222222223,9
9.0,3.3333333333333335,2.888888888888889,250.22222222222223,10
10.0,3.5555555555555554,2.0,281.55555555555554,11
11.0,3.888888888888889,1.1111111111111112,251.11111111111111,12
12.0,4.333333333333333,2.2222222222222223,250.33333333333334,13
13.0,4.666666666666667,2.4444444444444446,269.1111111111111,14
14.0,4.777777777777778,3.2222222222222223,299.1111111111111,15
15.0,5.0,0.6666666666666666,278.0,16
16.0,5.111111111111111,4.0,270.6666666666667,17
17.0,5.444444444444445,2.0,250.55555555555554,18
18.0,5.666666666666667,1.5555555555555556,266.0,19
19.0,6.111111111111111,2.888888888888889,234.88888888888889,20
20.0,6.444444444444445,2.888888888888889,255.33333333333334,21
21.0,6.555555555555555,3.888888888888889,293.1111111111111,22
22.0,6.666666666666667,3.7777777777777777,284.1111111111111,23
23.0,6.666666666666667,2.6666666666666665,300.0,24
24.0,6.777777777777778,3.2222222222222223,275.8888888888889,25
25.0,6.888888888888889,4.666666666666667,271.0,26
26.0,7.111111111111111,3.5555555555555554,277.22222222222223,27
27.0,7.333333333333333,1.4444444444444444,256.6666666666667,28
28.0,7.555555555555555,1.7777777777777777,280.0,29
29.0,8.222222222222221,3.3333333333333335,214.0,30
30.0,8.555555555555555,1.3333333333333333,282.22222222222223,31
31.0,8.666666666666666,2.2222222222222223,298.6666666666667,32
32.0,9.0,3.0,245.55555555555554,33
33.0,9.222222222222221,0.5555555555555556,252.0,34
34.0,9.555555555555555,3.111111111111111,254.44444444444446,35
35.0,9.666666666666666,4.777777777777778,294.1111111111111,36
36.0,9.777777777777779,1.7777777777777777,286.3333333333333,37
37.0,9.88888888888889,1.3333333333333333,281.44444444444446,38
38.0,10.333333333333334,2.0,240.44444444444446,39
39.0,10.444444444444445,2.5555555555555554,292.44444444444446,40
40.0,11.0,2.0,188.22222222222223,41
41.0,11.11111111111111,2.111111111111111,293.8888888888889,42
42.0,11.333333333333334,1.4444444444444444,278.8888888888889,43
43.0,11.777777777777779,2.111111111111111,248.77777777777777,44
44.0,11.88888888888889,1.7777777777777777,270.6666666666667,45
45.0,12.0,3.6666666666666665,291.55555555555554,46
46.0,12.222222222222221,2.5555555555555554,282.3333333333333,47
47.0,12.444444444444445,3.2222222222222223,280.0,48
48.0,12.666666666666666,1.7777777777777777,265.8888888888889,49
49.0,12.666666666666666,3.2222222222222223,300.0,50
50.0,12.777777777777779,3.0,291.22222222222223,51
51.0,12.88888888888889,1.3333333333333333,279.22222222222223,52
52.0,13.222222222222221,2.3333333333333335,249.44444444444446,53
53.0,13.666666666666666,1.3333333333333333,218.0,54
54.0,14.0,3.6666666666666665,237.22222222222223,55
55.0,14.0,3.888888888888889,300.0,56
56.0,14.333333333333334,1.7777777777777777,253.88888888888889,57
57.0,14.555555555555555,2.5555555555555554,280.77777777777777,58
58.0,14.666666666666666,5.666666666666667,278.3333333333333,59
59.0,15.11111111111111,3.6666666666666665,269.44444444444446,60
60.0,15.222222222222221,1.4444444444444444,291.0,61
61.0,15.444444444444445,1.8888888888888888,245.66666666666666,62
62.0,15.777777777777779,2.4444444444444446,252.22222222222223,63
63.0,16.0,1.3333333333333333,261.3333333333333,64
64.0,16.11111111111111,1.4444444444444444,271.22222222222223,65
65.0,16.555555555555557,5.333333333333333,245.88888888888889,66
66.0,16.77777777777778,3.0,243.0,67
67.0,17.0,2.888888888888889,261.55555555555554,68
68.0,17.333333333333332,2.7777777777777777,274.3333333333333,69
69.0,17.555555555555557,1.0,289.55555555555554,70
70.0,17.77777777777778,3.3333333333333335,263.55555555555554,71
71.0,17.88888888888889,3.7777777777777777,286.3333333333333,72
72.0,18.11111111111111,3.7777777777777777,283.0,73
73.0,18.333333333333332,4.222222222222222,285.22222222222223,74
74.0,18.555555555555557,4.0,284.1111111111111,75
75.0,18.666666666666668,0.8888888888888888,281.44444444444446,76
76.0,18.77777777777778,3.4444444444444446,295.3333333333333,77
77.0,18.88888888888889,2.2222222222222223,295.0,78
78.0,19.0,4.111111111111111,269.0,79
