episode,tot_done,reward,steps
0.0,0.0,-70.44444444444444,1
1.0,0.1111111111111111,-66.55555555555556,2
2.0,0.1111111111111111,-82.44444444444444,3
3.0,0.1111111111111111,-67.55555555555556,4
4.0,0.1111111111111111,-74.66666666666667,5
5.0,0.1111111111111111,-68.0,6
6.0,0.1111111111111111,-68.77777777777777,7
7.0,0.1111111111111111,-77.77777777777777,8
8.0,0.1111111111111111,-70.22222222222223,9
9.0,0.1111111111111111,-66.11111111111111,10
10.0,0.1111111111111111,-65.88888888888889,11
11.0,0.1111111111111111,-69.55555555555556,12
12.0,0.1111111111111111,-67.77777777777777,13
13.0,0.1111111111111111,-77.88888888888889,14
14.0,0.1111111111111111,-75.22222222222223,15
15.0,0.1111111111111111,-62.111111111111114,16
16.0,0.1111111111111111,-64.55555555555556,17
17.0,0.1111111111111111,-80.0,18
18.0,0.1111111111111111,-79.33333333333333,19
19.0,0.1111111111111111,-71.77777777777777,20
20.0,0.1111111111111111,-65.77777777777777,21
21.0,0.1111111111111111,-67.88888888888889,22
22.0,0.1111111111111111,-74.33333333333333,23
23.0,0.1111111111111111,-72.33333333333333,24
24.0,0.1111111111111111,-71.44444444444444,25
25.0,0.1111111111111111,-69.44444444444444,26
26.0,0.1111111111111111,-70.44444444444444,27
27.0,0.1111111111111111,-60.333333333333336,28
28.0,0.1111111111111111,-76.11111111111111,29
29.0,0.1111111111111111,-77.77777777777777,30
30.0,0.1111111111111111,-59.22222222222222,31
31.0,0.1111111111111111,-72.22222222222223,32
32.0,0.1111111111111111,-71.11111111111111,33
33.0,0.1111111111111111,-61.666666666666664,34
34.0,0.1111111111111111,-60.333333333333336,35
35.0,0.1111111111111111,-61.44444444444444,36
36.0,0.1111111111111111,-60.666666666666664,37
37.0,0.1111111111111111,-64.22222222222223,38
38.0,0.1111111111111111,-57.333333333333336,39
39.0,0.1111111111111111,-70.77777777777777,40
40.0,0.1111111111111111,-75.55555555555556,41
41.0,0.1111111111111111,-60.44444444444444,42
42.0,0.1111111111111111,-63.55555555555556,43
43.0,0.1111111111111111,-71.55555555555556,44
44.0,0.1111111111111111,-63.22222222222222,45
45.0,0.1111111111111111,-51.111111111111114,46
46.0,0.1111111111111111,-70.22222222222223,47
47.0,0.1111111111111111,-59.0,48
48.0,0.1111111111111111,-68.0,49
49.0,0.1111111111111111,-64.55555555555556,50
50.0,0.1111111111111111,-55.888888888888886,51
51.0,0.1111111111111111,-63.666666666666664,52
52.0,0.1111111111111111,-65.22222222222223,53
53.0,0.1111111111111111,-72.66666666666667,54
54.0,0.1111111111111111,-54.666666666666664,55
55.0,0.1111111111111111,-75.33333333333333,56
56.0,0.1111111111111111,-58.666666666666664,57
57.0,0.1111111111111111,-60.666666666666664,58
58.0,0.1111111111111111,-65.11111111111111,59
59.0,0.2222222222222222,-53.55555555555556,60
60.0,0.2222222222222222,-71.88888888888889,61
61.0,0.2222222222222222,-65.88888888888889,62
62.0,0.2222222222222222,-59.22222222222222,63
63.0,0.2222222222222222,-59.22222222222222,64
64.0,0.2222222222222222,-65.11111111111111,65
65.0,0.2222222222222222,-46.22222222222222,66
66.0,0.2222222222222222,-65.44444444444444,67
67.0,0.2222222222222222,-49.333333333333336,68
68.0,0.2222222222222222,-63.666666666666664,69
69.0,0.2222222222222222,-71.33333333333333,70
70.0,0.2222222222222222,-72.33333333333333,71
71.0,0.2222222222222222,-72.33333333333333,72
72.0,0.3333333333333333,-33.0,73
73.0,0.3333333333333333,-76.11111111111111,74
74.0,0.3333333333333333,-67.77777777777777,75
75.0,0.3333333333333333,-60.55555555555556,76
76.0,0.3333333333333333,-53.333333333333336,77
77.0,0.3333333333333333,-63.666666666666664,78
78.0,0.3333333333333333,-58.333333333333336,79
79.0,0.3333333333333333,-73.0,80
80.0,0.3333333333333333,-54.55555555555556,81
81.0,0.3333333333333333,-40.666666666666664,82
82.0,0.3333333333333333,-57.888888888888886,83
83.0,0.3333333333333333,-53.111111111111114,84
84.0,0.3333333333333333,-63.55555555555556,85
85.0,0.3333333333333333,-71.0,86
86.0,0.3333333333333333,-54.55555555555556,87
87.0,0.3333333333333333,-74.0,88
88.0,0.3333333333333333,-53.22222222222222,89
89.0,0.3333333333333333,-63.333333333333336,90
90.0,0.3333333333333333,-58.111111111111114,91
91.0,0.3333333333333333,-58.55555555555556,92
92.0,0.3333333333333333,-69.44444444444444,93
93.0,0.3333333333333333,-67.66666666666667,94
94.0,0.3333333333333333,-55.888888888888886,95
95.0,0.3333333333333333,-45.888888888888886,96
96.0,0.3333333333333333,-69.44444444444444,97
97.0,0.3333333333333333,-64.44444444444444,98
98.0,0.3333333333333333,-54.0,99
99.0,0.4444444444444444,-47.55555555555556,100
100.0,0.4444444444444444,-65.77777777777777,101
101.0,0.4444444444444444,-75.77777777777777,102
102.0,0.4444444444444444,-60.77777777777778,103
103.0,0.4444444444444444,-61.0,104
104.0,0.4444444444444444,-57.111111111111114,105
105.0,0.4444444444444444,-57.77777777777778,106
106.0,0.4444444444444444,-41.666666666666664,107
107.0,0.4444444444444444,-55.77777777777778,108
108.0,0.4444444444444444,-45.666666666666664,109
109.0,0.5555555555555556,-54.0,110
110.0,0.5555555555555556,-47.111111111111114,111
111.0,0.5555555555555556,-34.111111111111114,112
112.0,0.5555555555555556,-56.333333333333336,113
113.0,0.5555555555555556,-58.666666666666664,114
114.0,0.5555555555555556,-46.333333333333336,115
115.0,0.5555555555555556,-58.0,116
116.0,0.5555555555555556,-59.888888888888886,117
117.0,0.5555555555555556,-50.333333333333336,118
118.0,0.5555555555555556,-56.333333333333336,119
119.0,0.5555555555555556,-44.22222222222222,120
120.0,0.5555555555555556,-49.111111111111114,121
121.0,0.5555555555555556,-46.888888888888886,122
122.0,0.5555555555555556,-55.77777777777778,123
123.0,0.5555555555555556,-41.333333333333336,124
124.0,0.5555555555555556,-44.666666666666664,125
125.0,0.5555555555555556,-54.44444444444444,126
126.0,0.5555555555555556,-40.0,127
127.0,0.5555555555555556,-61.888888888888886,128
128.0,0.5555555555555556,-45.666666666666664,129
129.0,0.5555555555555556,-57.888888888888886,130
130.0,0.5555555555555556,-68.33333333333333,131
131.0,0.5555555555555556,-47.44444444444444,132
132.0,0.5555555555555556,-47.77777777777778,133
133.0,0.5555555555555556,-57.333333333333336,134
134.0,0.6666666666666666,-55.0,135
135.0,0.6666666666666666,-59.77777777777778,136
136.0,0.6666666666666666,-45.55555555555556,137
137.0,0.6666666666666666,-54.44444444444444,138
138.0,0.6666666666666666,-68.33333333333333,139
139.0,0.6666666666666666,-33.55555555555556,140
140.0,0.6666666666666666,-40.22222222222222,141
141.0,0.6666666666666666,-61.44444444444444,142
142.0,0.6666666666666666,-47.333333333333336,143
143.0,0.6666666666666666,-43.22222222222222,144
144.0,0.6666666666666666,-57.666666666666664,145
145.0,0.6666666666666666,-43.0,146
146.0,0.6666666666666666,-41.55555555555556,147
147.0,0.6666666666666666,-40.55555555555556,148
148.0,0.6666666666666666,-37.77777777777778,149
149.0,0.6666666666666666,-45.111111111111114,150
150.0,0.6666666666666666,-42.666666666666664,151
151.0,0.6666666666666666,-17.666666666666668,152
152.0,0.6666666666666666,-50.77777777777778,153
153.0,0.6666666666666666,-79.0,154
154.0,0.6666666666666666,-48.77777777777778,155
155.0,0.6666666666666666,-40.44444444444444,156
156.0,0.6666666666666666,-66.55555555555556,157
157.0,0.7777777777777778,-59.22222222222222,158
158.0,0.7777777777777778,-47.77777777777778,159
159.0,0.7777777777777778,-31.555555555555557,160
160.0,0.7777777777777778,-40.55555555555556,161
161.0,0.7777777777777778,-39.55555555555556,162
162.0,0.7777777777777778,-43.0,163
163.0,0.7777777777777778,-67.11111111111111,164
164.0,0.7777777777777778,-35.44444444444444,165
165.0,0.7777777777777778,-56.44444444444444,166
166.0,0.7777777777777778,-23.555555555555557,167
167.0,0.7777777777777778,-42.0,168
168.0,0.7777777777777778,-60.77777777777778,169
169.0,0.7777777777777778,-64.22222222222223,170
170.0,0.7777777777777778,-36.111111111111114,171
171.0,0.7777777777777778,-48.888888888888886,172
172.0,0.7777777777777778,-30.555555555555557,173
173.0,0.7777777777777778,-44.333333333333336,174
174.0,0.7777777777777778,-76.11111111111111,175
175.0,0.7777777777777778,-33.44444444444444,176
176.0,0.7777777777777778,-46.22222222222222,177
177.0,0.8888888888888888,-47.333333333333336,178
178.0,0.8888888888888888,-50.77777777777778,179
179.0,0.8888888888888888,-53.55555555555556,180
180.0,0.8888888888888888,-38.666666666666664,181
181.0,0.8888888888888888,-30.77777777777778,182
182.0,0.8888888888888888,-50.666666666666664,183
183.0,0.8888888888888888,-51.77777777777778,184
184.0,0.8888888888888888,-53.44444444444444,185
185.0,0.8888888888888888,-56.77777777777778,186
186.0,0.8888888888888888,-25.555555555555557,187
187.0,0.8888888888888888,-39.55555555555556,188
188.0,0.8888888888888888,-26.88888888888889,189
189.0,0.8888888888888888,-33.77777777777778,190
190.0,0.8888888888888888,-52.44444444444444,191
191.0,1.0,-23.22222222222222,192
192.0,1.0,-43.888888888888886,193
193.0,1.1111111111111112,-33.666666666666664,194
194.0,1.2222222222222223,-44.22222222222222,195
195.0,1.2222222222222223,-46.44444444444444,196
196.0,1.2222222222222223,-24.77777777777778,197
197.0,1.2222222222222223,-29.333333333333332,198
198.0,1.2222222222222223,-46.0,199
199.0,1.2222222222222223,-54.77777777777778,200
200.0,1.2222222222222223,-23.22222222222222,201
201.0,1.2222222222222223,-33.77777777777778,202
202.0,1.3333333333333333,-26.88888888888889,203
203.0,1.3333333333333333,-34.44444444444444,204
204.0,1.3333333333333333,-35.55555555555556,205
205.0,1.3333333333333333,-50.333333333333336,206
206.0,1.3333333333333333,-25.555555555555557,207
207.0,1.4444444444444444,-31.333333333333332,208
208.0,1.4444444444444444,-58.44444444444444,209
209.0,1.4444444444444444,-52.111111111111114,210
210.0,1.4444444444444444,-34.0,211
211.0,1.5555555555555556,-35.666666666666664,212
212.0,1.5555555555555556,-38.888888888888886,213
213.0,1.5555555555555556,-37.55555555555556,214
214.0,1.6666666666666667,-41.111111111111114,215
215.0,1.6666666666666667,-41.111111111111114,216
216.0,1.6666666666666667,-29.555555555555557,217
217.0,1.6666666666666667,-21.11111111111111,218
218.0,1.6666666666666667,-35.333333333333336,219
219.0,1.7777777777777777,-32.22222222222222,220
220.0,1.7777777777777777,-32.77777777777778,221
221.0,1.7777777777777777,-31.88888888888889,222
222.0,1.7777777777777777,-33.22222222222222,223
223.0,1.7777777777777777,-52.666666666666664,224
224.0,1.8888888888888888,-40.77777777777778,225
225.0,1.8888888888888888,-39.888888888888886,226
226.0,2.0,-34.666666666666664,227
227.0,2.0,-27.555555555555557,228
228.0,2.0,-24.77777777777778,229
229.0,2.111111111111111,-18.0,230
230.0,2.111111111111111,-28.11111111111111,231
231.0,2.111111111111111,-51.55555555555556,232
232.0,2.111111111111111,-20.0,233
233.0,2.2222222222222223,-44.55555555555556,234
234.0,2.3333333333333335,-25.77777777777778,235
235.0,2.3333333333333335,-57.55555555555556,236
236.0,2.3333333333333335,-50.44444444444444,237
237.0,2.3333333333333335,-22.555555555555557,238
238.0,2.3333333333333335,-31.0,239
239.0,2.3333333333333335,-35.666666666666664,240
240.0,2.3333333333333335,-2.888888888888889,241
241.0,2.3333333333333335,-40.333333333333336,242
242.0,2.3333333333333335,-33.44444444444444,243
243.0,2.3333333333333335,-43.888888888888886,244
244.0,2.3333333333333335,-28.0,245
245.0,2.3333333333333335,-25.0,246
246.0,2.3333333333333335,-41.888888888888886,247
247.0,2.4444444444444446,-27.666666666666668,248
248.0,2.4444444444444446,-35.111111111111114,249
249.0,2.4444444444444446,-47.333333333333336,250
250.0,2.4444444444444446,-16.77777777777778,251
251.0,2.4444444444444446,-17.88888888888889,252
252.0,2.4444444444444446,-26.333333333333332,253
253.0,2.4444444444444446,-9.88888888888889,254
254.0,2.4444444444444446,-29.88888888888889,255
255.0,2.5555555555555554,-20.666666666666668,256
256.0,2.5555555555555554,-20.333333333333332,257
257.0,2.5555555555555554,-23.77777777777778,258
258.0,2.6666666666666665,-14.222222222222221,259
259.0,2.6666666666666665,-7.111111111111111,260
260.0,2.6666666666666665,-41.22222222222222,261
261.0,2.7777777777777777,-42.22222222222222,262
262.0,2.7777777777777777,-32.333333333333336,263
263.0,2.7777777777777777,-44.0,264
264.0,2.888888888888889,-44.44444444444444,265
265.0,2.888888888888889,-28.555555555555557,266
266.0,2.888888888888889,-28.11111111111111,267
267.0,3.0,-27.666666666666668,268
268.0,3.111111111111111,-22.22222222222222,269
269.0,3.111111111111111,-42.666666666666664,270
270.0,3.2222222222222223,-18.444444444444443,271
271.0,3.2222222222222223,-13.0,272
272.0,3.2222222222222223,-39.0,273
273.0,3.3333333333333335,-41.44444444444444,274
274.0,3.3333333333333335,-26.555555555555557,275
275.0,3.3333333333333335,-47.111111111111114,276
276.0,3.3333333333333335,-47.333333333333336,277
277.0,3.3333333333333335,-21.77777777777778,278
278.0,3.3333333333333335,-33.0,279
279.0,3.3333333333333335,-45.22222222222222,280
280.0,3.3333333333333335,-17.333333333333332,281
281.0,3.4444444444444446,-39.0,282
282.0,3.5555555555555554,-38.0,283
283.0,3.6666666666666665,-26.444444444444443,284
284.0,3.7777777777777777,-6.555555555555555,285
285.0,3.888888888888889,-17.555555555555557,286
286.0,3.888888888888889,-30.333333333333332,287
287.0,3.888888888888889,-20.88888888888889,288
288.0,4.0,-41.111111111111114,289
289.0,4.0,-27.88888888888889,290
290.0,4.0,-16.11111111111111,291
291.0,4.0,-11.11111111111111,292
292.0,4.0,-33.77777777777778,293
293.0,4.0,-35.0,294
294.0,4.111111111111111,-35.0,295
295.0,4.222222222222222,-19.333333333333332,296
296.0,4.222222222222222,-31.444444444444443,297
297.0,4.333333333333333,-36.111111111111114,298
298.0,4.444444444444445,-32.44444444444444,299
299.0,4.444444444444445,-16.333333333333332,300
300.0,4.555555555555555,-27.0,301
301.0,4.555555555555555,-41.77777777777778,302
302.0,4.666666666666667,-15.88888888888889,303
303.0,4.777777777777778,-30.666666666666668,304
304.0,4.888888888888889,-20.22222222222222,305
305.0,4.888888888888889,-27.333333333333332,306
306.0,4.888888888888889,-29.88888888888889,307
307.0,5.0,-8.555555555555555,308
308.0,5.111111111111111,-7.666666666666667,309
309.0,5.222222222222222,-22.444444444444443,310
310.0,5.222222222222222,-33.44444444444444,311
311.0,5.222222222222222,-23.333333333333332,312
312.0,5.222222222222222,-14.88888888888889,313
313.0,5.222222222222222,-33.55555555555556,314
314.0,5.222222222222222,-14.88888888888889,315
315.0,5.333333333333333,-11.777777777777779,316
316.0,5.444444444444445,-14.222222222222221,317
317.0,5.555555555555555,-15.11111111111111,318
318.0,5.666666666666667,-20.0,319
319.0,5.666666666666667,-18.88888888888889,320
320.0,5.666666666666667,-3.5555555555555554,321
321.0,5.666666666666667,-11.222222222222221,322
322.0,5.666666666666667,-16.555555555555557,323
323.0,5.666666666666667,-29.88888888888889,324
324.0,5.666666666666667,-9.222222222222221,325
325.0,5.777777777777778,-29.0,326
326.0,5.777777777777778,-39.333333333333336,327
327.0,5.888888888888889,-8.11111111111111,328
328.0,5.888888888888889,-20.22222222222222,329
329.0,6.0,-14.555555555555555,330
330.0,6.0,-18.77777777777778,331
331.0,6.0,-25.22222222222222,332
332.0,6.0,-15.0,333
333.0,6.0,-25.333333333333332,334
334.0,6.0,-33.111111111111114,335
335.0,6.111111111111111,-15.222222222222221,336
336.0,6.111111111111111,-30.22222222222222,337
337.0,6.111111111111111,-15.222222222222221,338
338.0,6.111111111111111,-13.555555555555555,339
339.0,6.222222222222222,-31.555555555555557,340
340.0,6.222222222222222,-9.0,341
341.0,6.333333333333333,-13.777777777777779,342
342.0,6.444444444444445,-0.8888888888888888,343
343.0,6.444444444444445,-22.444444444444443,344
344.0,6.444444444444445,-41.0,345
345.0,6.555555555555555,-32.44444444444444,346
