episode,tot_done,reward,steps
0.0,0.0,-341.8888888888889,1
1.0,0.0,-292.3333333333333,2
2.0,0.0,-307.6666666666667,3
3.0,0.0,-365.8888888888889,4
4.0,0.0,-320.1111111111111,5
5.0,0.0,-359.1111111111111,6
6.0,0.0,-249.77777777777777,7
7.0,0.0,-270.8888888888889,8
8.0,0.0,-326.55555555555554,9
9.0,0.0,-322.8888888888889,10
10.0,0.0,-320.8888888888889,11
11.0,0.0,-304.0,12
12.0,0.0,-335.55555555555554,13
13.0,0.0,-312.22222222222223,14
14.0,0.0,-347.22222222222223,15
15.0,0.0,-318.55555555555554,16
16.0,0.0,-322.8888888888889,17
17.0,0.0,-344.8888888888889,18
18.0,0.0,-327.3333333333333,19
19.0,0.0,-337.6666666666667,20
20.0,0.0,-316.1111111111111,21
21.0,0.0,-278.0,22
22.0,0.0,-346.0,23
23.0,0.0,-300.6666666666667,24
24.0,0.0,-333.22222222222223,25
25.0,0.0,-314.77777777777777,26
26.0,0.0,-308.8888888888889,27
27.0,0.0,-295.8888888888889,28
28.0,0.0,-310.0,29
29.0,0.0,-359.0,30
30.0,0.0,-305.8888888888889,31
31.0,0.0,-281.44444444444446,32
32.0,0.0,-332.77777777777777,33
33.0,0.0,-280.44444444444446,34
34.0,0.0,-353.8888888888889,35
35.0,0.0,-344.3333333333333,36
36.0,0.0,-339.44444444444446,37
37.0,0.0,-335.8888888888889,38
38.0,0.0,-313.55555555555554,39
39.0,0.0,-309.22222222222223,40
40.0,0.0,-321.3333333333333,41
41.0,0.0,-289.22222222222223,42
42.0,0.0,-308.8888888888889,43
43.0,0.0,-311.3333333333333,44
44.0,0.0,-258.6666666666667,45
45.0,0.0,-267.55555555555554,46
46.0,0.0,-316.0,47
47.0,0.0,-317.3333333333333,48
48.0,0.0,-372.55555555555554,49
49.0,0.0,-321.1111111111111,50
50.0,0.0,-320.6666666666667,51
51.0,0.0,-291.8888888888889,52
52.0,0.0,-311.77777777777777,53
53.0,0.0,-357.55555555555554,54
54.0,0.0,-309.22222222222223,55
55.0,0.0,-296.1111111111111,56
56.0,0.0,-355.6666666666667,57
57.0,0.0,-311.3333333333333,58
58.0,0.0,-283.77777777777777,59
59.0,0.0,-287.77777777777777,60
60.0,0.0,-273.6666666666667,61
61.0,0.0,-300.55555555555554,62
62.0,0.0,-317.77777777777777,63
63.0,0.0,-308.55555555555554,64
64.0,0.0,-310.8888888888889,65
65.0,0.0,-316.55555555555554,66
66.0,0.0,-325.6666666666667,67
67.0,0.0,-322.1111111111111,68
68.0,0.0,-302.0,69
69.0,0.0,-347.0,70
70.0,0.0,-317.77777777777777,71
71.0,0.0,-307.8888888888889,72
72.0,0.0,-270.44444444444446,73
73.0,0.0,-272.1111111111111,74
74.0,0.0,-303.44444444444446,75
75.0,0.0,-282.55555555555554,76
76.0,0.0,-307.22222222222223,77
77.0,0.0,-346.8888888888889,78
78.0,0.0,-304.77777777777777,79
79.0,0.0,-304.1111111111111,80
80.0,0.0,-319.3333333333333,81
81.0,0.0,-301.22222222222223,82
82.0,0.0,-291.55555555555554,83
83.0,0.0,-314.44444444444446,84
84.0,0.0,-314.44444444444446,85
85.0,0.0,-294.8888888888889,86
86.0,0.0,-336.3333333333333,87
87.0,0.0,-325.1111111111111,88
88.0,0.0,-276.1111111111111,89
89.0,0.0,-283.3333333333333,90
90.0,0.0,-334.77777777777777,91
91.0,0.0,-244.33333333333334,92
92.0,0.0,-269.77777777777777,93
93.0,0.0,-278.0,94
94.0,0.0,-259.1111111111111,95
95.0,0.0,-302.22222222222223,96
96.0,0.0,-344.1111111111111,97
97.0,0.0,-301.77777777777777,98
98.0,0.0,-319.55555555555554,99
99.0,0.0,-275.8888888888889,100
100.0,0.0,-257.77777777777777,101
101.0,0.0,-252.66666666666666,102
102.0,0.0,-285.3333333333333,103
103.0,0.0,-339.3333333333333,104
104.0,0.0,-274.22222222222223,105
105.0,0.0,-295.1111111111111,106
106.0,0.0,-311.22222222222223,107
