episode,tot_done,reward,steps
0.0,0.0,113.44444444444444,1
1.0,0.0,109.66666666666667,2
2.0,0.0,115.77777777777777,3
3.0,0.0,119.66666666666667,4
4.0,0.0,109.66666666666667,5
5.0,0.0,111.55555555555556,6
6.0,0.0,120.11111111111111,7
7.0,0.0,107.55555555555556,8
8.0,0.0,118.55555555555556,9
9.0,0.0,106.22222222222223,10
10.0,0.0,117.66666666666667,11
11.0,0.0,124.22222222222223,12
12.0,0.0,123.11111111111111,13
13.0,0.0,113.55555555555556,14
14.0,0.0,115.77777777777777,15
15.0,0.0,126.11111111111111,16
16.0,0.0,119.55555555555556,17
17.0,0.0,115.77777777777777,18
18.0,0.0,118.44444444444444,19
19.0,0.0,117.55555555555556,20
20.0,0.0,116.22222222222223,21
21.0,0.0,125.66666666666667,22
22.0,0.0,114.44444444444444,23
23.0,0.0,112.88888888888889,24
24.0,0.0,105.55555555555556,25
25.0,0.0,119.77777777777777,26
26.0,0.0,118.0,27
27.0,0.0,121.44444444444444,28
28.0,0.0,120.33333333333333,29
29.0,0.0,115.11111111111111,30
30.0,0.0,113.33333333333333,31
31.0,0.0,111.55555555555556,32
32.0,0.0,116.77777777777777,33
33.0,0.0,117.44444444444444,34
34.0,0.0,121.0,35
35.0,0.0,121.66666666666667,36
36.0,0.0,120.22222222222223,37
37.0,0.0,119.22222222222223,38
38.0,0.0,112.88888888888889,39
39.0,0.0,129.0,40
40.0,0.0,111.55555555555556,41
41.0,0.0,125.88888888888889,42
42.0,0.0,113.33333333333333,43
43.0,0.0,123.66666666666667,44
44.0,0.0,112.22222222222223,45
45.0,0.0,111.11111111111111,46
46.0,0.0,120.66666666666667,47
47.0,0.0,123.0,48
48.0,0.0,115.88888888888889,49
49.0,0.0,121.66666666666667,50
50.0,0.0,120.44444444444444,51
51.0,0.0,117.0,52
52.0,0.0,121.22222222222223,53
53.0,0.0,123.55555555555556,54
54.0,0.0,126.44444444444444,55
55.0,0.0,120.44444444444444,56
56.0,0.0,118.77777777777777,57
57.0,0.0,112.55555555555556,58
58.0,0.0,119.11111111111111,59
59.0,0.0,131.88888888888889,60
60.0,0.0,125.88888888888889,61
61.0,0.0,119.55555555555556,62
62.0,0.0,121.88888888888889,63
63.0,0.0,124.44444444444444,64
64.0,0.0,122.22222222222223,65
65.0,0.0,125.66666666666667,66
66.0,0.0,122.44444444444444,67
67.0,0.1111111111111111,112.88888888888889,68
68.0,0.1111111111111111,117.33333333333333,69
69.0,0.1111111111111111,132.0,70
70.0,0.1111111111111111,119.55555555555556,71
71.0,0.1111111111111111,126.66666666666667,72
72.0,0.1111111111111111,104.44444444444444,73
73.0,0.1111111111111111,127.77777777777777,74
74.0,0.1111111111111111,129.77777777777777,75
75.0,0.1111111111111111,125.77777777777777,76
76.0,0.1111111111111111,128.44444444444446,77
77.0,0.1111111111111111,122.33333333333333,78
78.0,0.1111111111111111,114.77777777777777,79
79.0,0.1111111111111111,115.0,80
80.0,0.1111111111111111,117.22222222222223,81
81.0,0.1111111111111111,118.66666666666667,82
82.0,0.1111111111111111,125.88888888888889,83
83.0,0.1111111111111111,122.55555555555556,84
84.0,0.1111111111111111,124.77777777777777,85
85.0,0.1111111111111111,135.11111111111111,86
86.0,0.1111111111111111,120.33333333333333,87
87.0,0.1111111111111111,128.44444444444446,88
88.0,0.1111111111111111,115.22222222222223,89
89.0,0.1111111111111111,123.22222222222223,90
90.0,0.1111111111111111,122.22222222222223,91
91.0,0.1111111111111111,125.77777777777777,92
92.0,0.1111111111111111,131.0,93
93.0,0.1111111111111111,125.55555555555556,94
94.0,0.1111111111111111,119.88888888888889,95
95.0,0.1111111111111111,129.88888888888889,96
96.0,0.1111111111111111,121.11111111111111,97
97.0,0.1111111111111111,114.33333333333333,98
98.0,0.1111111111111111,121.77777777777777,99
99.0,0.1111111111111111,124.33333333333333,100
100.0,0.1111111111111111,131.33333333333334,101
101.0,0.1111111111111111,124.0,102
102.0,0.1111111111111111,117.33333333333333,103
103.0,0.1111111111111111,126.55555555555556,104
104.0,0.1111111111111111,136.66666666666666,105
105.0,0.1111111111111111,131.22222222222223,106
106.0,0.1111111111111111,122.44444444444444,107
107.0,0.1111111111111111,125.44444444444444,108
108.0,0.1111111111111111,136.66666666666666,109
109.0,0.1111111111111111,116.22222222222223,110
110.0,0.1111111111111111,131.22222222222223,111
111.0,0.1111111111111111,128.66666666666666,112
112.0,0.1111111111111111,127.44444444444444,113
113.0,0.1111111111111111,122.0,114
114.0,0.1111111111111111,129.0,115
115.0,0.1111111111111111,123.66666666666667,116
116.0,0.1111111111111111,127.66666666666667,117
117.0,0.1111111111111111,133.22222222222223,118
118.0,0.1111111111111111,129.66666666666666,119
119.0,0.1111111111111111,129.0,120
120.0,0.1111111111111111,123.88888888888889,121
121.0,0.1111111111111111,131.22222222222223,122
122.0,0.1111111111111111,131.44444444444446,123
123.0,0.1111111111111111,132.22222222222223,124
124.0,0.1111111111111111,130.88888888888889,125
125.0,0.1111111111111111,122.33333333333333,126
126.0,0.1111111111111111,143.44444444444446,127
127.0,0.1111111111111111,127.11111111111111,128
128.0,0.1111111111111111,136.33333333333334,129
129.0,0.1111111111111111,124.77777777777777,130
130.0,0.1111111111111111,127.22222222222223,131
131.0,0.1111111111111111,131.11111111111111,132
132.0,0.1111111111111111,134.44444444444446,133
133.0,0.1111111111111111,132.55555555555554,134
134.0,0.1111111111111111,124.66666666666667,135
135.0,0.1111111111111111,133.55555555555554,136
136.0,0.1111111111111111,126.77777777777777,137
137.0,0.1111111111111111,146.44444444444446,138
138.0,0.1111111111111111,123.77777777777777,139
139.0,0.1111111111111111,136.44444444444446,140
140.0,0.1111111111111111,142.44444444444446,141
141.0,0.1111111111111111,119.11111111111111,142
142.0,0.1111111111111111,131.0,143
143.0,0.1111111111111111,129.11111111111111,144
144.0,0.1111111111111111,133.55555555555554,145
145.0,0.1111111111111111,123.33333333333333,146
146.0,0.1111111111111111,135.55555555555554,147
147.0,0.1111111111111111,129.11111111111111,148
148.0,0.1111111111111111,134.77777777777777,149
149.0,0.2222222222222222,128.44444444444446,150
150.0,0.2222222222222222,132.0,151
151.0,0.2222222222222222,136.77777777777777,152
152.0,0.2222222222222222,127.66666666666667,153
153.0,0.2222222222222222,126.44444444444444,154
154.0,0.2222222222222222,131.33333333333334,155
155.0,0.2222222222222222,137.0,156
156.0,0.2222222222222222,118.0,157
157.0,0.2222222222222222,130.44444444444446,158
158.0,0.2222222222222222,126.55555555555556,159
159.0,0.2222222222222222,116.0,160
160.0,0.2222222222222222,127.66666666666667,161
161.0,0.2222222222222222,122.88888888888889,162
162.0,0.2222222222222222,138.22222222222223,163
163.0,0.2222222222222222,133.77777777777777,164
164.0,0.2222222222222222,132.44444444444446,165
165.0,0.2222222222222222,141.66666666666666,166
166.0,0.2222222222222222,136.11111111111111,167
167.0,0.2222222222222222,136.55555555555554,168
168.0,0.2222222222222222,132.44444444444446,169
169.0,0.2222222222222222,134.0,170
170.0,0.2222222222222222,142.55555555555554,171
171.0,0.2222222222222222,143.33333333333334,172
172.0,0.2222222222222222,129.66666666666666,173
173.0,0.2222222222222222,136.11111111111111,174
174.0,0.2222222222222222,129.11111111111111,175
175.0,0.2222222222222222,136.77777777777777,176
176.0,0.2222222222222222,127.33333333333333,177
177.0,0.2222222222222222,143.11111111111111,178
178.0,0.2222222222222222,139.77777777777777,179
179.0,0.2222222222222222,131.77777777777777,180
180.0,0.2222222222222222,141.11111111111111,181
181.0,0.2222222222222222,138.66666666666666,182
182.0,0.2222222222222222,125.55555555555556,183
183.0,0.2222222222222222,135.66666666666666,184
184.0,0.2222222222222222,135.44444444444446,185
185.0,0.2222222222222222,144.22222222222223,186
186.0,0.2222222222222222,130.22222222222223,187
187.0,0.2222222222222222,135.11111111111111,188
188.0,0.2222222222222222,129.55555555555554,189
189.0,0.2222222222222222,129.55555555555554,190
190.0,0.2222222222222222,128.0,191
191.0,0.2222222222222222,132.77777777777777,192
192.0,0.2222222222222222,143.0,193
193.0,0.2222222222222222,134.77777777777777,194
194.0,0.2222222222222222,141.22222222222223,195
195.0,0.2222222222222222,142.0,196
196.0,0.2222222222222222,135.55555555555554,197
197.0,0.2222222222222222,137.66666666666666,198
198.0,0.2222222222222222,124.55555555555556,199
199.0,0.2222222222222222,127.88888888888889,200
200.0,0.2222222222222222,136.77777777777777,201
201.0,0.2222222222222222,130.66666666666666,202
202.0,0.2222222222222222,125.55555555555556,203
203.0,0.2222222222222222,115.55555555555556,204
204.0,0.2222222222222222,131.0,205
205.0,0.2222222222222222,129.88888888888889,206
206.0,0.2222222222222222,142.0,207
207.0,0.2222222222222222,131.33333333333334,208
208.0,0.2222222222222222,141.33333333333334,209
209.0,0.2222222222222222,135.33333333333334,210
210.0,0.2222222222222222,131.88888888888889,211
211.0,0.2222222222222222,136.55555555555554,212
