episode,total_done,total_col,step,steps
126.0,20.1,2.8,269.9,127
127.0,20.4,3.5,264.9,128
128.0,20.5,2.9,294.5,129
129.0,20.6,3.9,291.2,130
130.0,20.7,3.5,290.0,131
131.0,21.0,3.3,269.0,132
132.0,21.2,4.6,287.9,133
133.0,21.5,1.4,263.9,134
134.0,21.5,4.8,300.0,135
135.0,21.6,2.2,298.6,136
136.0,21.7,4.2,286.9,137
137.0,21.8,3.1,290.9,138
138.0,21.9,3.1,284.8,139
139.0,21.9,4.4,300.0,140
140.0,22.4,3.2,218.4,141
141.0,22.6,2.9,265.8,142
142.0,22.7,3.0,295.5,143
143.0,22.9,1.2,279.4,144
144.0,23.0,3.4,291.7,145
145.0,23.0,3.4,300.0,146
146.0,23.2,5.1,274.6,147
147.0,23.3,3.2,282.5,148
148.0,23.4,4.3,282.4,149
149.0,23.5,3.2,282.1,150
150.0,23.5,2.6,300.0,151
151.0,23.6,6.2,298.6,152
152.0,23.7,1.9,279.5,153
153.0,23.9,6.4,286.3,154
154.0,24.0,3.9,296.2,155
155.0,24.2,2.0,273.4,156
156.0,24.4,6.9,283.0,157
157.0,24.6,3.4,281.4,158
158.0,24.7,3.0,275.9,159
159.0,24.8,2.8,298.1,160
160.0,24.8,1.5,300.0,161
161.0,24.9,5.0,286.9,162
162.0,25.0,3.1,287.7,163
163.0,25.0,4.9,300.0,164
164.0,25.1,3.3,288.2,165
165.0,25.3,2.3,282.8,166
166.0,25.6,2.3,266.7,167
167.0,25.8,3.3,285.4,168
168.0,26.0,4.4,285.9,169
169.0,26.2,4.9,270.9,170
170.0,26.4,4.0,272.1,171
171.0,26.6,2.7,274.9,172
172.0,26.8,6.6,269.4,173
173.0,26.9,4.7,284.4,174
174.0,27.0,1.9,299.4,175
175.0,27.1,2.9,288.0,176
176.0,27.3,1.6,270.6,177
177.0,27.3,2.2,300.0,178
178.0,27.4,3.2,294.9,179
179.0,27.6,2.5,289.5,180
180.0,27.7,5.6,298.0,181
181.0,28.1,2.8,259.4,182
182.0,28.3,5.2,277.4,183
183.0,28.7,2.3,264.6,184
184.0,28.8,3.0,299.9,185
185.0,28.9,5.5,292.1,186
186.0,28.9,2.3,300.0,187
187.0,28.9,3.8,300.0,188
188.0,29.3,1.3,265.5,189
189.0,29.4,3.4,286.1,190
190.0,29.5,3.8,282.7,191
191.0,29.6,2.6,296.3,192
192.0,29.6,4.2,300.0,193
193.0,29.7,1.8,299.0,194
194.0,29.7,5.1,300.0,195
195.0,29.8,4.4,293.9,196
196.0,30.0,4.5,273.1,197
197.0,30.1,3.6,294.8,198
198.0,30.2,2.3,280.1,199
199.0,30.3,5.0,291.9,200
