episode,total_done,total_col,step
0,0,1,300
1,0,0,300
2,1,2,249
3,1,4,300
4,2,4,203
5,2,1,300
6,2,3,300
7,2,0,300
8,2,4,300
9,2,2,300
10,3,10,198
11,3,0,300
12,3,10,300
13,3,5,300
14,3,5,300
15,3,1,300
16,3,4,300
17,3,1,300
18,3,5,300
19,3,0,300
20,3,0,300
21,3,4,300
22,3,0,300
23,3,13,300
24,3,3,300
25,3,0,300
26,3,0,300
27,3,0,300
28,4,0,203
29,4,7,300
30,4,0,300
31,5,7,173
32,5,1,300
33,5,0,300
34,5,0,300
35,5,4,300
36,5,2,300
37,5,1,300
38,5,0,300
39,5,1,300
40,5,2,300
41,5,3,300
42,6,3,173
43,6,1,300
44,7,1,171
45,7,1,300
46,8,0,194
47,9,2,241
48,9,0,300
49,9,7,300
50,9,4,300
51,9,0,300
52,10,8,151
53,11,0,114
54,11,0,300
55,11,2,300
56,11,0,300
57,11,1,300
58,11,0,300
59,11,7,300
60,11,1,300
61,11,4,300
62,11,6,300
63,11,9,300
64,11,1,300
65,11,2,300
66,12,1,233
67,12,4,300
68,12,1,300
69,12,3,300
70,12,0,300
71,12,1,300
72,12,13,300
73,12,1,300
74,12,0,300
75,13,2,183
76,13,5,300
77,13,4,300
78,13,6,300
79,13,4,300
80,13,3,300
81,13,8,300
82,13,3,300
83,13,0,300
84,13,0,300
85,13,0,300
86,13,0,300
87,13,3,300
88,14,2,258
89,14,0,300
90,14,14,300
91,14,4,300
92,14,0,300
93,14,0,300
94,14,6,300
95,14,3,300
96,14,4,300
97,14,3,300
98,14,0,300
99,14,3,300
100,15,0,117
101,15,4,300
102,16,0,252
103,16,2,300
104,16,0,300
105,17,5,246
106,17,0,300
107,17,2,300
108,17,2,300
109,17,3,300
110,17,0,300
111,17,8,300
112,17,2,300
113,18,8,159
114,18,0,300
115,19,0,169
116,19,2,300
117,20,0,196
118,20,2,300
119,21,1,174
120,21,0,300
121,21,2,300
122,21,3,300
123,21,4,300
124,21,2,300
125,21,4,300
126,21,9,300
127,21,9,300
128,21,8,300
129,21,1,300
130,21,5,300
131,22,1,300
132,22,0,300
133,22,0,300
134,22,0,300
135,22,0,300
136,22,8,300
137,23,2,209
138,23,0,300
139,23,9,300
140,23,5,300
141,24,1,126
142,24,4,300
143,25,0,282
144,25,3,300
145,25,0,300
146,25,4,300
147,25,0,300
148,25,4,300
149,25,14,300
150,25,2,300
151,25,12,300
152,25,4,300
153,25,5,300
154,25,7,300
155,25,1,300
156,25,5,300
157,26,7,242
158,26,5,300
159,26,0,300
160,26,3,300
161,26,0,300
162,26,2,300
163,26,0,300
164,27,0,182
165,27,8,300
166,27,3,300
167,27,1,300
168,27,4,300
169,27,14,300
170,27,2,300
171,28,1,169
172,28,1,300
173,28,8,300
174,28,2,300
175,28,1,300
176,28,5,300
177,28,5,300
178,28,9,300
179,28,3,300
180,28,0,300
181,28,16,300
182,28,4,300
183,29,1,275
184,29,6,300
185,30,1,221
186,30,2,300
187,30,11,300
188,31,0,129
189,31,8,300
190,31,1,300
191,31,11,300
192,31,3,300
193,31,1,300
194,31,17,300
195,31,8,300
196,31,12,300
197,31,5,300
198,31,7,300
199,31,8,300
