episode,total_done,total_col,step
0,0,2,500
1,0,8,500
2,0,16,500
3,0,2,500
4,0,6,500
5,1,0,172
6,1,21,500
7,1,9,500
8,2,0,187
9,2,0,500
10,3,13,415
11,3,4,500
12,4,5,238
13,5,4,483
14,5,1,500
15,5,0,500
16,5,0,500
17,6,0,172
18,7,5,355
19,7,14,500
20,7,10,500
21,8,0,153
22,8,3,500
23,9,0,36
24,10,0,25
25,11,2,67
26,11,0,500
27,11,0,500
28,12,0,232
29,12,13,500
30,12,3,500
31,13,3,42
32,14,1,138
33,14,20,500
34,14,17,500
35,14,2,500
36,14,0,500
37,14,2,500
38,14,0,500
39,14,1,500
40,14,3,500
41,15,2,72
42,15,1,500
43,15,1,500
44,15,0,500
45,16,2,490
46,16,1,500
47,17,3,380
48,17,2,500
49,17,2,500
50,17,0,500
51,18,2,47
52,18,8,500
53,18,0,500
54,18,1,500
55,19,1,82
56,20,4,352
57,20,2,500
58,21,2,92
59,22,2,394
60,22,9,500
61,22,0,500
62,23,2,110
63,24,0,469
64,24,0,500
65,24,0,500
66,24,0,500
67,24,4,500
68,24,0,500
69,24,0,500
70,24,0,500
71,24,0,500
72,24,0,500
73,24,0,500
74,24,1,500
75,24,2,500
76,24,0,500
77,24,4,500
78,25,7,346
79,25,0,500
80,25,0,500
81,25,0,500
82,26,0,243
83,26,1,500
84,27,2,233
85,27,1,500
86,27,0,500
87,28,0,132
88,28,0,500
89,28,0,500
90,28,0,500
91,28,0,500
92,28,0,500
93,28,2,500
94,28,4,500
95,28,1,500
96,28,26,500
97,28,0,500
98,28,0,500
99,28,1,500
100,29,0,339
101,29,0,500
102,29,0,500
103,29,0,500
104,30,0,400
105,30,0,500
106,30,0,500
107,30,3,500
108,30,0,500
109,30,0,500
110,30,0,500
111,30,0,500
112,30,0,500
113,30,1,500
114,30,0,500
115,30,0,500
116,30,1,500
117,30,1,500
118,30,0,500
119,30,0,500
120,30,0,500
121,30,0,500
122,30,0,500
123,30,0,500
124,30,8,500
125,30,0,500
126,30,1,500
127,30,1,500
128,31,13,296
129,31,0,500
130,31,0,500
131,31,0,500
132,32,0,62
133,32,1,500
134,32,0,500
135,32,1,500
136,32,0,500
137,32,0,500
138,32,0,500
139,32,1,500
140,32,0,500
141,32,0,500
142,32,1,500
143,32,0,500
144,32,0,500
145,32,1,500
146,32,0,500
147,32,0,500
148,32,0,500
149,32,0,500
150,32,9,500
151,32,1,500
152,32,0,500
153,32,0,500
154,32,0,500
155,32,0,500
156,32,0,500
157,32,0,500
158,32,0,500
159,32,0,500
160,32,0,500
161,32,0,500
162,32,0,500
163,32,0,500
164,32,0,500
165,32,0,500
166,32,0,500
167,32,0,500
168,32,0,500
169,32,1,500
170,32,0,500
171,32,0,500
172,32,1,500
173,32,1,500
174,32,0,500
175,32,0,500
176,32,0,500
177,32,0,500
178,32,1,500
179,32,0,500
180,32,0,500
181,32,0,500
182,32,2,500
183,32,6,500
184,32,0,500
185,32,0,500
186,32,8,500
187,32,0,500
188,32,0,500
189,32,9,500
190,32,1,500
191,32,0,500
192,32,18,500
193,32,1,500
194,32,1,500
195,32,2,500
196,32,0,500
197,32,0,500
198,32,3,500
199,32,14,500
