episode,total_done,total_col,step
0,0,7,500
1,0,13,500
2,1,1,101
3,1,3,500
4,1,5,500
5,1,2,500
6,1,12,500
7,2,1,294
8,3,4,59
9,4,2,212
10,4,17,500
11,4,10,500
12,4,3,500
13,4,1,500
14,4,3,500
15,5,0,313
16,6,0,446
17,6,0,500
18,7,2,375
19,7,9,500
20,8,9,408
21,9,3,380
22,9,2,500
23,10,0,42
24,10,7,500
25,10,1,500
26,11,3,70
27,12,21,446
28,13,2,247
29,14,3,91
30,14,1,500
31,15,4,115
32,16,2,94
33,17,9,138
34,18,2,309
35,19,2,322
36,20,11,388
37,21,1,68
38,21,2,500
39,21,5,500
40,21,4,500
41,21,0,500
42,22,1,500
43,22,1,500
44,22,15,500
45,23,0,67
46,23,1,500
47,24,12,496
48,24,1,500
49,24,8,500
50,24,1,500
51,24,11,500
52,25,1,305
53,26,9,279
54,27,1,220
55,27,3,500
56,28,3,179
57,29,2,479
58,29,7,500
59,29,0,500
60,29,3,500
61,30,7,208
62,31,2,484
63,31,16,500
64,32,2,66
65,32,8,500
66,33,11,323
67,33,2,500
68,33,0,500
69,33,4,500
70,34,0,74
71,35,3,370
72,35,1,500
73,36,1,67
74,37,2,402
75,38,1,467
76,39,7,183
77,40,14,162
78,40,3,500
79,41,1,155
80,42,0,63
81,42,1,500
82,42,9,500
83,43,3,479
84,43,3,500
85,43,1,500
86,44,9,298
87,44,0,500
88,45,0,76
89,46,3,151
90,46,3,500
91,47,0,442
92,47,9,500
93,47,0,500
94,48,2,46
95,48,12,500
96,49,2,73
97,50,6,219
98,51,0,81
99,51,0,500
100,51,5,500
101,52,6,227
102,52,4,500
103,53,9,485
104,54,7,101
105,55,3,194
106,55,13,500
107,56,10,58
108,57,6,123
109,57,4,500
110,58,5,210
111,59,3,335
112,60,0,110
113,60,9,500
114,60,3,500
115,60,5,500
116,61,8,226
117,61,1,500
118,61,11,500
119,62,0,44
120,62,1,500
121,63,2,124
122,63,13,500
123,63,1,500
124,63,3,500
125,63,0,500
126,63,3,500
127,64,0,212
128,65,3,227
129,65,2,500
130,65,9,500
131,66,12,164
132,67,1,160
133,68,1,34
134,69,3,78
135,70,1,43
136,70,0,500
137,70,0,500
138,71,1,79
139,72,6,224
140,73,4,176
141,73,0,500
142,73,0,500
143,74,3,144
144,74,7,500
145,74,1,500
146,75,1,143
147,76,1,181
148,77,6,126
149,78,0,16
150,79,8,231
151,80,3,119
152,80,0,500
153,80,10,500
154,80,8,500
155,81,1,141
156,82,5,164
157,82,6,500
158,82,9,500
159,83,2,81
160,83,16,500
161,84,1,244
162,85,1,51
163,85,8,500
164,85,28,500
165,85,3,500
166,86,8,167
167,86,13,500
168,86,15,500
169,86,3,500
170,86,0,500
171,86,0,500
172,86,1,500
173,87,8,214
174,87,5,500
175,88,4,68
176,89,6,177
177,90,5,447
178,91,11,439
179,92,10,417
180,92,2,500
181,93,4,163
182,94,2,481
183,94,1,500
184,95,4,328
185,95,6,500
186,96,9,81
187,96,3,500
188,97,2,436
189,98,6,438
190,98,3,500
191,98,2,500
192,98,3,500
193,98,26,500
194,99,5,74
195,100,5,53
196,101,7,255
197,102,9,229
198,102,1,500
199,103,1,321
