episode,total_done,total_col,step
0,0,12,500
1,1,0,105
2,2,15,452
3,2,0,500
4,3,2,47
5,4,1,135
6,5,3,166
7,5,1,500
8,5,0,500
9,5,1,500
10,5,2,500
11,6,2,371
12,6,0,500
13,7,2,55
14,8,3,125
15,9,2,142
16,10,1,326
17,10,4,500
18,10,3,500
19,11,3,90
20,11,0,500
21,12,1,28
22,13,3,61
23,14,1,38
24,14,1,500
25,15,3,293
26,16,2,51
27,17,0,47
28,17,3,500
29,17,0,500
30,17,1,500
31,18,0,293
32,18,14,500
33,19,0,70
34,20,5,212
35,21,0,418
36,22,5,118
37,22,0,500
38,23,1,305
39,24,5,282
40,24,0,500
41,24,6,500
42,25,0,261
43,26,0,302
44,27,2,102
45,28,3,147
46,29,1,96
47,30,2,62
48,30,2,500
49,31,3,277
50,31,0,500
51,32,2,56
52,32,2,500
53,33,0,237
54,34,0,44
55,35,2,64
56,36,0,40
57,36,18,500
58,37,4,146
59,38,1,316
60,38,0,500
61,38,0,500
62,39,3,54
63,40,3,128
64,41,5,473
65,42,0,282
66,43,5,51
67,44,4,139
68,44,5,500
69,45,2,148
70,46,3,45
71,47,7,334
72,48,1,322
73,49,3,336
74,49,0,500
75,49,10,500
76,49,7,500
77,50,6,359
78,50,7,500
79,51,11,420
80,51,1,500
81,51,0,500
82,52,4,74
83,53,1,67
84,54,0,322
85,55,2,58
86,56,1,194
87,57,4,347
88,57,1,500
89,57,1,500
90,58,0,100
91,59,0,375
92,60,0,87
93,61,3,92
94,62,1,99
95,63,2,132
96,64,0,50
97,65,1,49
98,66,0,282
99,67,2,41
100,68,3,104
101,69,0,54
102,70,1,18
103,70,0,500
104,71,1,128
105,72,4,30
106,73,5,87
107,74,0,32
108,75,0,444
109,76,0,121
110,77,10,28
111,78,0,44
112,79,0,94
113,80,1,163
114,80,3,500
115,81,5,327
116,82,1,86
117,83,0,43
118,84,1,175
119,85,1,189
120,86,1,180
121,87,2,86
122,88,2,53
123,89,0,20
124,89,1,500
125,90,0,415
126,91,2,106
127,92,3,454
128,93,0,26
129,94,1,91
130,95,0,16
131,96,3,85
132,97,5,439
133,97,4,500
134,98,0,34
135,99,0,62
136,100,0,53
137,101,2,139
138,102,2,23
139,103,0,46
140,104,1,425
141,105,0,75
142,106,2,143
143,107,1,422
144,108,1,163
145,109,0,151
146,109,0,500
147,109,0,500
148,110,3,35
149,111,0,91
150,112,0,161
151,112,0,500
152,113,0,58
153,114,0,266
154,115,0,184
155,116,0,180
156,116,5,500
157,116,0,500
158,116,1,500
159,116,1,500
160,117,4,194
161,118,0,97
162,118,1,500
163,118,0,500
164,119,2,19
165,119,2,500
166,119,3,500
167,120,1,235
168,121,0,51
169,121,2,500
170,122,0,14
171,123,0,21
172,124,6,433
173,124,1,500
174,124,3,500
175,125,0,495
176,126,0,307
177,127,1,184
178,127,7,500
179,127,6,500
180,128,6,214
181,129,3,172
182,129,2,500
183,130,1,223
184,131,0,70
185,132,0,256
186,132,2,500
187,132,7,500
188,132,2,500
189,133,5,497
190,133,4,500
191,134,1,77
192,135,0,16
193,136,1,95
194,137,0,41
195,138,0,56
196,139,0,32
197,140,1,58
198,141,3,64
199,142,1,65
