episode,total_done,total_col,step
0,1,5,213
1,1,12,500
2,2,4,85
3,3,7,163
4,4,9,334
5,4,1,500
6,4,7,500
7,4,3,500
8,5,2,72
9,5,0,500
10,5,0,500
11,5,2,500
12,6,10,361
13,6,0,500
14,7,0,321
15,8,8,182
16,9,6,254
17,9,2,500
18,9,2,500
19,9,8,500
20,9,12,500
21,10,5,487
22,10,6,500
23,10,9,500
24,11,1,192
25,11,2,500
26,11,10,500
27,12,5,480
28,13,1,102
29,14,9,307
30,14,0,500
31,15,3,49
32,16,5,162
33,17,4,174
34,17,1,500
35,18,2,85
36,18,0,500
37,19,12,398
38,19,1,500
39,19,2,500
40,20,1,78
41,21,3,363
42,21,0,500
43,21,2,500
44,21,0,500
45,22,0,112
46,22,0,500
47,22,5,500
48,22,7,500
49,23,0,148
50,23,6,500
51,23,7,500
52,23,13,500
53,24,1,119
54,25,1,195
55,25,0,500
56,25,1,500
57,25,9,500
58,26,9,122
59,26,1,500
60,27,4,88
61,28,0,258
62,29,5,119
63,29,1,500
64,30,0,74
65,31,2,476
66,32,4,135
67,33,0,59
68,34,0,204
69,35,2,77
70,35,3,500
71,36,0,63
72,37,3,227
73,38,2,354
74,39,0,235
75,40,4,403
76,41,1,73
77,42,8,213
78,43,3,182
79,44,6,85
80,45,1,116
81,46,1,175
82,47,6,293
83,47,0,500
84,47,7,500
85,47,27,500
86,47,8,500
87,47,3,500
88,48,0,474
89,49,4,94
90,50,2,178
91,50,1,500
92,51,0,204
93,52,0,33
94,53,3,367
95,54,4,57
96,55,5,468
97,55,2,500
98,55,21,500
99,55,2,500
100,56,2,493
101,56,1,500
102,57,1,403
103,58,6,327
104,59,2,291
105,60,5,227
106,61,4,167
107,62,7,193
108,62,14,500
109,63,5,89
110,64,3,267
111,64,0,500
112,64,0,500
113,65,3,105
114,65,2,500
115,66,11,191
116,67,3,66
117,67,2,500
118,68,5,419
119,69,3,140
120,69,2,500
121,70,0,270
122,70,3,500
123,70,2,500
124,71,4,100
125,72,1,65
126,73,0,49
127,73,0,500
128,73,2,500
129,73,2,500
130,73,1,500
131,73,2,500
132,74,2,458
133,75,1,77
134,76,1,62
135,77,8,288
136,77,7,500
137,78,6,227
138,79,0,172
139,79,5,500
140,79,1,500
141,80,4,67
142,80,0,500
143,81,2,50
144,81,1,500
145,81,6,500
146,81,2,500
147,82,1,414
148,82,3,500
149,82,1,500
150,83,3,104
151,83,4,500
152,83,8,500
153,83,0,500
154,83,0,500
155,83,0,500
156,83,0,500
157,84,0,49
158,85,6,178
159,86,3,113
160,87,5,140
161,87,0,500
162,88,1,29
163,89,3,135
164,89,6,500
165,89,0,500
166,89,1,500
167,89,16,500
168,90,3,242
169,91,13,189
170,92,6,166
171,92,0,500
172,92,12,500
173,92,2,500
174,93,1,45
175,93,22,500
176,93,3,500
177,93,3,500
178,93,2,500
179,94,4,83
180,94,7,500
181,95,10,476
182,95,5,500
183,95,0,500
184,95,2,500
185,95,0,500
186,96,0,130
187,96,4,500
188,96,0,500
189,97,3,54
190,98,2,273
191,99,7,454
192,100,3,120
193,101,3,252
194,101,13,500
195,101,4,500
196,101,0,500
197,102,1,220
198,102,6,500
199,102,1,500
