episode,total_done,total_col,step
0,0,4,500
1,1,1,152
2,2,2,295
3,2,1,500
4,3,5,66
5,3,1,500
6,3,11,500
7,4,6,161
8,4,11,500
9,4,3,500
10,4,12,500
11,4,9,500
12,4,0,500
13,4,0,500
14,5,12,438
15,5,4,500
16,6,4,143
17,6,5,500
18,7,0,73
19,8,2,463
20,8,7,500
21,8,2,500
22,9,1,333
23,9,6,500
24,10,4,165
25,11,1,201
26,11,1,500
27,12,2,71
28,12,1,500
29,13,2,61
30,14,1,89
31,15,5,416
32,15,4,500
33,16,6,276
34,17,1,294
35,18,0,91
36,19,5,54
37,19,7,500
38,19,0,500
39,20,0,330
40,21,0,61
41,22,3,78
42,23,0,149
43,24,2,408
44,25,3,164
45,25,1,500
46,25,19,500
47,26,2,263
48,27,3,395
49,27,2,500
50,27,2,500
51,28,0,50
52,29,2,178
53,30,3,157
54,31,10,299
55,32,1,45
56,33,1,284
57,33,3,500
58,34,4,172
59,35,3,113
60,36,0,44
61,37,4,195
62,38,5,129
63,39,0,137
64,39,4,500
65,40,0,169
66,41,1,105
67,42,4,48
68,43,1,80
69,44,2,69
70,45,8,149
71,46,2,21
72,47,3,316
73,48,2,61
74,49,1,37
75,50,2,31
76,51,1,32
77,52,1,199
78,53,0,70
79,54,2,136
80,55,0,48
81,56,1,96
82,57,1,304
83,58,0,67
84,59,0,110
85,60,0,49
86,61,0,31
87,62,0,150
88,63,3,103
89,64,0,53
90,65,4,140
91,66,2,73
92,67,4,37
93,68,2,154
94,69,1,68
95,70,0,83
96,71,2,270
97,72,0,53
98,73,0,62
99,74,0,185
100,75,0,116
101,76,22,325
102,77,4,99
103,78,3,171
104,79,1,164
105,80,0,245
106,81,0,59
107,82,1,155
108,83,1,68
109,84,1,238
110,85,2,65
111,86,2,84
112,87,0,29
113,88,2,99
114,89,1,215
115,90,0,44
116,91,0,152
117,92,2,84
118,93,2,89
119,94,1,46
120,95,0,61
121,96,1,101
122,97,1,13
123,98,0,42
124,99,2,231
125,100,3,37
126,101,0,97
127,102,0,96
128,103,1,33
129,104,2,188
130,105,0,21
131,106,0,58
132,107,1,140
133,108,0,327
134,109,1,115
135,110,0,39
136,111,0,243
137,112,0,70
138,112,5,500
139,113,0,77
140,114,7,150
141,115,0,34
142,116,0,123
143,117,0,45
144,118,0,57
145,119,1,16
146,120,0,79
147,121,0,76
148,122,0,12
149,123,3,154
150,124,1,66
151,125,1,75
152,126,2,81
153,127,1,48
154,128,1,36
155,129,0,80
156,130,0,45
157,131,1,71
158,132,0,66
159,133,1,24
160,134,0,106
161,135,0,365
162,135,0,500
163,136,1,306
164,136,0,500
165,136,1,500
166,136,0,500
167,137,0,76
168,138,2,41
169,138,1,500
170,139,0,420
171,140,0,267
172,141,0,168
173,142,0,58
174,143,0,360
175,144,0,38
176,144,0,500
177,145,0,128
178,146,0,138
179,146,0,500
180,147,1,180
181,147,0,500
182,147,0,500
183,147,0,500
184,147,0,500
185,147,0,500
186,147,2,500
187,147,3,500
188,148,0,382
189,148,1,500
190,148,0,500
191,148,0,500
192,149,0,33
193,150,0,35
194,151,1,35
195,151,0,500
196,151,0,500
197,151,1,500
198,151,0,500
199,151,0,500
