episode,total_done,total_col,step
0,0,2,500
1,0,1,500
2,1,0,199
3,1,0,500
4,2,2,251
5,3,6,482
6,3,6,500
7,3,5,500
8,3,0,500
9,4,3,141
10,4,5,500
11,5,0,24
12,5,16,500
13,6,3,134
14,7,6,357
15,8,1,165
16,9,5,333
17,9,4,500
18,9,1,500
19,10,6,287
20,11,8,51
21,11,0,500
22,12,5,334
23,13,0,283
24,14,0,410
25,15,5,74
26,16,6,271
27,16,7,500
28,16,8,500
29,17,12,184
30,18,1,296
31,18,9,500
32,18,0,500
33,18,11,500
34,19,4,469
35,20,2,245
36,21,0,191
37,21,4,500
38,22,0,180
39,22,6,500
40,22,4,500
41,23,9,247
42,24,4,76
43,25,0,51
44,25,4,500
45,26,13,206
46,27,2,69
47,28,2,34
48,29,2,234
49,30,10,99
50,31,4,189
51,32,4,324
52,33,3,153
53,34,2,288
54,35,5,480
55,36,11,425
56,36,0,500
57,36,4,500
58,36,6,500
59,37,4,121
60,37,0,500
61,37,1,500
62,38,3,251
63,38,11,500
64,39,5,48
65,40,3,71
66,40,1,500
67,41,3,51
68,42,3,219
69,43,2,169
70,44,11,249
71,45,1,134
72,46,2,154
73,46,1,500
74,47,2,165
75,48,0,45
76,49,0,14
77,49,5,500
78,49,1,500
79,50,2,137
80,50,9,500
81,50,6,500
82,50,7,500
83,51,5,401
84,52,0,322
85,52,0,500
86,52,1,500
87,52,4,500
88,53,2,310
89,54,6,155
90,55,0,189
91,55,0,500
92,56,6,272
93,57,1,46
94,57,5,500
95,58,2,65
96,58,8,500
97,58,6,500
98,59,5,25
99,59,0,500
100,59,3,500
101,60,3,174
102,61,6,409
103,62,4,147
104,63,0,121
105,64,0,121
106,65,5,174
107,66,5,376
108,66,4,500
109,66,0,500
110,67,2,180
111,67,1,500
112,68,1,81
113,69,3,412
114,69,0,500
115,70,0,27
116,70,0,500
117,71,2,32
118,72,0,166
119,73,2,399
120,73,0,500
121,74,0,194
122,75,1,267
123,76,0,296
124,77,0,237
125,78,0,328
126,79,1,118
127,79,0,500
128,80,2,288
129,81,3,52
130,82,1,432
131,83,1,127
132,84,0,41
133,84,1,500
134,85,0,35
135,86,2,96
136,87,2,57
137,88,2,143
138,89,1,105
139,90,2,65
140,91,2,58
141,92,4,89
142,93,0,331
143,94,13,92
144,95,0,75
145,96,0,107
146,97,0,40
147,98,3,39
148,99,2,83
149,100,8,90
150,101,1,123
151,102,2,174
152,103,0,39
153,104,4,64
154,105,0,140
155,106,1,58
156,107,0,14
157,108,0,31
158,109,0,119
159,109,7,500
160,110,1,218
161,111,1,152
162,112,1,45
163,113,0,349
164,114,0,18
165,115,0,78
166,116,1,98
167,117,0,17
168,118,2,101
169,119,2,68
170,120,1,39
171,121,7,278
172,122,5,77
173,122,5,500
174,123,2,112
175,124,2,52
176,125,2,29
177,126,2,146
178,127,0,37
179,127,10,500
180,128,8,231
181,129,0,146
182,130,12,416
183,131,6,148
184,132,0,16
185,133,2,48
186,134,1,182
187,135,7,496
188,136,4,422
189,137,0,39
190,138,3,183
191,139,3,254
192,140,0,46
193,141,0,90
194,142,0,47
195,143,0,131
196,144,3,57
197,145,2,65
198,146,1,111
199,147,0,79
