Agent 0,Agent 1
3,2
0,0
4,3
1,4
1,6
1,3
1,5
9,5
0,6
0,4
9,2
1,1
6,3
3,5
1,8
5,0
4,1
1,6
0,0
3,3
3,21
3,9
0,11
2,9
5,11
4,11
5,10
0,14
3,14
10,2
0,17
0,0
3,11
4,9
7,9
3,16
6,3
