episode,tot_done,reward
0,0,-66
1,0,-67
2,0,-86
3,0,-26
4,0,-64
5,0,-72
6,0,-52
7,0,-57
8,0,-77
9,0,-62
10,0,-71
11,0,-61
12,0,-67
13,0,-61
14,0,-59
15,0,-34
16,0,-63
17,0,-74
18,0,-72
19,0,-51
20,0,-67
21,0,-65
22,0,-69
23,0,-56
24,0,-81
25,0,-36
26,0,-52
27,0,-49
28,0,-54
29,0,-19
30,0,-60
31,0,-63
32,0,-54
33,0,-72
34,0,-24
35,0,-53
36,0,-75
37,0,-64
38,0,-79
39,0,-84
40,0,-72
41,0,-45
42,0,-75
43,0,-67
44,0,-69
45,0,-58
46,0,-51
47,0,-54
48,0,-52
49,0,-56
50,0,-56
51,0,-33
52,0,-20
53,0,-59
54,0,-43
55,0,-58
56,0,-21
57,0,-37
58,0,-49
59,0,-72
60,0,-64
61,0,-77
62,0,-62
63,0,-55
64,0,-58
65,0,-73
66,0,-46
67,0,-50
68,0,-15
69,0,-49
70,0,-53
71,0,-47
72,0,-22
73,0,-77
74,0,-77
75,0,-55
76,0,-54
77,0,-60
78,0,-58
79,0,-40
80,0,-39
81,0,-48
82,0,-35
83,0,-49
84,0,-48
85,0,-80
86,0,-20
87,0,-49
88,0,-51
89,0,-61
90,0,-31
91,0,-23
92,0,-55
93,0,-63
94,0,-57
95,0,-28
96,0,-59
97,0,-37
98,0,-71
99,0,-55
100,0,-51
101,0,-35
102,0,-41
103,0,-66
104,0,-67
105,0,-46
106,0,-20
107,0,-61
108,0,-42
109,0,-41
110,0,-38
111,0,-49
112,0,-71
113,0,-36
114,0,-22
115,0,-66
116,0,-39
117,0,-36
118,0,-50
119,0,-26
120,0,-50
121,0,-54
122,0,-54
123,0,-43
124,0,-73
125,0,-56
126,0,-41
127,0,-29
128,0,-44
129,0,-26
130,0,-47
131,0,-52
132,0,-20
133,0,-80
134,0,-52
135,0,-42
136,0,-58
137,0,-48
138,0,-55
139,0,-51
140,0,-30
141,0,-40
142,0,-21
143,0,-22
144,0,-54
145,0,-20
146,0,-61
147,0,-28
148,0,-56
149,0,-15
150,0,-31
151,0,-58
152,0,-24
153,0,-14
154,0,-45
155,0,-26
156,0,-46
157,0,-15
158,0,-64
159,0,-52
160,0,-67
161,0,-27
162,0,-10
163,0,-58
164,0,-46
165,0,-33
166,0,-25
167,0,-23
168,0,-38
169,0,-45
170,0,-30
171,0,-78
172,0,-24
173,0,-33
174,0,-44
175,0,-26
176,0,-51
177,0,-50
178,0,-20
179,0,-31
180,0,-56
181,0,-56
182,0,-18
183,0,-22
184,0,-37
185,0,-41
186,0,-32
187,0,-15
188,0,-23
189,0,-35
190,0,-36
191,0,-48
192,0,-33
193,0,-31
194,0,-18
195,0,-41
196,0,-23
197,0,-58
198,0,-14
199,0,-28
200,0,-30
201,0,-34
202,0,-41
203,0,-33
204,0,-37
205,0,-20
206,0,-28
207,0,-58
208,0,-35
209,0,-48
210,0,-15
211,0,-72
212,0,-26
213,0,-17
214,0,-13
215,0,-18
216,0,-13
217,0,-18
218,0,-26
219,0,-5
220,0,-15
221,0,-10
222,0,-36
223,0,-14
224,0,-15
225,0,-19
226,0,-15
227,0,-30
228,0,-25
229,0,-13
230,0,-20
231,0,-28
232,0,-12
233,0,-37
234,0,-54
235,0,-42
236,0,-35
237,0,-9
238,0,-37
239,0,-48
240,0,-47
241,0,-41
242,0,-20
243,0,-16
244,0,-41
245,0,-41
246,0,-11
247,0,-23
248,0,-5
249,0,-30
250,0,-30
251,0,-15
252,0,-28
253,0,-15
254,0,-10
255,0,-14
256,0,-10
257,0,-45
258,0,-28
259,0,-12
260,0,-10
261,0,-11
262,0,-5
263,0,-19
264,0,-34
265,0,-46
266,0,-5
267,0,-6
268,0,-10
269,0,-31
270,0,-38
271,0,-12
272,0,-29
273,0,-32
274,0,-14
275,0,-15
276,0,-4
277,0,-15
278,0,-21
279,0,-50
280,0,-29
281,0,-11
282,0,-22
283,0,-5
284,0,-6
285,0,-8
286,0,-29
287,0,-8
288,0,-27
289,0,-10
290,0,-26
291,0,-35
292,0,-24
293,0,-8
294,0,-28
295,0,-20
296,0,-43
297,0,-5
298,0,-11
299,0,-9
300,0,-16
301,0,-15
302,0,-10
303,0,-32
304,0,-61
305,0,-10
306,0,-12
307,0,-47
308,0,-50
309,0,-12
310,0,-5
311,0,-10
312,0,-57
313,0,-30
