episode,total_done,total_col,step
0,1,2,277
1,1,1,500
2,1,4,500
3,1,5,500
4,1,1,500
5,2,1,211
6,2,4,500
7,2,2,500
8,3,9,388
9,4,3,110
10,4,9,500
11,5,4,121
12,6,3,80
13,7,0,57
14,7,4,500
15,8,6,82
16,9,1,188
17,9,1,500
18,10,10,323
19,10,5,500
20,10,5,500
21,10,0,500
22,11,4,85
23,12,0,345
24,13,6,380
25,14,5,142
26,15,3,281
27,15,4,500
28,15,0,500
29,16,12,118
30,16,0,500
31,17,4,343
32,18,0,65
33,19,5,93
34,20,7,165
35,21,2,92
36,22,9,85
37,22,1,500
38,22,0,500
39,22,11,500
40,22,2,500
41,22,0,500
42,22,10,500
43,22,8,500
44,23,3,68
45,24,0,106
46,24,1,500
47,25,2,139
48,26,7,119
49,26,3,500
50,27,1,16
51,28,0,35
52,29,1,35
53,29,1,500
54,30,2,221
55,31,4,20
56,31,3,500
57,32,0,163
58,33,5,220
59,33,2,500
60,34,1,420
61,35,1,76
62,36,0,31
63,36,1,500
64,36,6,500
65,37,1,24
66,38,2,187
67,39,2,30
68,39,6,500
69,40,0,42
70,41,3,56
71,42,2,25
72,43,1,32
73,44,0,80
74,45,2,18
75,46,0,32
76,47,0,166
77,48,0,26
78,48,1,500
79,49,0,67
80,50,0,65
81,51,4,141
82,52,1,153
83,53,0,23
84,54,0,44
85,55,2,312
86,56,1,144
87,57,0,124
88,58,5,44
89,59,4,74
90,60,0,270
91,61,4,32
92,62,1,31
93,63,5,36
94,64,1,12
95,65,1,19
96,66,0,10
97,67,1,58
98,68,1,164
99,69,8,73
100,70,1,29
101,71,4,208
102,72,1,38
103,73,0,79
104,74,2,164
105,75,2,52
106,76,2,27
107,77,5,138
108,78,1,19
109,79,20,404
110,80,3,390
111,81,9,200
112,82,0,485
113,82,2,500
114,82,1,500
115,83,5,46
116,83,0,500
117,84,0,96
118,85,0,136
119,86,1,36
120,87,1,281
121,88,0,33
122,89,0,31
123,89,0,500
124,90,0,26
125,90,1,500
126,91,2,37
127,91,0,500
128,91,0,500
129,91,0,500
130,91,2,500
131,91,1,500
132,92,4,50
133,93,2,88
134,94,0,316
135,94,0,500
136,94,1,500
137,94,0,500
138,95,0,31
139,96,8,32
140,96,1,500
141,97,2,37
142,98,0,34
143,99,0,64
144,100,0,39
145,100,1,500
146,101,9,461
147,102,2,79
148,103,0,89
149,104,5,93
150,104,3,500
151,105,4,438
152,106,1,46
153,106,6,500
154,107,0,15
155,107,0,500
156,107,0,500
157,108,1,72
158,108,1,500
159,109,0,65
160,110,0,37
161,111,1,481
162,112,0,12
163,113,0,286
164,114,0,358
165,114,0,500
166,114,0,500
167,115,0,123
168,115,0,500
169,115,0,500
170,115,3,500
171,115,0,500
172,116,0,75
173,116,0,500
174,117,0,51
175,118,0,118
176,119,3,29
177,119,0,500
178,120,2,98
179,120,0,500
180,120,0,500
181,120,0,500
182,120,0,500
183,121,0,251
184,122,3,53
185,123,0,16
186,123,1,500
187,123,0,500
188,124,5,106
189,125,0,27
190,126,1,33
191,127,3,18
192,128,0,32
193,128,1,500
194,129,0,23
195,129,0,500
196,130,1,18
197,131,2,34
198,132,1,111
199,133,0,21
