episode,total_done,total_col,step
0,1,3,129
1,2,6,154
2,2,1,500
3,3,3,195
4,3,2,500
5,3,1,500
6,4,0,344
7,4,2,500
8,5,11,278
9,5,0,500
10,6,7,167
11,7,1,123
12,7,5,500
13,7,0,500
14,8,9,420
15,9,1,32
16,10,6,282
17,11,1,393
18,12,2,289
19,12,0,500
20,13,0,113
21,14,4,413
22,15,6,172
23,16,1,326
24,16,0,500
25,17,2,78
26,17,5,500
27,18,5,57
28,19,6,52
29,20,0,195
30,20,0,500
31,21,3,35
32,21,1,500
33,22,0,72
34,22,1,500
35,23,2,393
36,23,6,500
37,24,2,73
38,25,0,28
39,26,5,321
40,27,11,49
41,27,1,500
42,28,0,270
43,28,0,500
44,29,0,401
45,30,0,23
46,30,0,500
47,31,2,101
48,31,0,500
49,32,6,161
50,33,1,404
51,34,2,250
52,35,4,142
53,36,2,75
54,37,0,472
55,38,3,118
56,39,0,29
57,40,3,132
58,41,2,18
59,42,6,40
60,42,1,500
61,43,1,24
62,44,3,28
63,45,0,444
64,46,1,83
65,47,0,220
66,48,0,77
67,48,3,500
68,49,2,31
69,50,7,86
70,51,1,65
71,52,1,176
72,53,4,55
73,54,0,42
74,55,0,55
75,56,0,10
76,57,0,33
77,58,0,14
78,59,2,16
79,60,0,310
80,61,0,41
81,62,2,38
82,63,1,17
83,64,1,310
84,65,0,280
85,66,0,26
86,67,0,86
87,68,1,49
88,69,1,125
89,70,0,16
90,71,0,77
91,72,1,16
92,73,0,24
93,74,2,33
94,75,0,92
95,76,3,58
96,77,2,200
97,78,1,45
98,79,0,92
99,80,0,24
100,81,1,8
101,82,0,12
102,83,0,71
103,84,0,18
104,85,0,16
105,86,3,120
106,87,0,13
107,88,0,24
108,89,0,65
109,90,0,45
110,91,2,64
111,92,3,36
112,93,1,13
113,94,0,33
114,95,0,24
115,96,1,382
116,97,2,19
117,98,2,48
118,99,1,121
119,100,6,237
120,101,1,70
121,102,1,257
122,103,0,6
123,104,0,15
124,105,1,21
125,106,0,6
126,107,0,114
127,107,1,500
128,108,0,21
129,109,1,20
130,110,0,31
131,111,0,17
132,112,2,49
133,113,1,37
134,114,3,67
135,115,2,57
136,116,7,88
137,117,1,23
138,118,0,28
139,119,0,40
140,120,1,50
141,121,0,27
142,122,0,14
143,123,0,70
144,124,0,25
145,125,0,14
146,126,1,25
147,127,0,7
148,128,0,38
149,129,0,57
150,129,0,500
151,130,4,56
152,131,1,11
153,131,0,500
154,132,1,56
155,133,1,10
156,134,0,22
157,135,2,14
158,136,0,45
159,137,0,19
160,138,1,17
161,139,0,18
162,140,0,49
163,141,0,23
164,142,0,29
165,143,3,20
166,144,0,66
167,144,0,500
168,145,0,43
169,146,1,52
170,147,1,35
171,147,0,500
172,148,1,56
173,149,1,14
174,149,0,500
175,150,1,10
176,151,0,20
177,151,0,500
178,152,1,37
179,153,0,30
180,154,0,43
181,155,0,9
182,156,0,19
183,157,2,30
184,158,0,10
185,159,0,127
186,160,0,73
187,161,1,47
188,162,0,33
189,163,0,38
190,164,1,204
191,165,1,71
192,166,0,51
193,167,0,42
194,168,0,18
195,169,2,25
196,170,0,8
197,171,0,46
198,172,0,44
199,173,0,24
