episode,total_done,total_col,step
0,0,0,500
1,0,1,500
2,0,9,500
3,0,1,500
4,1,4,198
5,1,0,500
6,1,3,500
7,2,3,176
8,2,7,500
9,3,3,41
10,4,0,22
11,5,2,304
12,6,2,76
13,6,0,500
14,6,7,500
15,7,9,213
16,8,2,357
17,9,10,357
18,10,2,88
19,10,0,500
20,11,1,41
21,11,4,500
22,12,12,412
23,13,2,114
24,14,8,127
25,15,17,451
26,15,3,500
27,16,1,250
28,17,1,47
29,17,6,500
30,17,4,500
31,17,1,500
32,18,5,142
33,19,0,486
34,19,9,500
35,19,7,500
36,20,1,74
37,21,2,86
38,22,1,442
39,22,0,500
40,22,0,500
41,23,0,158
42,24,0,45
43,25,6,48
44,26,2,93
45,26,3,500
46,27,1,57
47,28,1,73
48,28,2,500
49,28,2,500
50,29,7,78
51,30,1,67
52,31,1,34
53,32,0,108
54,32,3,500
55,33,4,64
56,33,9,500
57,34,2,57
58,34,10,500
59,34,7,500
60,35,1,214
61,36,0,20
62,37,2,84
63,38,0,11
64,39,1,152
65,39,0,500
66,40,0,48
67,41,12,94
68,42,2,70
69,43,7,462
70,43,0,500
71,44,6,64
72,45,1,53
73,45,2,500
74,46,0,19
75,46,0,500
76,47,4,70
77,48,5,64
78,48,7,500
79,49,2,31
80,50,4,32
81,51,0,21
82,52,1,29
83,53,1,52
84,54,0,42
85,54,0,500
86,55,1,115
87,56,5,59
88,56,2,500
89,57,2,54
90,57,2,500
91,57,1,500
92,58,0,83
93,59,3,47
94,59,8,500
95,60,1,13
96,61,0,22
97,61,4,500
98,61,0,500
99,61,15,500
100,61,0,500
101,62,0,34
102,63,5,56
103,63,4,500
104,64,1,95
105,65,3,348
106,65,0,500
107,66,9,197
108,67,0,445
109,68,0,113
110,69,2,31
111,70,5,73
112,71,1,49
113,72,2,164
114,72,1,500
115,73,0,21
116,73,1,500
117,74,1,56
118,75,1,42
119,76,0,55
120,77,0,11
121,78,1,7
122,79,1,17
123,80,0,9
124,81,0,153
125,82,2,25
126,83,1,34
127,84,2,37
128,85,4,44
129,86,1,67
130,87,6,86
131,88,0,24
132,89,4,39
133,90,7,322
134,91,3,480
135,92,7,189
136,93,5,45
137,94,2,21
138,95,0,11
139,96,1,58
140,97,0,45
141,98,0,32
142,99,1,13
143,100,15,271
144,101,2,45
145,102,1,32
146,102,1,500
147,103,6,81
148,104,4,89
149,105,0,177
150,106,8,160
151,107,6,36
152,108,8,336
153,109,0,66
154,110,0,19
155,111,1,22
156,112,1,39
157,113,1,459
158,114,0,14
159,115,0,9
160,116,0,39
161,117,2,51
162,118,0,38
163,118,0,500
164,119,0,226
165,120,0,97
166,121,0,37
167,122,2,178
168,123,0,49
169,124,0,117
170,125,0,70
171,126,1,20
172,126,1,500
173,127,0,146
174,128,1,332
175,129,2,236
176,130,0,253
177,131,0,140
178,132,0,159
179,133,0,396
180,134,0,448
181,135,0,191
182,136,0,493
183,137,0,52
184,138,0,46
185,139,0,17
186,140,0,208
187,141,1,212
188,142,0,19
189,143,0,115
190,144,0,25
191,145,3,132
192,146,0,78
193,147,1,20
194,148,1,65
195,149,1,171
196,150,0,10
197,151,0,9
198,151,1,500
199,152,1,47
