episode,total_done,total_col,step
0,1,2,78
1,2,2,260
2,2,0,500
3,3,0,84
4,3,1,500
5,3,0,500
6,4,1,124
7,5,1,173
8,5,3,500
9,6,0,219
10,7,0,10
11,8,7,434
12,9,1,276
13,9,4,500
14,9,4,500
15,10,1,94
16,11,6,118
17,12,0,140
18,13,3,151
19,13,1,500
20,14,6,113
21,15,2,183
22,15,6,500
23,15,0,500
24,16,7,456
25,16,3,500
26,17,0,333
27,18,1,195
28,18,1,500
29,19,1,36
30,20,0,39
31,21,6,123
32,22,2,300
33,22,1,500
34,23,0,315
35,23,0,500
36,24,6,62
37,25,2,119
38,26,9,98
39,27,4,172
40,27,0,500
41,28,1,69
42,28,10,500
43,28,3,500
44,29,3,100
45,29,0,500
46,30,2,62
47,31,2,49
48,31,0,500
49,31,0,500
50,32,1,15
51,33,1,162
52,33,7,500
53,34,5,222
54,35,3,148
55,36,4,70
56,37,2,464
57,37,0,500
58,38,0,57
59,39,0,65
60,39,20,500
61,40,0,59
62,41,6,66
63,42,2,84
64,42,9,500
65,43,0,49
66,43,0,500
67,44,11,147
68,45,3,41
69,46,0,479
70,47,2,78
71,48,0,114
72,49,2,214
73,50,3,343
74,51,2,25
75,52,0,16
76,53,0,25
77,54,8,276
78,55,0,17
79,55,0,500
80,56,1,25
81,57,3,24
82,58,0,118
83,59,0,43
84,60,1,164
85,60,2,500
86,61,1,11
87,62,2,317
88,63,0,49
89,63,0,500
90,64,2,102
91,65,3,51
92,66,0,46
93,67,2,269
94,68,1,118
95,69,0,19
96,70,0,100
97,70,3,500
98,70,1,500
99,71,3,27
100,72,5,150
101,73,3,29
102,73,1,500
103,73,2,500
104,74,5,31
105,75,0,51
106,76,0,82
107,76,5,500
108,76,2,500
109,77,0,233
110,78,2,35
111,79,2,48
112,79,0,500
113,80,0,172
114,80,0,500
115,81,7,411
116,81,1,500
117,82,0,125
118,83,1,125
119,83,1,500
120,84,3,52
121,84,4,500
122,84,0,500
123,85,3,35
124,86,1,24
125,87,3,26
126,87,4,500
127,87,2,500
128,87,3,500
129,88,0,15
130,89,0,238
131,90,1,77
132,90,1,500
133,91,2,68
134,92,2,50
135,93,2,44
136,93,0,500
137,94,7,163
138,95,0,52
139,95,0,500
140,96,1,60
141,97,0,262
142,98,0,16
143,99,2,131
144,100,1,27
145,100,1,500
146,101,1,29
147,102,1,37
148,103,1,29
149,104,1,272
150,105,2,36
151,105,1,500
152,106,0,28
153,107,1,8
154,108,0,40
155,109,5,29
156,110,1,75
157,111,0,45
158,111,0,500
159,112,1,23
160,112,0,500
161,113,0,22
162,113,0,500
163,113,1,500
164,114,0,19
165,115,2,22
166,116,0,32
167,117,1,61
168,117,2,500
169,117,0,500
170,117,2,500
171,118,0,10
172,119,0,24
173,120,0,247
174,121,0,60
175,121,0,500
176,122,0,7
177,123,1,322
178,123,0,500
179,124,0,38
180,125,0,15
181,126,1,18
182,126,0,500
183,127,0,48
184,128,1,218
185,129,2,34
186,130,1,17
187,131,0,20
188,131,1,500
189,132,0,38
190,133,0,20
191,134,0,225
192,135,1,71
193,135,2,500
194,135,0,500
195,136,1,21
196,136,1,500
197,137,1,55
198,138,0,81
199,139,1,98
