Agent 0,Agent 1
99,0
96,1
99,0
98,0
99,0
97,0
97,0
99,0
99,0
97,0
97,0
99,0
99,0
98,0
95,1
95,0
99,0
96,0
98,0
97,1
98,0
97,0
99,0
98,0
93,0
99,0
99,0
99,0
99,0
97,0
99,0
98,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
98,0
97,0
98,0
98,0
97,0
99,0
99,0
99,0
99,0
87,1
95,0
95,0
99,0
99,0
99,0
97,0
95,0
97,0
99,0
96,1
98,0
99,0
99,0
99,0
99,0
99,0
94,0
99,0
96,0
98,0
97,0
98,0
97,0
98,0
95,0
93,0
99,0
99,0
97,0
96,0
97,0
98,0
99,0
99,0
99,0
95,0
99,0
98,0
99,0
98,0
96,0
99,0
99,0
96,1
98,0
94,0
95,1
93,0
97,0
98,0
92,0
98,0
96,0
99,0
97,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
97,0
97,0
96,0
99,0
98,0
99,0
95,0
99,0
99,0
97,0
93,0
99,0
98,0
96,0
99,0
98,0
97,0
98,0
96,0
98,0
96,0
99,0
99,0
96,0
98,0
99,0
96,0
99,0
99,0
94,0
95,0
99,0
95,0
98,0
98,0
99,0
95,0
99,0
99,0
99,0
99,0
97,0
95,0
99,0
99,0
97,0
99,0
98,0
99,0
97,0
98,0
97,0
96,0
92,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
98,0
98,0
99,0
99,0
93,0
99,0
99,0
99,0
98,0
99,0
92,1
98,0
99,0
96,0
99,0
95,0
95,0
97,0
95,0
97,0
99,0
95,0
96,0
96,0
98,0
98,0
99,0
95,0
99,0
98,0
99,0
98,0
96,0
94,0
99,0
97,0
99,0
98,0
98,0
98,0
97,0
99,0
99,0
98,0
98,0
95,0
99,0
98,0
99,0
94,2
99,0
98,0
99,0
96,0
99,0
94,0
96,0
98,0
98,0
98,0
99,0
97,0
97,0
99,0
99,0
99,0
98,0
93,0
99,0
98,0
92,2
88,0
99,0
99,0
97,0
94,0
99,0
93,0
99,0
99,0
99,0
97,0
99,0
98,0
97,0
99,0
98,0
99,0
93,0
99,0
99,0
95,0
84,0
99,0
92,0
93,1
95,0
99,0
99,0
98,0
97,0
98,0
98,0
97,0
97,0
31,1
97,0
99,0
96,0
99,0
98,0
97,0
96,0
99,0
97,0
96,0
99,0
96,0
98,0
97,0
99,0
96,0
98,0
93,0
95,0
98,0
96,0
91,2
99,0
97,0
98,0
98,0
98,0
94,0
89,2
90,2
90,1
98,0
96,0
96,0
89,2
98,0
99,0
90,1
98,0
99,0
99,0
99,0
99,0
99,0
96,0
99,0
98,0
97,0
99,0
89,2
98,0
98,0
97,0
99,0
99,0
99,0
97,0
94,0
90,0
94,0
99,0
99,0
99,0
99,0
99,0
95,2
98,0
97,0
96,0
99,0
99,0
98,0
99,0
98,0
99,0
96,0
98,0
96,0
98,0
99,0
99,0
98,0
98,0
97,0
99,0
98,0
99,0
99,0
96,0
91,1
97,0
99,0
98,0
95,0
97,0
96,0
94,0
97,0
97,0
95,0
95,0
93,0
96,0
93,1
97,0
99,0
95,0
95,2
90,0
99,0
99,0
98,0
98,0
96,0
99,0
99,0
98,0
98,0
99,0
99,0
99,0
98,0
99,0
98,0
95,0
96,0
99,0
98,0
98,0
96,0
99,0
88,0
99,0
95,0
99,0
97,0
89,0
96,0
95,1
98,0
98,0
96,0
97,0
99,0
95,0
98,0
99,0
99,0
97,0
90,2
99,0
97,0
99,0
98,0
97,0
99,0
95,0
97,0
98,0
99,0
96,0
98,0
95,0
99,0
99,0
98,0
99,0
99,0
98,0
97,0
99,0
97,0
97,0
98,0
96,0
96,0
97,0
99,0
99,0
94,0
97,0
95,1
99,0
99,0
99,0
97,0
98,0
99,0
99,0
98,0
99,0
99,0
98,0
95,0
98,0
96,0
99,0
97,0
93,2
96,0
99,0
97,0
99,0
99,0
86,0
99,0
99,0
97,0
99,0
97,0
97,0
98,0
97,0
96,0
96,0
96,0
98,0
97,0
98,0
98,0
98,0
