Agent 0,Agent 1
97,0
94,0
98,0
98,0
99,0
98,0
98,0
99,0
99,0
99,0
99,0
97,0
98,0
99,0
99,0
96,0
98,0
99,0
99,0
99,0
98,0
98,0
98,0
97,0
97,0
99,0
98,0
99,0
95,0
98,0
97,0
98,0
99,0
99,0
98,0
98,0
97,0
99,0
98,0
99,0
97,0
99,0
97,0
95,0
97,0
98,0
91,0
99,0
99,0
93,0
95,0
99,0
93,0
96,0
98,0
98,0
17,2
93,0
98,0
3,0
97,0
95,0
99,0
99,0
97,1
97,0
99,0
98,0
97,0
86,2
91,2
99,0
98,0
98,0
95,0
95,0
97,0
97,0
99,0
99,0
99,0
99,0
96,1
99,0
99,0
97,0
98,0
96,0
99,0
98,0
97,0
99,0
99,0
98,0
97,1
99,0
97,0
99,0
98,0
94,0
96,0
98,0
98,0
97,0
99,0
99,0
99,0
98,0
98,0
97,0
91,0
93,1
95,0
99,0
97,0
97,0
99,0
92,0
99,0
99,0
98,0
99,0
98,0
99,0
99,0
99,0
98,0
99,0
98,0
95,1
97,0
96,0
98,0
96,0
99,0
96,0
97,0
95,2
99,0
99,0
97,0
98,0
99,0
97,0
98,0
99,0
96,0
99,0
99,0
98,0
99,0
94,0
99,0
96,0
96,0
99,0
95,0
99,0
99,0
99,0
99,0
98,0
95,2
29,0
97,0
94,0
97,0
99,0
99,0
99,0
92,0
94,0
96,0
99,0
99,0
97,0
98,0
94,0
99,0
99,0
98,0
93,0
99,0
99,0
96,0
97,0
99,0
99,0
96,0
97,0
96,0
98,0
99,0
99,0
99,0
99,0
97,0
99,0
92,2
92,0
99,0
98,0
99,0
94,1
97,0
98,0
99,0
99,0
98,0
99,0
99,0
90,0
99,0
98,0
98,0
90,2
98,0
97,0
99,0
95,0
98,0
97,0
99,0
93,2
96,0
99,0
97,0
99,0
99,0
99,0
99,0
94,0
97,0
98,0
99,0
98,0
99,0
98,0
99,0
95,0
99,0
98,0
98,0
99,0
98,0
97,0
96,0
96,1
96,0
97,0
97,0
99,0
97,0
98,0
98,0
99,0
99,0
98,0
96,0
99,0
98,0
95,0
97,0
99,0
97,0
98,0
93,0
96,0
97,0
97,0
99,0
98,0
94,2
99,0
99,0
97,0
99,0
98,0
99,0
99,0
99,0
97,0
98,0
94,2
93,0
95,0
96,0
96,0
97,0
93,2
98,0
95,2
99,0
95,0
98,0
95,2
99,0
98,0
99,0
98,0
94,0
98,0
99,0
99,0
98,0
93,0
94,0
99,0
99,0
82,0
99,0
98,0
98,0
98,0
91,0
99,0
99,0
98,0
99,0
98,0
99,0
98,0
95,1
93,0
97,0
99,0
99,0
97,0
95,0
97,0
98,0
99,0
98,0
99,0
96,0
98,0
97,0
99,0
94,0
99,0
99,0
99,0
93,0
95,0
99,0
98,0
99,0
95,2
96,0
95,0
98,0
95,2
97,0
95,0
97,0
99,0
99,0
95,0
96,0
98,0
95,2
98,0
94,0
99,0
97,0
97,0
95,0
99,0
99,0
97,0
95,0
99,0
93,0
98,0
95,0
99,0
97,0
93,0
99,0
99,0
98,0
97,0
99,0
99,0
99,0
99,0
99,0
97,0
98,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
95,2
99,0
97,0
99,0
97,0
96,0
98,0
98,0
98,0
98,0
98,0
99,0
96,0
97,0
99,0
99,0
97,0
99,0
63,2
95,0
98,0
97,1
99,0
99,0
99,0
98,0
94,0
99,0
99,0
99,0
99,0
95,0
97,0
97,0
96,0
98,0
99,0
98,0
99,0
97,0
97,0
98,0
99,0
96,0
98,0
97,0
93,0
99,0
94,0
95,0
97,0
94,0
97,0
99,0
98,0
99,0
99,0
96,0
95,0
99,0
99,0
66,0
86,1
83,0
97,0
98,0
98,0
98,0
98,0
99,0
99,0
98,0
97,0
98,0
98,0
93,0
91,0
99,0
93,1
98,0
98,0
99,0
97,0
98,0
94,2
98,0
99,0
93,2
99,0
98,0
89,0
99,0
96,0
99,0
97,0
96,0
99,0
99,0
95,0
99,0
99,0
97,0
99,0
99,0
