episode,total_done,total_col,step
0,0,0,300
1,0,0,300
2,0,9,300
3,0,0,300
4,0,2,300
5,0,6,300
6,0,4,300
7,0,0,300
8,0,2,300
9,0,4,300
10,0,1,300
11,0,5,300
12,0,3,300
13,0,4,300
14,0,0,300
15,0,0,300
16,0,0,300
17,0,0,300
18,0,1,300
19,0,0,300
20,0,0,300
21,0,0,300
22,0,0,300
23,0,0,300
24,0,0,300
25,0,3,300
26,0,0,300
27,0,4,300
28,0,0,300
29,0,0,300
30,0,3,300
31,0,0,300
32,0,0,300
33,0,0,300
34,0,0,300
35,0,2,300
36,0,0,300
37,0,0,300
38,0,0,300
39,0,2,300
40,0,0,300
41,0,0,300
42,0,0,300
43,0,0,300
44,0,4,300
45,0,0,300
46,0,2,300
47,0,0,300
48,0,0,300
49,0,0,300
50,0,0,300
51,0,0,300
52,0,0,300
53,0,0,300
54,0,0,300
55,0,0,300
56,0,0,300
57,0,0,300
58,0,0,300
59,0,0,300
60,0,0,300
61,0,3,300
62,0,0,300
63,0,1,300
64,0,0,300
65,0,0,300
66,0,1,300
67,0,0,300
68,0,0,300
69,0,0,300
70,0,1,300
71,0,11,300
72,0,0,300
73,0,1,300
74,0,1,300
75,1,0,158
76,1,0,300
77,1,6,300
78,1,0,300
79,1,0,300
80,1,4,300
81,1,0,300
82,1,0,300
83,1,0,300
84,1,2,300
85,1,0,300
86,1,0,300
87,1,7,300
88,1,0,300
89,1,0,300
90,1,0,300
91,1,3,300
92,1,1,300
93,1,0,300
94,1,2,300
95,1,0,300
96,1,5,300
97,2,0,226
98,2,11,300
99,2,1,300
100,3,0,272
101,3,4,300
102,3,1,300
103,3,0,300
104,3,0,300
105,3,0,300
106,3,0,300
107,3,0,300
108,3,2,300
109,3,0,300
110,3,4,300
111,3,1,300
112,3,0,300
113,3,0,300
114,3,0,300
115,3,0,300
116,3,1,300
117,3,8,300
118,3,0,300
119,3,1,300
120,3,0,300
121,3,4,300
122,3,0,300
123,3,3,300
124,4,0,145
125,5,0,204
126,5,0,300
127,5,3,300
128,5,5,300
129,5,0,300
130,5,0,300
131,5,0,300
132,5,0,300
133,5,0,300
134,5,7,300
135,5,1,300
136,5,0,300
137,5,12,300
138,5,2,300
139,5,1,300
140,5,6,300
141,5,0,300
142,5,26,300
143,5,1,300
144,5,5,300
145,5,0,300
146,5,3,300
147,5,0,300
148,5,4,300
149,5,0,300
150,5,3,300
151,5,0,300
152,5,1,300
153,5,0,300
154,5,0,300
155,5,0,300
156,5,0,300
157,5,0,300
158,5,0,300
159,5,0,300
160,5,0,300
161,5,0,300
162,5,0,300
163,5,0,300
164,5,0,300
165,5,1,300
166,5,0,300
167,5,0,300
168,5,22,300
169,5,0,300
170,5,0,300
171,5,2,300
172,5,2,300
173,5,0,300
174,5,0,300
175,6,1,187
176,6,0,300
177,6,0,300
178,6,0,300
179,6,11,300
180,6,5,300
181,6,1,300
182,6,0,300
183,6,4,300
184,6,1,300
185,6,0,300
186,6,0,300
187,6,0,300
188,6,0,300
189,6,0,300
190,6,0,300
191,6,0,300
192,6,0,300
193,6,0,300
194,6,1,300
195,6,2,300
196,6,1,300
197,6,0,300
198,6,0,300
199,6,4,300
200,6,0,300
201,6,0,300
202,6,0,300
203,6,0,300
204,6,0,300
205,6,0,300
206,6,0,300
207,6,0,300
208,6,0,300
209,6,0,300
210,6,0,300
211,6,1,300
212,6,0,300
213,6,0,300
214,6,2,300
215,6,0,300
216,6,4,300
217,6,0,300
218,6,7,300
219,6,1,300
220,6,0,300
221,6,0,300
222,6,0,300
223,6,2,300
224,6,14,300
225,6,6,300
226,6,0,300
227,6,0,300
228,6,1,300
229,6,3,300
230,6,16,300
231,6,5,300
232,6,24,300
233,6,0,300
234,6,0,300
235,6,0,300
236,6,9,300
237,6,8,300
238,6,10,300
239,6,1,300
240,6,0,300
241,6,2,300
242,6,0,300
243,6,0,300
244,6,0,300
245,6,2,300
246,6,0,300
247,6,0,300
248,6,0,300
249,6,0,300
250,6,0,300
251,6,7,300
252,6,0,300
253,6,0,300
254,6,0,300
255,6,1,300
256,6,0,300
257,6,0,300
258,6,0,300
259,6,0,300
260,6,0,300
261,6,0,300
262,6,0,300
263,6,0,300
264,6,0,300
265,6,0,300
266,6,0,300
267,6,0,300
268,6,0,300
269,6,1,300
270,6,0,300
271,6,5,300
272,6,0,300
273,6,3,300
274,6,0,300
275,6,0,300
276,6,0,300
277,6,0,300
278,6,0,300
279,6,0,300
280,6,0,300
281,6,0,300
282,6,0,300
283,6,0,300
284,6,0,300
285,6,0,300
286,6,0,300
287,6,0,300
288,6,0,300
289,6,0,300
290,6,0,300
291,6,0,300
292,6,0,300
293,6,0,300
294,6,0,300
295,6,0,300
296,6,0,300
297,6,0,300
298,6,0,300
299,6,0,300
