episode,total_done,total_col,step
0,0,0,300
1,0,3,300
2,0,5,300
3,0,2,300
4,0,8,300
5,0,0,300
6,0,3,300
7,0,0,300
8,0,0,300
9,0,1,300
10,0,0,300
11,0,0,300
12,0,0,300
13,0,0,300
14,0,0,300
15,0,5,300
16,0,3,300
17,0,0,300
18,0,0,300
19,0,0,300
20,0,0,300
21,0,0,300
22,0,0,300
23,0,0,300
24,0,0,300
25,0,0,300
26,0,0,300
27,0,5,300
28,0,0,300
29,0,0,300
30,0,1,300
31,0,0,300
32,0,0,300
33,0,0,300
34,0,3,300
35,0,0,300
36,0,1,300
37,0,0,300
38,0,1,300
39,0,0,300
40,0,0,300
41,0,0,300
42,0,7,300
43,0,3,300
44,0,0,300
45,0,1,300
46,0,0,300
47,0,0,300
48,0,0,300
49,0,1,300
50,0,1,300
51,0,0,300
52,0,0,300
53,0,0,300
54,0,8,300
55,0,5,300
56,0,0,300
57,0,0,300
58,0,1,300
59,0,0,300
60,0,1,300
61,0,3,300
62,0,3,300
63,0,10,300
64,0,7,300
65,0,1,300
66,0,1,300
67,0,6,300
68,0,6,300
69,0,3,300
70,0,0,300
71,0,2,300
72,0,5,300
73,0,1,300
74,0,4,300
75,0,0,300
76,0,4,300
77,0,3,300
78,0,5,300
79,0,0,300
80,0,4,300
81,0,3,300
82,0,1,300
83,0,4,300
84,0,0,300
85,0,8,300
86,0,2,300
87,0,0,300
88,0,1,300
89,0,4,300
90,0,3,300
91,0,0,300
92,0,0,300
93,0,0,300
94,0,3,300
95,0,0,300
96,0,8,300
97,0,3,300
98,0,1,300
99,0,0,300
100,0,0,300
101,0,1,300
102,0,0,300
103,0,4,300
104,0,1,300
105,0,5,300
106,0,13,300
107,0,0,300
108,0,4,300
109,0,4,300
110,0,1,300
111,0,2,300
112,0,1,300
113,0,5,300
114,0,4,300
115,0,3,300
116,0,5,300
117,0,2,300
118,0,0,300
119,1,0,266
120,1,1,300
121,1,4,300
122,1,11,300
123,1,2,300
124,1,0,300
125,1,4,300
126,1,2,300
127,1,0,300
128,1,5,300
129,1,0,300
130,1,1,300
131,1,4,300
132,1,0,300
133,1,3,300
134,1,0,300
135,1,0,300
136,1,0,300
137,1,3,300
138,1,0,300
139,1,0,300
140,1,0,300
141,2,0,262
142,2,13,300
143,2,4,300
144,2,1,300
145,2,2,300
146,2,2,300
147,2,1,300
148,2,4,300
149,2,10,300
150,2,1,300
151,2,0,300
152,2,0,300
153,2,0,300
154,2,3,300
155,2,0,300
156,2,5,300
157,2,0,300
158,2,1,300
159,2,0,300
160,2,0,300
161,2,1,300
162,2,2,300
163,2,0,300
164,2,0,300
165,2,1,300
166,2,0,300
167,2,5,300
168,2,1,300
169,2,2,300
170,2,0,300
171,2,3,300
172,2,1,300
173,2,0,300
174,2,6,300
175,2,0,300
176,2,0,300
177,2,2,300
178,2,4,300
179,3,0,161
180,3,4,300
181,3,0,300
182,3,16,300
183,3,0,300
184,3,0,300
185,3,3,300
186,3,0,300
187,3,10,300
188,3,0,300
189,3,12,300
190,3,4,300
191,3,4,300
192,3,0,300
193,3,5,300
194,3,0,300
195,3,4,300
196,3,1,300
197,3,0,300
198,3,1,300
199,3,0,300
200,3,2,300
201,3,0,300
202,3,0,300
203,3,0,300
204,3,0,300
205,3,1,300
206,3,0,300
207,3,0,300
208,3,0,300
209,3,0,300
210,3,0,300
211,3,0,300
212,3,0,300
213,3,0,300
214,3,0,300
215,3,0,300
216,3,0,300
217,4,0,191
218,4,0,300
219,4,2,300
220,4,5,300
221,5,0,226
222,5,0,300
223,5,2,300
224,5,15,300
225,5,0,300
226,5,0,300
227,5,0,300
228,5,7,300
229,5,5,300
230,5,0,300
231,5,0,300
232,5,0,300
233,5,0,300
234,5,1,300
235,5,2,300
236,5,16,300
237,6,0,265
238,6,0,300
239,6,0,300
240,7,0,231
241,7,0,300
242,7,0,300
243,7,0,300
244,7,2,300
245,7,1,300
246,7,5,300
247,7,4,300
248,8,0,120
249,8,1,300
250,9,0,143
251,9,0,300
252,9,0,300
253,9,4,300
254,9,0,300
255,9,0,300
256,9,18,300
257,9,0,300
258,9,0,300
259,9,5,300
260,9,1,300
261,9,0,300
262,9,0,300
263,9,0,300
264,9,0,300
265,9,0,300
266,9,0,300
267,9,0,300
268,10,0,183
269,10,2,300
270,10,0,300
271,10,0,300
272,10,2,300
273,10,0,300
274,10,0,300
275,10,0,300
276,10,0,300
277,10,3,300
278,10,0,300
279,10,0,300
280,10,0,300
281,10,0,300
282,10,0,300
283,10,0,300
284,10,4,300
285,10,1,300
286,10,1,300
287,10,0,300
288,10,0,300
289,10,0,300
290,10,1,300
291,10,0,300
292,10,0,300
293,10,1,300
294,10,0,300
295,10,2,300
296,10,0,300
297,10,1,300
298,10,1,300
299,10,0,300
