Agent 0,Agent 1
249,499
250,496
250,499
251,498
250,499
249,496
250,498
250,499
249,498
249,497
249,499
249,499
249,499
249,498
251,499
251,498
249,496
251,498
250,498
249,497
249,500
249,497
251,500
251,498
249,500
250,498
251,498
250,498
250,500
250,496
249,496
250,499
251,498
250,500
250,495
251,498
249,497
249,496
249,498
250,500
250,497
249,497
250,498
250,498
250,499
249,497
251,499
248,498
249,500
250,498
250,496
250,498
250,498
251,499
251,498
250,498
249,495
248,495
249,497
251,499
250,500
251,500
249,497
250,497
250,500
249,499
250,497
251,497
251,499
249,496
252,498
250,499
251,498
251,497
250,498
250,498
249,499
249,500
250,497
250,498
249,499
249,498
249,496
250,498
250,498
250,500
250,497
248,498
250,499
248,498
250,498
251,499
249,499
249,499
249,501
249,496
249,498
249,497
251,498
249,497
249,498
248,497
249,499
250,498
251,499
250,497
251,499
249,499
250,500
249,497
250,500
249,497
251,498
250,498
250,499
249,496
250,498
250,498
251,498
249,496
250,500
250,497
251,499
248,497
251,498
250,497
249,497
250,498
249,497
249,495
251,500
251,499
250,500
249,496
250,500
250,497
250,498
250,498
250,499
251,498
250,498
251,500
250,498
251,498
250,497
250,498
249,499
250,498
250,496
250,498
250,499
249,498
250,496
249,497
251,499
249,498
250,499
250,498
250,496
250,499
249,497
250,496
249,500
249,499
250,499
251,456
249,500
250,497
246,0
249,499
251,500
248,492
249,0
250,498
250,498
248,500
249,500
250,499
250,0
250,500
249,500
250,0
249,0
249,0
250,498
249,499
249,500
249,0
250,499
249,500
249,496
250,498
250,0
251,499
251,499
246,5
248,2
251,498
249,0
250,500
249,500
249,0
250,499
250,499
250,0
250,498
250,500
249,499
250,499
250,499
251,497
251,0
251,499
249,0
249,0
251,499
250,498
248,2
249,499
251,499
1,4
0,0
27,453
5,492
498,0
2,497
0,0
499,0
0,0
0,197
20,453
264,293
244,496
250,497
250,495
249,417
250,500
249,496
0,0
0,0
283,477
247,495
0,0
263,334
301,394
260,467
251,493
250,491
255,475
273,400
307,271
252,491
249,497
250,498
250,500
249,496
251,498
249,500
249,497
251,498
251,495
251,499
250,500
250,499
251,495
250,499
251,499
249,495
250,496
250,496
250,496
249,499
250,499
250,498
249,495
250,497
250,497
250,499
250,499
250,498
249,497
250,500
250,498
249,499
249,496
250,500
249,495
250,500
249,498
249,497
250,500
202,400
249,499
250,497
250,496
251,500
249,497
249,494
249,496
249,497
251,495
249,496
249,497
249,495
249,497
249,499
249,496
250,498
249,497
248,498
249,499
250,496
249,497
250,496
249,499
250,496
249,499
252,498
249,500
249,497
248,495
249,496
251,496
249,498
249,496
250,496
248,498
249,500
250,498
249,495
249,499
250,497
251,496
249,498
250,494
250,497
250,496
249,497
251,494
249,498
249,500
249,499
249,498
251,496
248,496
249,499
249,495
250,498
249,495
249,495
249,496
251,499
248,499
251,496
249,497
250,500
251,498
248,498
249,498
249,499
252,495
249,499
249,498
249,499
250,497
252,496
252,496
250,496
249,499
249,499
249,499
249,498
251,497
247,496
250,500
251,497
250,497
250,497
250,500
250,500
250,496
250,497
249,495
249,499
249,496
249,499
249,499
249,498
248,498
249,500
250,498
249,498
250,500
248,497
249,495
251,497
250,497
252,497
250,497
249,500
249,498
250,496
249,499
249,499
248,495
249,498
249,500
250,496
250,496
249,495
249,500
251,498
250,496
250,497
250,497
250,496
246,488
250,496
249,500
249,496
250,499
248,498
248,498
252,496
1,0
2,3
2,2
2,2
2,2
3,25
0,5
0,0
1,3
1,0
0,2
0,0
0,2
0,0
3,1
0,2
0,3
0,2
0,0
0,2
1,1
0,2
1,0
1,0
0,0
1,0
0,0
2,1
0,0
1,0
0,0
2,2
0,0
0,2
1,2
3,2
2,1
0,2
1,4
1,1
0,2
0,0
0,0
1,0
2,0
1,1
0,0
0,0
1,1
1,0
0,0
2,2
2,0
0,0
0,5
0,2
0,0
0,2
1,1
0,3
2,3
1,1
0,0
1,3
1,4
2,1
137,1
250,0
250,0
248,15
249,271
248,0
250,0
249,500
249,496
249,499
