Agent 0,Agent 1
497,1
498,0
497,1
0,0
213,1
495,1
498,1
498,0
0,0
0,0
0,0
0,0
38,66
156,9
458,2
497,4
497,9
499,163
491,494
496,497
0,500
0,498
164,498
0,499
499,497
0,415
0,497
0,500
0,493
0,498
0,330
130,144
0,0
15,55
0,497
0,57
0,8
0,499
0,192
0,489
0,0
0,489
0,500
0,0
0,0
0,499
0,0
0,8
0,0
0,484
0,0
0,89
0,489
500,497
0,179
498,438
0,482
0,0
0,498
500,499
0,468
0,0
0,497
500,482
0,90
0,401
358,489
500,500
0,499
0,495
499,498
497,493
0,496
0,0
0,493
498,498
497,500
498,494
423,493
496,497
500,499
0,438
365,496
0,0
499,332
18,479
497,499
0,499
499,500
499,498
0,498
496,500
1,499
0,498
499,500
178,500
0,497
0,498
0,500
0,499
0,500
500,499
495,497
0,498
498,499
496,497
0,499
0,492
0,498
499,499
47,498
1,456
0,500
0,499
499,0
0,499
499,500
0,434
497,497
498,151
0,499
0,496
0,0
499,498
494,500
499,499
0,498
0,497
0,499
0,498
0,500
0,498
498,499
0,498
498,498
498,498
0,351
0,499
0,499
0,470
350,352
498,0
481,495
0,0
1,493
498,498
499,499
0,0
499,0
498,498
496,498
0,0
0,495
0,0
0,498
0,498
500,2
352,0
499,22
115,403
481,497
0,0
498,0
500,0
500,0
4,0
499,36
498,499
25,499
489,494
0,0
466,273
498,499
0,0
500,1
293,499
384,1
0,0
0,497
0,0
0,0
377,286
0,1
0,0
0,0
0,2
0,0
0,147
0,0
99,0
0,0
500,351
0,0
409,0
0,0
0,13
28,0
1,499
40,19
498,498
0,0
500,499
0,387
484,0
0,1
500,0
0,500
0,0
0,1
0,0
0,3
2,476
499,499
455,453
3,461
2,0
2,0
2,0
2,23
0,29
0,0
2,0
0,0
0,2
494,0
496,495
499,499
0,0
0,2
0,0
0,0
0,0
63,1
106,12
116,10
429,1
498,2
497,0
497,2
499,0
498,2
382,0
498,1
500,0
498,2
497,1
453,0
450,0
497,1
311,1
494,0
499,0
498,1
500,0
498,0
466,0
432,0
498,0
498,5
499,0
494,0
470,58
249,468
500,0
495,0
500,0
500,0
495,0
496,0
497,0
248,0
498,0
496,0
247,499
249,0
250,0
251,499
249,0
249,499
250,500
250,500
247,0
248,0
250,0
248,0
250,0
250,499
249,0
249,0
249,0
250,0
250,499
250,0
250,0
250,0
250,499
250,500
250,0
249,0
250,0
249,500
250,0
250,0
251,0
250,0
249,500
251,0
249,0
250,499
249,0
250,0
249,0
249,0
250,0
251,0
249,500
249,0
249,0
250,500
249,499
250,0
249,0
250,500
250,0
250,0
249,0
249,498
250,0
250,1
251,0
250,0
250,0
249,0
251,0
250,0
249,0
249,499
249,0
251,0
249,0
250,0
249,0
249,0
249,499
245,499
250,497
249,0
249,0
255,498
249,499
250,499
250,499
250,469
251,0
250,499
248,1
249,0
250,1
251,498
250,498
250,498
251,0
249,1
251,0
249,499
250,0
251,499
250,0
250,0
248,1
250,1
251,499
251,0
249,0
250,1
251,0
250,500
250,1
250,1
250,498
250,500
250,499
249,0
250,0
250,1
250,1
249,0
249,1
250,499
250,1
249,500
251,499
250,0
248,500
249,0
247,0
3,496
1,0
0,3
0,1
0,0
0,7
1,479
0,499
1,492
1,0
0,415
0,0
0,500
0,0
1,381
0,499
0,498
0,0
0,0
0,498
1,0
0,0
0,0
0,0
0,0
1,0
0,500
0,0
1,0
0,414
1,0
0,0
0,498
0,0
0,0
17,0
1,1
499,0
291,0
0,500
499,0
498,0
491,0
498,0
2,0
243,492
241,0
251,291
246,499
250,500
251,0
239,479
249,500
248,494
250,443
253,0
250,494
249,499
249,499
248,497
250,500
263,0
254,409
248,499
249,499
249,497
248,485
250,496
249,497
251,499
250,498
250,497
249,499
250,497
250,498
249,500
250,498
249,498
249,496
250,500
250,500
250,497
250,498
250,497
249,496
249,499
250,500
250,498
249,498
249,496
250,498
250,497
250,498
249,496
250,498
249,498
250,497
251,499
249,499
249,501
251,497
250,497
250,497
250,498
