Agent 0,Agent 1
249,0
249,0
248,1
249,0
249,1
250,0
251,1
248,0
250,0
250,0
249,1
250,0
249,0
250,1
251,1
251,0
249,1
248,2
251,1
248,0
251,0
251,1
250,0
249,0
250,0
249,0
251,1
250,0
250,0
251,0
250,0
250,0
248,0
250,0
250,0
249,1
249,2
248,0
249,0
249,2
248,1
249,1
250,0
248,1
250,0
250,0
249,0
249,1
250,1
249,1
249,1
249,0
250,0
250,0
250,0
251,1
252,1
249,0
249,1
249,0
250,1
250,0
249,0
250,0
287,1
251,1
232,0
227,1
249,0
295,2
242,0
250,0
0,0
496,1
250,0
0,0
251,1
250,2
250,0
487,1
251,1
0,0
250,1
251,1
0,1
249,2
0,1
0,1
249,0
249,0
0,1
499,499
500,498
499,500
498,498
499,499
497,496
497,497
498,498
498,498
497,499
500,497
498,499
499,497
498,498
499,498
500,499
497,497
500,500
495,496
497,497
499,500
499,499
497,497
498,497
497,500
498,498
498,495
496,497
497,497
500,499
499,500
498,498
497,498
498,497
497,496
499,499
498,497
497,498
499,498
499,500
497,497
499,498
498,501
497,496
496,496
498,497
497,496
498,497
497,498
498,497
497,497
497,496
499,499
499,499
499,498
497,499
498,496
497,498
499,498
499,499
499,498
500,499
497,496
499,498
499,499
498,498
498,499
251,0
498,499
499,500
249,0
249,1
499,500
251,1
250,1
249,0
250,0
497,497
249,1
499,499
248,0
250,0
251,1
499,500
498,498
250,1
251,1
498,499
249,0
250,1
497,500
497,498
250,1
249,0
496,497
251,1
249,0
500,500
250,1
249,0
499,500
247,0
249,0
250,1
249,0
248,0
249,0
250,1
249,0
498,500
499,499
250,2
250,0
249,0
498,499
498,498
497,498
500,499
248,0
249,0
250,1
248,0
250,0
249,0
250,0
497,497
499,500
498,499
498,500
251,0
496,497
498,498
497,498
250,0
250,0
250,0
250,0
495,496
498,498
251,0
499,499
251,0
251,1
249,0
495,495
499,500
249,0
497,497
499,499
497,498
251,0
251,1
251,0
479,499
250,1
250,0
250,1
248,0
250,1
251,0
250,0
248,1
250,0
249,0
248,0
248,2
249,1
251,0
249,1
249,2
249,0
248,0
249,0
498,499
498,497
498,497
499,497
498,497
497,496
498,499
497,497
499,498
498,497
499,500
500,499
498,499
499,499
499,498
500,499
499,499
498,498
497,497
498,497
497,498
497,497
499,500
498,498
499,498
495,495
498,498
499,498
500,500
498,497
499,499
499,499
499,499
498,496
500,499
498,499
499,500
497,497
498,496
497,497
498,498
498,499
497,497
498,499
498,496
498,498
499,500
498,499
499,499
496,497
498,498
497,497
500,500
500,499
499,499
498,498
499,498
500,498
496,497
497,496
499,499
498,498
500,500
498,498
498,500
500,500
496,496
496,497
499,499
499,499
495,495
498,499
499,498
500,500
500,500
499,498
497,498
498,499
497,498
499,499
499,499
497,497
497,497
498,500
497,497
496,497
498,499
499,498
498,498
500,499
499,500
498,498
500,498
497,497
499,498
497,496
499,499
500,500
497,497
495,495
498,499
499,498
500,500
500,500
499,498
497,498
498,499
497,498
499,499
499,499
497,497
497,497
498,500
497,497
496,497
498,499
499,498
498,498
500,499
499,500
498,498
500,498
497,497
499,498
497,496
499,499
500,500
497,497
495,495
498,499
499,498
500,500
500,500
499,498
497,498
498,499
497,498
499,499
499,499
497,497
497,497
498,500
497,497
496,497
498,499
499,498
498,498
500,499
499,500
498,498
500,498
497,497
499,498
497,496
499,499
500,500
497,497
495,495
498,499
499,498
500,500
500,500
499,498
497,498
498,499
497,498
499,499
499,499
497,497
497,497
498,500
497,497
496,497
498,499
499,498
498,498
500,499
499,500
498,498
500,498
497,497
499,498
497,496
499,499
500,500
497,497
495,495
498,499
499,498
500,500
500,500
499,498
497,498
498,499
497,498
499,499
499,499
497,497
497,497
498,500
497,497
496,497
498,499
499,498
498,498
500,499
499,500
498,498
500,498
497,497
499,498
497,496
499,499
500,500
497,497
500,499
499,500
498,498
500,498
497,497
499,498
497,496
499,499
500,500
497,497
497,497
499,498
497,496
499,499
500,500
497,497
497,496
499,499
500,500
497,497
497,497
