Agent 0,Agent 1
1,1
0,2
0,1
1,2
1,0
12,0
0,0
1,0
0,0
0,0
0,12
0,105
0,39
0,500
0,0
0,0
0,7
1,0
0,5
6,0
2,0
0,0
4,1
0,0
1,0
0,0
0,2
1,1
1,0
354,354
496,495
0,6
0,1
0,0
1,0
0,498
1,1
1,0
0,1
0,0
1,1
1,0
34,4
1,2
0,1
500,468
0,78
0,6
0,0
0,0
0,1
1,1
27,0
0,0
1,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
1,0
1,1
1,1
0,352
1,1
1,0
0,0
0,0
442,436
1,8
0,0
0,0
0,0
2,2
5,0
1,0
500,0
0,0
0,2
8,7
1,15
0,1
9,114
0,153
0,1
0,0
0,0
1,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,11
14,5
3,4
186,1
227,16
44,36
155,179
0,484
395,495
0,489
0,0
0,0
0,0
0,0
0,495
0,8
500,469
499,491
0,230
0,500
500,496
0,417
0,1
0,1
0,478
0,0
311,420
0,0
500,371
0,0
500,500
500,500
0,106
0,37
0,0
0,0
41,321
0,0
484,498
35,45
0,0
472,498
498,459
0,1
0,0
351,401
463,498
495,500
0,1
0,0
0,0
0,0
499,499
498,499
0,0
497,499
0,0
500,498
500,500
497,500
498,480
491,496
0,0
0,2
0,0
498,500
257,259
498,500
0,0
0,0
0,3
498,497
0,0
487,485
469,472
0,0
500,499
0,2
0,0
0,0
0,4
500,500
499,499
0,4
0,0
454,422
500,495
496,499
497,500
499,499
0,2
1,2
481,483
0,2
0,1
0,2
0,0
431,436
498,500
0,0
497,500
500,500
497,498
468,468
125,149
0,269
498,499
500,0
0,0
0,482
0,2
500,492
0,500
499,499
0,428
499,498
499,183
0,499
354,355
0,331
500,499
499,500
498,497
499,500
432,432
0,432
0,480
466,466
0,499
0,421
497,498
500,0
0,258
4,0
0,1
443,443
494,493
499,1
0,78
0,94
241,84
2,1
0,1
1,1
0,1
1,3
2,0
1,2
1,0
1,0
0,0
0,0
1,0
1,3
1,2
1,2
0,0
0,0
1,3
0,0
1,0
0,0
1,2
1,1
0,0
1,0
1,0
1,1
1,0
1,3
0,0
1,8
0,1
2,0
0,0
2,145
1,24
1,3
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,3
1,3
0,0
0,0
1,0
1,0
0,0
1,5
1,13
199,0
0,0
0,1
1,499
9,1
1,499
1,0
0,0
0,0
0,0
1,24
1,499
0,1
1,499
1,500
0,1
1,498
1,498
1,0
0,0
0,1
0,0
0,1
1,499
2,498
0,0
2,498
1,499
0,1
0,0
1,497
1,500
1,499
1,499
1,498
1,500
0,500
0,0
0,0
1,498
1,499
0,0
0,1
0,0
0,0
0,1
1,498
1,498
1,500
1,499
0,1
1,499
1,1
3,499
2,499
2,498
0,500
0,499
0,0
0,0
0,2
1,499
1,499
2,499
0,499
1,500
1,500
1,500
0,1
1,499
1,497
0,4
2,499
0,2
0,0
0,0
0,0
0,1
0,0
2,499
0,2
1,1
1,2
1,500
0,1
0,500
0,0
2,500
0,2
1,0
0,0
0,0
91,466
49,499
19,500
1,500
1,0
1,499
1,0
0,1
0,499
0,0
0,499
0,0
1,449
0,499
0,0
0,496
0,498
1,498
3,494
1,0
0,499
0,0
4,497
0,0
0,496
0,0
0,1
0,499
5,497
0,0
0,0
1,497
1,499
0,499
0,1
2,500
0,0
1,2
0,499
2,498
0,499
0,0
500,0
0,0
0,0
1,500
3,472
1,487
0,0
0,0
458,11
0,1
243,190
1,500
0,0
447,0
0,0
0,0
0,0
1,499
0,0
1,500
495,0
0,0
3,500
0,3
0,0
0,0
1,499
1,500
0,0
1,499
380,122
1,500
1,499
0,0
1,499
1,428
0,0
1,498
0,500
0,1
0,0
1,500
0,1
0,0
1,499
0,0
0,1
1,0
1,0
0,0
0,0
0,0
0,0
0,0
1,500
1,499
0,0
0,0
0,0
3,1
0,0
0,0
0,1
0,0
1,498
1,499
0,0
