Agent 0,Agent 1
497,1
0,1
0,0
249,1
497,0
0,1
249,0
250,0
250,0
497,0
251,1
0,0
0,1
0,1
482,0
251,1
249,0
0,1
249,0
0,1
249,0
495,0
249,0
0,0
0,0
0,0
497,0
244,0
247,0
251,0
251,1
241,5
249,1
250,0
250,2
250,0
249,2
250,2
249,2
248,0
249,0
248,2
249,2
248,1
249,0
249,1
250,1
249,0
251,1
244,12
249,2
250,1
249,0
249,2
250,0
249,2
250,0
251,1
250,1
251,1
248,3
216,1
250,0
250,0
250,0
250,2
250,0
250,1
250,0
249,1
250,0
250,1
250,1
249,1
249,0
249,0
250,1
250,0
250,1
250,0
249,2
248,1
249,0
249,2
250,0
251,1
251,3
249,0
251,2
497,2
496,2
249,2
250,0
0,0
488,0
497,0
500,0
496,1
499,0
500,0
498,0
497,0
497,0
165,0
475,0
497,0
499,0
500,1
498,0
497,1
498,1
500,0
499,1
499,0
496,0
496,1
489,0
499,0
495,2
498,0
497,2
498,0
500,0
489,2
498,1
498,0
493,1
500,0
199,2
72,2
58,0
38,2
20,1
57,1
0,0
26,2
14,0
135,1
15,0
1,0
2,1
1,0
1,0
2,1
3,1
2,2
0,1
2,1
2,1
0,2
2,2
4,1
26,1
155,2
171,2
233,1
223,3
210,1
209,2
210,1
215,0
189,1
196,0
194,0
192,1
183,1
188,2
186,2
194,2
1,0
205,1
39,0
209,0
171,3
247,0
173,0
209,1
202,2
202,0
202,0
181,3
215,2
206,1
191,1
176,1
192,2
165,0
142,1
141,1
168,0
175,0
166,0
172,1
251,0
187,1
193,1
185,0
190,0
173,1
200,2
192,1
183,1
181,0
192,0
247,0
232,0
188,0
176,0
164,0
166,0
170,0
161,0
167,0
161,0
161,1
162,2
250,0
171,0
250,0
160,0
250,0
171,1
153,0
172,1
250,0
177,2
168,0
186,1
250,0
248,0
137,1
164,0
169,0
165,4
163,2
163,0
162,0
162,1
167,1
168,2
171,1
163,0
164,1
163,0
173,2
249,0
249,0
217,1
214,0
200,1
188,0
186,0
248,0
211,0
220,1
190,0
203,1
178,0
194,1
180,2
189,1
189,3
184,1
191,2
176,0
169,1
181,1
163,0
173,0
250,0
180,0
249,0
174,1
162,2
127,0
191,3
412,1
498,0
213,1
249,0
249,1
249,0
500,0
494,0
248,2
246,0
249,2
498,0
497,0
495,0
248,2
250,0
246,0
250,0
248,1
249,2
249,0
250,0
249,0
249,0
250,0
249,1
251,1
251,0
497,0
500,0
497,0
500,0
249,0
500,0
249,1
250,1
488,0
250,0
250,0
249,1
249,0
497,0
251,0
250,0
494,0
249,0
500,0
247,0
248,0
250,0
250,0
499,0
248,1
495,1
251,1
249,0
243,1
0,0
0,0
249,0
248,1
249,0
249,0
249,0
248,0
249,0
500,0
251,1
497,0
251,0
249,1
250,0
249,1
249,1
251,1
248,2
249,1
249,0
248,2
249,1
250,0
248,1
242,0
247,0
0,0
250,0
0,1
200,1
251,1
251,1
0,1
250,1
0,1
0,1
249,0
0,1
0,0
250,1
249,0
497,0
498,0
250,0
248,0
476,0
249,1
0,0
496,2
0,0
251,1
495,0
250,2
250,0
0,0
250,0
249,0
249,1
498,0
250,0
249,1
498,0
249,0
249,1
249,0
0,1
250,1
0,0
0,1
0,0
317,0
0,0
249,0
0,0
251,1
250,1
0,1
48,1
249,1
0,1
495,0
251,0
0,1
248,1
0,0
0,0
0,2
249,0
309,0
244,0
249,0
253,0
249,0
249,0
249,1
250,0
249,0
248,0
248,3
250,0
250,0
250,0
249,1
250,0
248,2
249,0
249,2
249,0
248,1
250,1
248,2
251,0
248,3
248,2
249,1
249,0
249,1
249,3
249,0
250,1
255,0
497,1
499,0
131,1
1,1
1,0
1,3
0,12
4,2
0,13
0,138
0,251
472,359
485,497
500,498
494,497
499,500
498,498
497,498
499,498
498,499
496,498
498,498
498,498
499,499
498,499
500,500
499,498
498,497
497,495
498,498
498,499
495,498
498,498
496,497
499,499
498,498
498,498
493,495
496,499
500,500
497,498
0,497
495,495
0,499
498,496
