Agent 0,Agent 1
498,499
495,301
0,0
1,0
1,0
34,498
192,209
487,420
1,0
0,0
1,0
1,225
0,435
4,206
31,120
0,392
0,394
23,329
359,476
455,443
493,198
500,489
498,496
497,495
499,497
497,495
498,498
369,368
500,500
0,499
0,0
3,0
1,1
13,154
9,73
78,133
141,96
108,28
12,3
1,1
0,0
1,1
1,2
0,0
3,1
0,0
2,1
1,3
10,1
8,9
4,4
0,1
2,0
3,3
15,13
0,0
1,1
4,0
0,0
5,4
242,240
494,492
497,479
495,455
494,342
496,368
498,470
499,440
496,466
499,498
499,498
499,499
500,474
0,0
499,0
0,0
497,0
498,498
497,499
500,499
499,499
0,0
498,498
499,0
145,0
49,0
499,500
499,0
498,0
499,499
499,499
148,0
486,0
497,0
500,499
447,447
490,499
498,500
497,498
0,0
499,0
499,499
0,0
499,499
0,0
498,498
497,498
498,0
178,0
108,0
0,0
497,498
498,0
496,496
499,0
497,497
498,499
499,0
493,0
498,0
498,499
498,499
498,499
497,498
498,498
499,0
499,499
499,499
497,500
497,499
498,0
500,0
497,499
499,499
497,0
497,497
0,0
497,0
498,499
499,0
490,490
72,0
499,499
497,497
498,0
499,499
75,0
498,0
498,0
498,498
499,499
499,0
499,500
497,499
499,498
497,496
0,0
499,500
498,498
499,500
491,492
495,498
498,498
499,500
497,497
497,498
498,498
498,499
499,499
498,0
498,0
500,0
497,498
498,499
498,499
498,499
499,500
500,0
499,0
498,499
499,0
497,498
498,499
500,0
496,497
497,498
497,498
498,500
498,500
499,0
497,0
499,0
498,0
498,498
497,497
497,500
499,499
498,498
498,497
498,499
499,500
500,0
497,498
499,499
498,499
498,498
493,493
383,0
500,499
0,499
374,374
0,500
0,0
0,0
475,473
0,0
0,0
0,0
1,499
0,386
1,3
0,0
0,0
0,0
0,0
2,58
121,118
106,273
278,345
211,207
0,22
7,13
1,29
0,186
0,274
3,500
79,435
0,5
0,386
499,176
499,2
0,128
0,0
0,459
499,2
498,1
0,497
495,0
498,0
500,1
496,1
499,2
147,1
500,2
429,1
480,1
495,0
500,0
492,1
467,5
497,1
497,1
496,1
499,0
0,500
500,0
413,18
0,498
498,1
498,1
426,1
498,1
498,1
498,0
0,496
499,2
3,496
499,1
498,1
0,496
499,1
338,2
1,499
500,0
0,498
0,497
0,496
500,2
499,0
0,493
0,470
0,483
486,13
0,492
0,496
445,55
0,495
0,497
493,6
0,501
494,5
500,2
0,383
481,3
500,0
0,490
0,0
0,0
0,498
0,414
0,498
499,0
0,0
496,1
494,0
499,1
499,1
499,1
0,0
0,0
8,0
0,0
498,0
0,0
3,41
113,82
459,93
498,281
499,265
493,253
498,253
495,250
482,254
499,250
498,249
497,249
499,250
497,250
497,250
498,249
498,250
498,248
499,250
499,249
493,247
498,250
498,250
487,244
496,249
498,250
498,251
493,247
497,249
497,249
497,249
497,250
499,249
499,250
499,249
498,250
465,232
191,96
498,249
267,133
498,249
500,249
498,250
497,249
499,248
419,210
498,250
499,249
499,249
497,248
500,249
500,250
498,249
495,248
500,249
499,250
492,248
461,231
498,248
497,248
499,249
498,249
0,0
500,249
499,249
0,1
0,0
500,250
499,249
498,249
498,249
498,249
0,0
499,249
498,250
499,250
499,250
497,249
498,250
0,0
497,249
498,250
499,249
497,249
329,165
498,249
497,248
498,249
0,0
0,0
498,250
499,249
497,249
329,165
0,0
498,250
499,249
497,249
329,165
498,251
498,249
498,250
498,250
500,250
498,251
498,249
0,0
498,249
499,250
148,75
0,0
0,1
0,0
0,0
0,0
497,249
1,0
498,249
68,34
498,249
0,0
249,498
499,499
499,497
498,496
165,499
498,497
500,499
499,498
499,487
497,496
0,0
497,496
498,492
358,498
499,499
500,499
250,495
500,499
489,495
249,498
499,499
499,497
498,496
165,499
498,497
500,499
499,498
499,487
497,496
0,0
497,496
498,492
358,498
499,499
500,499

0,492
0,500
1,498
249,498
499,499
499,497
498,496
165,499
498,497
500,499
499,498
499,487
497,496
497,496
498,492
358,498
499,499
500,499
250,495
