Agent 0,Agent 1
113,0
497,0
497,499
498,0
496,2
499,499
0,0
496,485
500,266
489,498
0,0
142,224
392,224
499,432
497,342
496,274
500,208
163,77
426,137
496,1
499,0
499,2
498,6
498,3
1,0
446,45
495,37
498,0
476,1
496,0
499,1
489,0
494,1
480,0
492,0
499,3
496,1
472,1
428,1
492,1
486,1
498,0
484,13
497,1
496,1
498,1
498,1
498,1
496,1
498,0
494,1
498,1
498,1
498,1
498,1
498,2
493,1
498,1
498,1
498,2
498,2
498,1
497,33
498,0
496,1
495,1
498,2
499,83
498,1
498,1
498,1
498,497
497,1
497,183
498,2
498,2
497,1
496,1
498,499
498,1
500,499
499,1
498,498
499,1
498,498
498,2
499,1
497,1
498,1
497,1
498,1
500,499
498,498
500,0
499,499
500,1
498,1
498,0
497,499
497,1
499,498
438,450
499,498
498,0
2,1
0,1
0,0
498,498
493,0
495,0
498,499
500,1
498,1
496,1
498,1
496,1
497,496
499,0
499,500
497,1
498,498
490,2
499,500
500,500
500,500
98,0
499,499
499,499
498,498
498,499
499,499
500,499
498,498
489,0
498,0
481,0
499,265
0,0
0,498
0,0
0,0
0,0
6,0
1,2
0,1
0,1
83,1
204,36
96,0
425,1
476,0
436,0
492,1
494,0
493,0
491,0
479,0
495,1
486,1
490,1
499,0
493,0
498,1
491,0
495,0
499,0
499,0
495,0
497,1
497,0
496,0
496,1
495,0
498,0
499,0
494,1
494,4
498,0
496,0
498,2
497,0
478,20
495,7
496,2
498,0
497,3
498,2
498,3
497,2
496,2
500,1
497,2
495,4
495,1
500,1
497,1
500,1
497,0
497,0
495,0
499,2
499,1
500,1
495,2
499,2
498,0
497,1
473,25
500,0
498,3
497,1
334,86
499,0
0,37
500,2
2,0
498,2
0,62
154,0
499,2
2,4
499,1
500,0
0,0
2,0
0,1
0,0
0,0
500,1
0,0
2,0
499,1
0,0
0,3
0,0
1,497
0,500
0,499
0,0
498,499
350,350
497,499
498,499
485,497
498,499
1,0
0,201
0,0
2,0
0,0
0,0
0,1
0,1
479,4
176,0
0,0
2,0
13,3
0,0
58,79
1,0
147,202
0,497
2,0
496,498
1,0
2,497
489,501
2,0
30,0
496,501
1,0
1,0
454,483
499,499
1,0
0,0
0,0
0,0
495,0
498,500
499,500
0,0
1,0
492,0
499,500
0,0
0,0
495,499
1,0
1,1
0,0
498,0
1,0
0,0
0,0
1,0
497,0
0,0
497,0
497,0
0,0
2,0
1,0
1,0
497,0
5,0
498,500
488,0
496,497
0,0
0,0
1,499
332,498
0,0
0,114
1,0
0,0
0,0
423,0
0,0
0,0
493,500
0,0
1,0
499,0
497,497
500,498
22,93
0,0
1,0
500,499
24,0
1,0
1,1
2,0
1,0
109,108
1,1
1,0
478,487
495,498
496,499
499,499
499,497
156,156
436,436
50,0
498,0
499,498
496,501
0,0
268,2
500,0
417,263
498,497
251,0
499,499
499,500
498,499
296,0
498,500
498,500
498,497
499,500
317,0
300,0
498,500
271,0
268,0
499,460
499,0
498,497
499,500
499,499
334,0
487,0
498,5
497,2
498,0
498,260
489,498
500,0
496,496
495,0
499,499
495,496
499,0
499,499
499,492
494,0
500,0
495,499
496,496
499,499
499,0
499,0
428,414
2,0
495,496
499,497
496,497
499,498
499,0
499,0
498,0
498,498
498,498
471,0
472,499
498,500
498,0
498,0
499,498
495,0
498,0
499,499
499,0
498,498
500,0
499,0
499,497
498,498
498,0
497,496
498,499
499,0
494,6
443,2
497,498
498,498
484,496
498,0
0,499
497,494
0,500
0,498
0,500
2,9
80,168
0,498
246,492
250,498
0,0
5,126
26,482
175,490
99,230
118,281
229,480
247,492
0,498
1,497
0,500
250,498
250,499
0,499
0,498
247,495
249,499
247,495
251,499
248,496
251,499
256,403
250,496
249,498
383,498
499,498
428,144
500,499
250,498
498,498
498,498
499,496
499,498
498,498
485,483
497,496
498,499
498,497
249,498
499,499
499,497
498,496
165,499
498,497
500,499
499,498
499,487
497,496
0,0
497,496
498,492
358,498
499,499
500,499
250,495
500,499
489,495
