episode,tot_done,reward
0,0,0
1,0,15
2,0,5
3,0,18
4,0,9
5,0,17
6,0,10
7,0,0
8,0,14
9,0,7
10,0,5
11,0,23
12,0,1
13,0,2
14,0,36
15,0,5
16,0,25
17,0,9
18,0,7
19,0,0
20,0,4
21,0,13
22,0,11
23,0,0
24,0,10
25,0,2
26,0,26
27,0,10
28,0,28
29,0,11
30,0,3
31,0,29
32,0,27
33,0,11
34,0,2
35,0,24
36,0,10
37,0,0
38,0,39
39,0,6
40,0,49
41,0,8
42,0,44
43,0,5
44,0,14
45,0,13
46,0,59
47,0,22
48,0,22
49,0,0
50,0,15
51,0,10
52,0,15
53,0,37
54,0,0
55,0,22
56,0,9
57,0,31
58,0,10
59,0,3
60,0,0
61,0,25
62,0,0
63,0,1
64,0,17
65,0,8
66,0,31
67,0,10
68,0,11
69,0,14
70,0,9
71,0,32
72,0,9
73,0,37
74,0,32
75,0,25
76,0,24
77,0,6
78,0,0
79,0,54
80,0,34
81,0,39
82,0,9
83,0,41
84,0,20
85,0,0
86,0,2
87,0,4
88,0,57
89,0,16
90,0,17
91,0,20
92,0,12
93,0,32
94,0,26
95,0,42
96,0,41
97,0,0
98,0,8
99,0,10
100,0,31
101,0,20
102,0,0
103,0,20
104,0,7
105,0,10
106,0,27
107,0,10
108,0,49
109,0,7
110,0,0
111,0,3
112,0,66
113,0,35
114,0,1
115,0,8
116,0,13
117,0,13
118,0,4
119,0,0
120,0,16
121,0,26
122,0,16
123,0,0
124,0,18
125,0,5
126,0,40
127,0,32
128,0,18
129,0,44
130,0,14
131,0,8
132,0,41
133,0,10
134,0,43
135,0,12
136,0,24
137,0,13
138,0,2
139,0,45
140,0,32
141,0,10
142,0,0
143,0,48
144,0,31
145,0,5
146,0,13
147,0,33
148,0,37
149,0,38
150,0,51
151,0,21
152,0,32
153,0,21
154,0,9
155,0,1
156,0,41
157,0,14
158,0,4
159,0,36
160,0,31
161,0,28
162,0,21
163,0,18
164,0,20
165,0,52
166,0,35
167,0,23
168,0,53
169,0,42
170,0,33
