episode,tot_done,reward
0,0,7
1,0,30
2,0,6
3,0,18
4,0,14
5,0,0
6,0,17
7,0,2
8,0,12
9,0,1
10,0,13
11,0,5
12,0,5
13,0,23
14,0,17
15,0,26
16,0,42
17,0,33
18,0,0
19,0,5
20,0,0
21,0,32
22,0,17
23,0,13
24,0,15
25,0,9
26,0,25
27,0,63
28,0,8
29,0,1
30,0,12
31,0,62
32,0,0
33,0,6
34,0,22
35,0,4
36,0,20
37,0,26
38,0,36
39,0,23
40,0,7
41,0,41
42,0,0
43,0,19
44,0,2
45,0,41
46,0,5
47,0,47
48,0,9
49,0,18
50,0,18
51,0,19
52,0,6
53,0,63
54,0,37
55,0,1
56,0,13
57,0,20
58,0,24
59,0,10
60,0,10
61,0,6
62,0,61
63,0,1
64,0,7
65,0,38
66,0,0
67,0,13
68,0,10
69,0,7
70,0,13
71,0,24
72,0,7
73,0,6
74,0,0
75,0,46
76,0,19
77,0,8
78,0,9
79,0,12
80,0,21
81,0,10
82,0,21
83,0,0
84,0,12
85,0,0
86,0,35
87,0,19
88,0,16
89,0,12
90,0,40
91,0,6
92,0,15
93,0,23
94,0,6
95,0,6
96,0,30
97,0,56
98,0,21
99,0,28
100,0,42
101,0,37
102,0,30
103,0,16
104,0,9
105,0,9
106,0,9
107,0,26
108,0,18
109,0,30
110,0,12
111,0,54
112,0,55
113,0,39
114,0,7
115,0,51
116,0,19
117,0,43
118,0,21
119,0,7
120,0,53
121,0,9
122,0,8
123,0,71
124,0,32
125,0,48
126,0,41
127,0,43
128,0,31
129,0,37
130,0,0
131,0,30
132,0,9
133,0,32
134,0,15
135,0,9
136,0,16
137,0,44
138,0,27
139,0,10
140,0,40
141,0,20
142,0,26
143,0,19
144,0,30
145,0,0
146,0,13
147,0,22
148,0,17
149,0,16
150,0,65
151,0,43
152,0,15
153,0,63
154,0,57
155,0,14
156,0,39
157,0,23
158,0,18
159,0,19
160,0,6
161,0,19
162,0,8
163,0,3
164,0,54
165,0,5
166,0,28
167,0,13
168,0,57
169,0,62
170,0,29
171,0,56
172,0,5
173,0,55
174,0,20
175,0,48
176,0,49
177,0,37
178,0,5
179,0,61
180,0,59
181,0,33
182,0,64
183,0,23
184,0,15
185,0,38
186,0,6
187,0,33
188,0,18
189,0,32
190,0,24
191,0,41
192,0,40
193,0,10
194,0,26
195,0,61
196,0,15
197,0,63
198,0,20
199,0,61
200,0,22
201,0,62
202,0,35
203,0,39
204,0,60
205,0,55
206,0,63
207,0,13
208,0,16
209,0,64
210,0,21
211,0,61
212,0,34
213,0,51
214,0,14
215,0,48
216,0,37
217,0,29
218,0,69
219,0,34
220,0,64
221,0,51
222,0,42
223,0,65
224,0,51
225,0,21
226,0,11
227,0,69
228,0,5
229,0,56
230,0,40
231,0,29
232,0,50
233,0,26
234,0,63
235,0,11
236,0,0
237,0,22
238,0,64
239,0,13
240,0,16
241,0,22
242,0,9
243,0,61
244,0,37
245,0,24
246,0,51
247,0,0
248,0,41
249,0,10
250,0,56
251,0,46
252,0,38
253,0,3
254,0,20
255,0,48
256,0,28
257,0,57
258,0,20
259,0,43
260,0,10
261,0,46
262,0,34
263,0,58
264,0,64
265,0,68
266,0,41
267,0,58
268,0,57
269,0,72
270,0,10
271,0,42
272,1,33
273,1,55
274,1,38
275,1,57
276,1,24
277,1,39
278,1,60
279,1,34
280,1,11
281,1,46
282,1,56
283,1,55
284,1,15
285,1,34
286,1,53
287,1,57
288,1,58
289,1,64
290,1,62
291,1,58
292,1,57
293,1,18
294,1,45
295,1,58
296,1,24
297,1,10
298,1,54
299,1,46
300,1,56
301,1,63
302,1,12
303,1,34
304,1,24
305,1,32
306,1,57
307,1,56
308,1,57
309,1,50
310,1,53
311,1,36
312,1,8
313,1,35
314,1,16
315,1,29
316,1,46
317,1,46
318,1,61
319,1,25
320,2,33
321,2,24
322,2,62
323,2,9
324,2,60
325,2,63
326,2,59
327,2,58
328,2,60
329,2,20
330,2,58
331,2,53
332,2,46
333,2,58
334,2,50
335,2,58
336,2,20
337,2,48
338,2,57
339,2,58
340,2,51
341,2,14
342,2,62
343,2,61
344,2,38
345,2,55
346,2,34
347,2,38
348,2,34
349,2,14
350,2,55
351,2,57
352,2,58
353,2,20
354,2,56
355,2,23
356,2,14
357,2,50
358,2,49
359,2,35
360,2,58
361,2,54
362,2,33
363,2,21
364,2,60
365,2,56
366,2,58
367,2,66
368,2,34
369,2,62
370,2,3
371,2,48
372,2,49
373,2,51
374,2,55
375,2,58
376,2,58
377,2,33
378,2,56
379,2,56
380,2,56
381,2,62
382,2,18
383,2,51
384,2,57
385,2,58
386,2,57
387,2,55
388,2,51
389,2,61
390,3,33
391,3,47
392,3,38
393,3,61
394,3,31
395,3,62
396,3,41
397,3,45
398,3,36
399,3,52
400,3,58
401,3,51
402,3,28
403,3,36
404,3,55
405,3,64
406,3,55
407,3,62
408,3,62
409,3,57
410,3,52
411,3,57
412,3,57
413,3,57
414,3,48
415,3,54
416,3,62
417,3,57
418,3,62
419,3,30
420,3,62
421,3,66
422,3,55
423,3,13
424,3,59
425,3,57
426,3,62
427,3,10
428,3,55
429,3,38
430,3,56
431,3,55
432,3,47
433,3,57
434,3,55
435,3,70
436,3,62
437,3,62
438,3,62
439,3,62
440,3,4
441,3,55
442,3,62
443,3,24
444,3,53
445,3,55
446,3,60
447,3,45
448,3,62
449,3,17
450,3,11
451,3,33
452,3,52
453,3,62
454,3,57
455,3,57
456,3,64
457,3,53
458,3,48
459,3,62
460,3,62
461,3,49
462,3,63
463,3,62
464,3,62
465,3,65
466,3,62
467,3,46
468,3,63
469,3,62
470,3,62
471,3,64
472,3,33
473,3,55
474,3,62
475,3,62
476,3,58
477,3,46
478,3,62
479,3,62
480,3,62
481,3,62
482,3,62
483,3,53
484,3,62
485,3,62
486,3,62
487,3,53
488,3,32
489,3,64
490,3,62
491,3,62
492,3,12
493,3,32
494,3,28
495,3,65
496,3,38
497,3,62
498,3,47
499,3,60
500,3,15
501,3,56
502,3,47
503,3,55
504,3,54
505,3,62
506,3,55
507,3,25
508,3,58
509,3,19
510,3,62
511,3,35
512,3,62
513,3,62
514,3,62
515,3,54
516,3,66
517,3,60
518,3,17
519,3,64
520,3,66
521,3,55
522,3,62
523,3,76
524,3,13
525,3,57
526,3,56
527,3,56
528,3,15
529,3,62
530,3,62
531,3,62
532,3,66
533,3,62
534,3,62
535,3,62
536,3,62
537,3,46
538,3,55
539,3,62
540,3,62
541,3,62
542,3,62
543,3,62
544,3,21
545,3,49
546,3,55
547,3,63
548,3,62
549,3,62
550,3,62
551,3,65
552,3,62
553,3,62
554,3,23
555,3,62
556,3,4
557,3,66
558,3,62
559,3,32
560,3,62
561,3,62
562,3,62
563,3,62
564,3,62
565,3,62
566,3,63
567,3,62
568,3,66
569,3,64
570,3,49
571,3,62
572,3,62
573,3,70
574,3,62
575,3,62
576,3,63
577,3,62
578,3,62
579,3,62
580,3,66
581,3,57
582,3,63
583,3,62
584,3,60
585,3,66
586,3,63
587,3,62
588,3,62
589,3,33
590,3,62
591,3,34
592,3,65
593,3,65
594,3,62
595,3,63
596,3,62
597,3,70
598,3,62
599,3,62
600,3,55
601,3,62
602,3,58
603,3,62
604,3,62
605,3,62
606,3,42
607,3,36
608,3,55
609,3,56
610,3,62
611,3,63
612,3,62
613,3,62
614,3,37
615,3,62
616,3,65
617,3,62
618,3,62
619,3,62
620,3,62
621,3,63
622,3,62
623,3,62
624,3,62
625,3,66
626,3,63
627,3,62
628,3,63
629,3,62
630,3,62
631,3,63
632,3,63
633,3,63
634,3,63
635,3,62
636,3,66
637,3,54
638,3,63
639,3,62
640,3,4
641,3,62
642,3,56
643,3,55
644,3,62
645,3,62
646,3,63
647,3,62
648,3,53
649,3,62
650,3,62
651,3,62
652,3,63
653,3,55
654,3,62
655,3,66
656,3,58
657,3,49
658,3,62
659,3,62
660,3,31
661,3,62
662,3,45
663,3,62
664,3,66
665,3,62
666,3,62
667,3,66
668,3,62
669,3,66
670,3,66
671,3,62
672,3,62
673,3,62
674,3,66
675,3,66
676,3,66
677,3,66
678,3,66
679,3,62
680,3,66
681,3,57
682,3,62
683,3,66
684,3,66
685,3,31
686,3,66
687,3,66
688,3,66
689,3,66
690,3,62
691,3,66
692,3,63
693,3,57
694,3,66
695,3,62
696,3,62
697,3,65
698,3,66
699,3,66
700,3,66
701,3,62
702,3,28
703,3,55
704,3,66
705,3,65
706,3,66
707,3,66
708,3,62
709,3,63
710,3,66
711,3,64
712,3,6
713,3,62
714,3,65
715,3,62
716,3,66
717,3,66
718,3,66
719,3,62
720,3,66
721,3,62
722,3,66
723,3,65
724,3,4
725,3,62
726,3,45
727,3,65
728,3,65
729,3,63
730,3,59
731,3,59
732,3,33
733,3,62
734,3,62
735,3,62
736,3,56
737,3,66
738,3,62
739,3,62
740,3,66
741,3,63
742,3,16
743,3,62
744,3,51
745,3,66
746,3,62
747,3,62
748,3,66
749,3,66
750,3,62
751,3,45
752,3,51
753,3,62
754,3,66
755,3,36
756,3,51
757,3,59
758,3,62
759,3,62
760,3,62
761,3,57
762,3,62
763,3,62
764,3,62
765,3,62
766,3,66
767,3,62
768,3,65
769,3,62
770,3,66
771,3,62
772,3,63
773,3,62
774,3,62
775,3,62
776,3,63
777,3,62
778,3,62
779,3,66
780,3,66
781,3,66
782,3,62
783,3,62
784,3,62
785,3,62
786,3,49
787,3,62
788,3,62
789,3,66
790,3,66
791,3,62
792,3,62
793,3,40
794,3,65
795,3,66
796,3,68
797,3,76
798,3,62
799,3,62
800,3,47
801,3,62
802,3,62
803,3,62
804,3,62
805,3,62
806,3,63
807,3,66
808,3,62
809,3,66
810,3,66
811,3,63
812,3,63
813,3,66
814,3,66
815,3,62
816,3,66
817,3,63
818,3,62
819,3,62
820,3,62
821,3,66
822,3,62
823,3,65
824,3,62
825,3,62
826,3,62
827,3,62
828,3,62
829,3,66
830,3,65
831,3,62
832,3,62
833,3,62
834,3,62
835,3,62
836,3,15
837,3,62
838,3,62
839,3,62
840,3,67
841,3,65
842,3,66
843,3,66
844,3,66
845,3,68
846,3,68
847,3,62
848,3,62
849,3,62
850,3,63
851,3,62
852,3,62
853,3,66
854,3,66
855,3,62
856,3,65
857,3,62
858,3,67
859,3,67
860,3,66
861,3,63
862,3,62
863,3,67
864,3,67
865,3,64
866,3,62
867,3,63
868,3,66
869,3,66
870,3,64
871,3,66
872,3,37
873,3,65
874,3,62
875,3,63
876,3,66
877,3,62
878,3,67
879,3,67
880,3,63
881,3,66
882,3,70
883,3,66
884,3,57
885,3,63
886,3,64
887,3,66
888,3,66
889,3,67
890,3,67
891,3,67
892,3,64
893,3,62
894,3,66
895,3,63
896,3,64
897,3,63
898,3,32
899,3,67
900,3,63
901,3,68
902,3,55
903,3,66
904,3,68
905,3,66
906,3,66
907,3,63
908,3,70
909,3,74
910,3,63
911,3,62
912,3,62
913,3,67
914,3,66
915,3,59
916,3,70
917,3,62
918,3,67
919,3,62
920,3,63
921,3,66
922,3,66
923,3,62
924,3,67
925,3,66
926,3,67
927,3,66
928,3,70
929,3,67
930,3,67
931,3,67
932,3,67
933,3,64
934,3,70
935,3,67
936,3,67
937,3,63
938,3,67
939,3,68
940,3,58
941,3,62
942,3,63
943,3,66
944,3,67
945,3,66
946,3,70
947,3,63
948,3,66
949,3,55
950,3,49
951,3,62
952,3,67
953,3,66
954,3,58
955,3,58
956,3,58
957,3,54
958,3,54
959,3,63
960,3,64
961,3,67
962,3,67
963,3,64
964,3,70
965,3,66
966,3,54
967,3,69
968,3,67
969,3,67
970,3,62
971,3,67
972,3,70
973,3,66
974,3,67
975,3,67
976,3,70
977,3,70
978,3,64
979,3,70
980,3,70
981,3,67
982,3,66
983,3,62
984,3,74
985,3,63
986,3,62
987,3,45
988,3,67
989,3,70
990,3,67
991,3,67
992,3,66
993,3,70
994,3,62
995,3,70
996,3,70
997,3,73
998,3,62
999,3,62
