episode,tot_done,reward
0,0,20
1,0,8
2,0,13
3,0,9
4,0,15
5,0,12
6,0,0
7,0,7
8,0,19
9,0,0
10,0,0
11,0,23
12,0,23
13,0,4
14,0,18
15,0,0
16,0,9
17,0,5
18,0,2
19,0,17
20,0,21
21,0,41
22,0,19
23,0,27
24,0,0
25,0,0
26,0,0
27,0,20
28,0,31
29,0,0
30,0,13
31,0,8
32,0,25
33,0,41
34,0,18
35,0,0
36,0,13
37,0,20
38,0,10
39,0,6
40,0,17
41,0,9
42,0,16
43,0,3
44,0,30
45,0,9
46,0,0
47,0,10
48,0,49
49,0,45
50,0,20
51,0,20
52,0,10
53,0,16
54,0,8
55,0,31
56,0,31
57,0,10
58,0,32
59,0,19
60,0,9
61,0,10
62,0,26
63,0,16
64,0,33
65,0,28
66,0,15
67,0,0
68,0,18
69,0,0
70,0,0
71,0,37
72,0,10
73,0,0
74,0,0
75,0,44
76,0,14
77,0,12
78,0,5
79,0,17
80,0,0
81,0,5
82,0,36
83,0,22
84,0,0
85,0,10
86,0,32
87,0,20
88,0,7
89,0,7
90,0,43
91,0,22
92,0,29
93,0,24
94,0,24
95,0,12
96,0,37
97,0,8
98,0,17
99,0,38
100,0,17
101,0,19
102,0,6
103,0,0
104,0,10
105,0,40
106,0,21
107,0,0
108,0,17
109,0,40
110,0,43
111,0,0
112,0,10
113,0,38
114,0,23
115,0,0
116,0,12
117,0,39
118,0,19
119,0,0
120,0,20
121,0,19
122,0,6
123,0,29
124,0,41
125,0,18
126,0,7
127,0,36
128,0,3
129,0,6
130,0,6
131,0,43
132,0,0
133,0,15
134,0,2
135,0,28
136,0,47
137,0,12
138,0,11
139,0,10
140,0,36
141,0,27
142,0,4
143,0,15
144,0,33
145,0,28
146,0,24
147,0,19
148,0,39
149,0,20
150,0,19
151,0,18
152,0,7
153,0,10
154,0,19
155,0,32
156,0,8
157,0,14
158,0,14
159,0,32
160,0,36
161,0,3
162,0,10
163,0,27
164,0,27
165,0,36
166,0,28
167,0,51
168,0,12
169,0,30
170,0,9
171,0,41
172,0,28
173,0,17
174,0,16
175,0,42
176,0,0
177,0,20
178,0,51
179,0,47
180,0,2
181,0,27
182,0,33
183,0,38
184,0,7
185,0,48
186,0,31
187,0,19
188,0,10
189,0,59
190,0,16
191,0,17
192,0,1
193,0,17
194,0,35
195,0,13
196,0,30
197,0,32
198,0,6
199,0,36
200,0,32
201,0,34
202,0,29
203,0,24
204,0,13
205,0,12
206,0,56
207,0,12
208,0,36
209,0,25
210,0,23
211,0,4
212,0,35
213,0,32
214,0,32
215,0,8
216,0,28
217,0,50
218,0,12
219,0,27
220,0,30
221,0,7
222,0,43
223,0,16
224,0,25
225,0,24
226,0,9
227,0,30
228,0,27
229,0,42
230,0,28
231,0,20
232,0,10
233,0,25
234,0,32
235,0,42
236,0,39
237,0,6
238,0,36
239,0,24
240,0,2
241,0,9
242,0,23
243,0,35
244,0,36
245,0,46
246,0,44
247,0,35
248,0,36
249,0,31
250,0,50
251,0,51
252,0,46
253,0,35
254,0,34
255,0,38
256,0,7
257,0,40
258,0,24
259,0,15
260,0,40
261,0,15
262,0,22
263,0,38
264,0,33
265,0,13
266,0,17
267,0,30
268,0,53
269,0,35
270,0,34
271,0,47
272,0,18
273,0,13
274,0,26
275,0,40
276,0,52
277,0,19
278,0,49
279,0,26
280,0,51
281,0,62
282,0,46
283,0,15
284,0,18
285,0,28
286,0,0
287,0,26
288,0,9
289,0,19
290,0,8
291,0,36
292,0,53
293,0,53
