episode,total_done,total_col,step
0,1,7,97
1,1,1,300
2,1,3,300
3,1,1,300
4,1,4,300
5,2,0,148
6,2,0,300
7,2,1,300
8,2,0,300
9,2,2,300
10,3,1,83
11,3,2,300
12,4,6,152
13,4,10,300
14,5,13,257
15,5,5,300
16,5,7,300
17,5,0,300
18,5,9,300
19,5,4,300
20,6,6,262
21,6,10,300
22,6,1,300
23,6,0,300
24,7,5,262
25,8,0,171
26,9,4,235
27,9,6,300
28,10,6,286
29,10,1,300
30,10,4,300
31,10,1,300
32,11,0,56
33,11,5,300
34,11,0,300
35,11,1,300
36,11,5,300
37,11,2,300
38,12,4,115
39,12,2,300
40,13,3,95
41,13,0,300
42,14,3,292
43,15,0,109
44,15,2,300
45,15,2,300
46,15,1,300
47,15,1,300
48,16,0,264
49,16,0,300
50,16,1,300
51,16,0,300
52,16,1,300
53,16,7,300
54,17,3,279
55,17,0,300
56,18,2,125
57,19,1,162
58,20,1,187
59,21,0,92
60,21,1,300
61,22,1,226
62,22,1,300
63,22,3,300
64,22,17,300
65,22,6,300
66,22,4,300
67,22,1,300
68,22,3,300
69,22,8,300
70,23,3,60
71,23,2,300
72,23,2,300
73,23,5,300
74,23,0,300
75,23,1,300
76,23,0,300
77,23,2,300
78,23,9,300
79,23,0,300
80,23,4,300
81,24,1,92
82,24,0,300
83,24,2,300
84,24,14,300
85,24,1,300
86,25,12,102
87,25,0,300
88,26,0,181
89,26,0,300
90,26,14,300
91,27,3,250
92,28,4,246
93,28,0,300
94,28,1,300
95,28,12,300
96,29,1,145
97,29,10,300
98,30,4,235
99,31,0,266
100,32,3,254
101,33,1,97
102,34,0,227
103,35,1,116
104,35,4,300
105,35,5,300
106,35,6,300
107,35,0,300
108,35,0,300
109,35,2,300
110,35,9,300
111,35,0,300
112,35,4,300
113,36,5,66
114,36,14,300
115,37,4,146
116,38,0,298
117,38,0,300
118,38,8,300
119,38,7,300
120,38,6,300
121,39,0,233
122,39,1,300
123,39,1,300
124,39,12,300
125,39,0,300
126,40,3,300
127,41,2,258
128,41,9,300
129,41,3,300
130,41,2,300
131,42,4,194
132,42,5,300
133,43,0,192
134,43,4,300
135,44,2,260
136,44,4,300
137,44,8,300
138,45,0,114
139,46,5,113
140,47,3,164
141,47,9,300
142,48,1,143
143,48,2,300
144,49,5,228
145,49,0,300
146,49,5,300
147,49,2,300
148,50,3,28
149,50,0,300
150,50,0,300
151,51,7,212
152,51,3,300
153,51,2,300
154,51,1,300
155,51,1,300
156,51,2,300
157,51,2,300
158,51,0,300
159,52,3,92
160,52,4,300
161,52,3,300
162,52,2,300
163,53,2,225
164,54,2,142
165,54,14,300
166,54,0,300
167,54,0,300
168,55,2,241
169,56,0,122
170,56,2,300
171,56,0,300
172,57,0,124
173,57,0,300
174,57,8,300
175,57,1,300
176,58,8,194
177,58,1,300
178,58,4,300
179,58,1,300
180,58,0,300
181,58,1,300
182,58,15,300
183,58,2,300
184,58,5,300
185,59,1,156
186,59,5,300
187,59,1,300
188,60,1,173
189,61,1,241
190,61,0,300
191,61,4,300
192,62,2,117
193,63,3,249
194,64,1,291
195,65,19,295
196,65,12,300
197,66,3,196
198,66,6,300
199,66,1,300
