episode,total_done,total_col,step
0,1,2,339
1,2,4,166
2,3,3,373
3,4,0,120
4,4,14,500
5,4,5,500
6,5,0,184
7,6,3,125
8,7,1,122
9,8,2,279
10,8,2,500
11,9,2,67
12,10,7,35
13,10,1,500
14,11,0,260
15,12,5,120
16,12,13,500
17,13,4,336
18,14,5,392
19,15,4,266
20,15,2,500
21,15,4,500
22,16,3,349
23,17,1,259
24,18,6,270
25,19,0,277
26,19,0,500
27,20,0,162
28,21,8,309
29,21,12,500
30,21,0,500
31,22,0,201
32,23,1,208
33,24,2,347
34,25,4,205
35,25,0,500
36,25,1,500
37,26,2,255
38,26,0,500
39,27,0,87
40,28,0,483
41,28,0,500
42,28,0,500
43,29,0,154
44,30,0,14
45,31,0,210
46,32,0,284
47,33,1,120
48,34,1,73
49,35,3,246
50,36,0,365
51,37,1,108
52,37,0,500
53,37,0,500
54,37,0,500
55,38,0,134
56,39,0,278
57,40,0,42
58,41,0,168
59,42,0,340
60,42,2,500
61,43,6,108
62,44,0,345
63,44,2,500
64,44,0,500
65,45,0,151
66,45,2,500
67,45,5,500
68,45,0,500
69,45,3,500
70,45,4,500
71,45,0,500
72,46,0,35
73,47,0,172
74,48,0,142
75,48,0,500
76,48,1,500
77,49,1,153
78,49,1,500
79,49,0,500
80,49,0,500
81,49,2,500
82,49,2,500
83,49,4,500
84,50,10,282
85,50,0,500
86,50,1,500
87,50,1,500
88,50,0,500
89,50,0,500
90,50,0,500
91,50,1,500
92,50,0,500
93,51,0,106
94,52,5,23
95,52,18,500
96,53,1,43
97,53,0,500
98,53,0,500
99,54,0,20
100,54,0,500
101,54,1,500
102,54,1,500
103,55,7,423
104,56,3,497
105,56,4,500
106,56,0,500
107,57,1,234
108,57,0,500
109,58,1,447
110,59,1,389
111,59,0,500
112,59,4,500
113,59,0,500
114,59,0,500
115,60,0,83
116,60,1,500
117,60,0,500
118,60,0,500
119,60,0,500
120,60,0,500
121,60,1,500
122,60,0,500
123,60,0,500
124,61,2,185
125,62,2,143
126,62,1,500
127,62,0,500
128,62,0,500
129,62,1,500
130,62,1,500
131,62,0,500
132,63,0,244
133,63,0,500
134,63,1,500
135,63,0,500
136,63,0,500
137,63,0,500
138,64,0,50
139,64,0,500
140,65,0,43
141,66,1,67
142,66,0,500
143,66,1,500
144,66,0,500
145,66,4,500
146,66,1,500
147,66,0,500
148,66,0,500
149,67,2,175
150,67,0,500
151,67,1,500
152,68,1,23
153,68,0,500
154,69,1,408
155,70,5,67
156,71,0,26
157,71,1,500
158,71,0,500
159,71,0,500
160,71,0,500
161,72,0,13
162,73,0,38
163,73,0,500
164,74,1,35
165,74,0,500
166,75,1,19
167,76,0,55
168,77,0,348
169,77,1,500
170,78,0,21
171,78,0,500
172,78,0,500
173,78,0,500
174,79,5,46
175,79,1,500
176,79,0,500
177,80,1,28
178,80,0,500
179,81,0,61
180,82,0,434
181,82,0,500
182,82,1,500
183,83,0,75
184,83,0,500
185,83,0,500
186,83,0,500
187,84,1,36
188,84,0,500
189,85,4,34
190,85,0,500
191,85,0,500
192,85,11,500
193,85,1,500
194,85,2,500
195,85,4,500
196,85,6,500
197,86,5,34
198,86,4,500
199,86,2,500
