episode,total_done,total_col,step
0,1,0,188
1,2,6,487
2,3,2,317
3,4,5,341
4,4,14,500
5,5,1,270
6,6,0,302
7,7,2,197
8,8,1,119
9,9,0,138
10,10,0,232
11,11,2,412
12,11,11,500
13,12,2,403
14,13,4,32
15,13,5,500
16,13,15,500
17,14,0,118
18,14,0,500
19,15,7,412
20,15,2,500
21,15,1,500
22,16,1,89
23,16,2,500
24,17,0,175
25,17,2,500
26,18,13,432
27,18,0,500
28,19,0,158
29,20,6,170
30,21,1,334
31,21,0,500
32,22,3,41
33,22,0,500
34,23,5,37
35,23,1,500
36,24,7,308
37,24,3,500
38,24,0,500
39,24,2,500
40,24,1,500
41,24,0,500
42,24,0,500
43,24,1,500
44,25,16,418
45,25,0,500
46,25,0,500
47,25,0,500
48,25,2,500
49,25,2,500
50,26,1,33
51,27,0,104
52,27,0,500
53,27,1,500
54,27,2,500
55,28,4,187
56,28,0,500
57,29,0,122
58,29,0,500
59,29,1,500
60,30,1,49
61,31,0,66
62,32,0,234
63,32,2,500
64,32,0,500
65,33,2,98
66,34,5,83
67,35,8,256
68,36,0,327
69,36,1,500
70,36,0,500
71,37,4,93
72,37,4,500
73,38,3,25
74,38,1,500
75,38,0,500
76,38,0,500
77,38,1,500
78,38,0,500
79,38,1,500
80,38,0,500
81,39,0,53
82,40,0,76
83,40,0,500
84,40,1,500
85,40,2,500
86,41,1,208
87,42,0,52
88,42,1,500
89,42,1,500
90,42,0,500
91,42,0,500
92,42,0,500
93,42,1,500
94,42,3,500
95,43,0,17
96,43,0,500
97,43,2,500
98,43,0,500
99,43,0,500
100,44,3,20
101,45,0,262
102,46,6,27
103,46,0,500
104,47,0,15
105,47,0,500
106,47,11,500
107,48,0,26
108,48,5,500
109,48,3,500
110,48,1,500
111,48,1,500
112,48,1,500
113,49,6,54
114,49,1,500
115,50,1,68
116,50,0,500
117,51,0,30
118,52,0,35
119,53,1,40
120,53,2,500
121,53,0,500
122,53,7,500
123,54,0,32
124,54,0,500
125,54,1,500
126,55,0,66
127,56,1,57
128,57,0,52
129,57,3,500
130,57,0,500
131,57,0,500
132,57,0,500
133,57,2,500
134,57,0,500
135,57,1,500
136,57,1,500
137,58,1,86
138,58,10,500
139,58,1,500
140,58,0,500
141,58,5,500
142,59,0,85
143,60,1,25
144,60,2,500
145,60,0,500
146,60,0,500
147,60,53,500
148,61,2,58
149,61,0,500
150,61,0,500
151,61,0,500
152,61,2,500
153,62,1,52
154,62,3,500
155,62,3,500
156,62,0,500
157,62,1,500
158,63,0,107
159,63,3,500
160,63,2,500
161,64,5,306
162,64,3,500
163,64,2,500
164,64,0,500
165,64,1,500
166,64,2,500
167,64,1,500
168,65,0,429
169,65,1,500
170,65,0,500
171,65,14,500
172,66,1,138
173,66,1,500
174,66,1,500
175,67,2,33
176,67,0,500
177,67,0,500
178,67,0,500
179,67,0,500
180,68,0,58
181,69,0,239
182,69,1,500
183,69,0,500
184,69,0,500
185,69,0,500
186,69,3,500
187,70,2,401
188,70,0,500
189,70,1,500
190,70,1,500
191,70,0,500
192,70,0,500
193,70,0,500
194,70,1,500
195,70,0,500
196,70,1,500
197,70,2,500
198,70,0,500
199,70,2,500
