episode,total_done,total_col,step
0,1,3,230
1,2,2,409
2,2,0,500
3,2,5,500
4,3,1,44
5,3,0,500
6,3,12,500
7,4,3,248
8,5,0,363
9,5,0,500
10,5,9,500
11,6,7,425
12,6,2,500
13,6,2,500
14,6,4,500
15,6,3,500
16,7,2,149
17,8,3,393
18,9,2,100
19,9,2,500
20,10,2,138
21,10,15,500
22,11,0,201
23,11,1,500
24,12,3,184
25,12,8,500
26,12,2,500
27,12,2,500
28,12,11,500
29,12,5,500
30,13,1,267
31,13,0,500
32,14,0,380
33,15,0,122
34,15,5,500
35,15,0,500
36,16,1,99
37,16,0,500
38,17,1,347
39,18,1,95
40,18,0,500
41,18,0,500
42,19,0,43
43,19,0,500
44,19,24,500
45,19,0,500
46,20,1,38
47,21,1,19
48,21,2,500
49,21,3,500
50,21,0,500
51,21,1,500
52,21,0,500
53,22,3,436
54,22,0,500
55,22,0,500
56,22,3,500
57,22,3,500
58,22,1,500
59,22,0,500
60,22,0,500
61,22,11,500
62,22,2,500
63,23,4,61
64,23,2,500
65,23,1,500
66,23,0,500
67,23,1,500
68,24,1,147
69,24,2,500
70,24,1,500
71,24,0,500
72,24,1,500
73,24,1,500
74,24,0,500
75,25,1,143
76,25,1,500
77,25,1,500
78,25,2,500
79,25,2,500
80,25,0,500
81,25,0,500
82,25,0,500
83,25,0,500
84,25,1,500
85,26,4,394
86,27,0,65
87,27,1,500
88,27,0,500
89,27,0,500
90,27,0,500
91,27,0,500
92,27,17,500
93,28,0,37
94,28,1,500
95,28,6,500
96,28,1,500
97,28,0,500
98,28,3,500
99,28,4,500
100,28,0,500
101,29,2,28
102,29,4,500
103,29,1,500
104,30,1,413
105,30,5,500
106,30,0,500
107,30,0,500
108,30,5,500
109,30,1,500
110,30,0,500
111,30,0,500
112,31,2,362
113,31,0,500
114,31,0,500
115,31,3,500
116,32,0,36
117,32,0,500
118,32,1,500
119,32,1,500
120,33,0,142
121,34,0,17
122,34,1,500
123,35,0,276
124,36,6,55
125,37,1,35
126,38,0,22
127,38,0,500
128,38,2,500
129,38,0,500
130,38,0,500
131,39,0,230
132,39,0,500
133,39,1,500
134,40,2,32
135,40,1,500
136,41,0,55
137,41,0,500
138,42,0,46
139,43,1,24
140,43,0,500
141,43,0,500
142,43,1,500
143,43,0,500
144,43,1,500
145,43,10,500
146,43,0,500
147,44,4,49
148,44,0,500
149,45,0,53
150,45,0,500
151,45,2,500
152,46,0,202
153,47,1,208
154,47,0,500
155,48,0,435
156,49,0,270
157,50,1,429
158,51,0,28
159,52,0,76
160,52,0,500
161,53,0,384
162,54,0,137
163,54,0,500
164,55,0,42
165,56,0,75
166,57,1,143
167,58,4,99
168,59,0,159
169,60,1,124
170,61,8,44
171,62,1,132
172,63,1,156
173,64,2,250
174,65,0,390
175,66,0,73
176,67,0,59
177,68,0,419
178,69,0,145
179,69,0,500
180,70,0,193
181,71,1,227
182,72,24,280
183,73,0,111
184,74,0,239
185,75,0,213
186,76,0,185
187,77,0,267
188,78,0,83
189,79,0,127
190,80,2,21
191,80,0,500
192,81,0,159
193,82,2,125
194,83,0,198
195,84,0,62
196,84,0,500
197,85,3,360
198,86,10,269
199,87,1,24
