episode,tot_done,reward
0,0,0
1,0,25
2,0,19
3,0,12
4,0,17
5,0,0
6,0,7
7,0,52
8,0,18
9,0,10
10,0,15
11,0,16
12,0,21
13,0,9
14,0,10
15,0,28
16,0,2
17,0,18
18,0,21
19,0,12
20,0,28
21,0,23
22,0,18
23,0,25
24,0,13
25,0,18
26,0,16
27,0,24
28,0,17
29,0,38
30,0,29
31,0,18
32,0,43
33,0,19
34,0,28
35,0,30
36,0,9
37,0,6
38,0,6
39,0,46
40,0,14
41,0,10
42,0,38
43,1,22
44,1,10
45,1,15
46,1,29
47,1,24
48,1,0
49,1,24
50,1,0
51,1,12
52,1,19
53,1,11
54,1,36
55,1,14
56,1,18
57,1,20
58,1,15
59,1,22
60,1,27
61,1,15
62,1,19
63,1,14
64,1,31
65,1,20
66,1,4
67,1,19
68,1,34
69,1,22
70,1,15
71,1,6
72,1,8
73,1,20
74,1,9
75,1,29
76,1,39
77,1,37
78,1,31
79,1,19
80,1,9
81,1,13
82,1,32
83,1,31
84,1,25
85,1,13
86,1,19
87,1,8
88,1,18
89,1,24
90,1,34
91,1,45
92,1,2
93,1,28
94,1,41
95,1,0
96,1,19
97,1,16
98,1,12
99,1,39
100,1,44
101,1,17
102,1,32
103,1,38
104,1,21
105,1,5
106,1,31
107,1,11
108,1,26
109,1,3
110,1,18
111,1,34
112,1,27
113,1,19
114,1,14
115,1,47
116,1,28
117,1,24
118,1,0
119,1,32
120,1,28
121,1,7
122,1,28
123,1,9
124,1,8
125,1,33
126,1,36
127,1,34
128,1,33
129,1,38
130,1,56
131,1,43
132,1,4
133,1,29
134,1,18
135,1,30
136,1,17
137,1,16
138,1,39
139,1,19
140,1,28
141,1,25
142,1,2
143,1,10
144,1,9
145,1,24
146,1,19
147,1,41
148,1,15
149,1,44
150,1,0
151,1,5
152,1,47
153,1,4
154,1,18
155,1,26
156,1,1
157,1,12
158,1,35
159,1,30
160,1,19
161,1,33
162,1,0
163,1,48
164,1,32
165,1,34
166,1,55
167,1,34
168,1,35
169,1,31
170,1,30
171,1,16
172,1,28
173,1,32
174,1,37
175,1,3
176,1,36
177,1,28
178,1,34
179,1,20
180,1,16
181,1,28
182,1,24
183,1,34
184,1,30
185,1,43
186,1,34
187,1,17
188,1,34
189,1,32
190,1,34
191,1,50
192,1,37
193,1,29
194,1,17
195,1,43
196,1,45
197,1,16
198,1,19
199,1,26
200,1,37
201,1,29
202,1,7
203,1,37
204,1,10
205,1,38
206,1,34
207,1,41
208,1,22
209,1,11
210,1,31
211,1,43
212,1,30
213,1,31
214,1,30
215,1,3
216,1,40
