episode,tot_done,reward
0,0,19
1,0,20
2,0,13
3,0,12
4,0,5
5,0,2
6,0,17
7,0,5
8,0,10
9,0,0
10,0,0
11,0,11
12,0,22
13,0,16
14,0,48
15,0,20
16,0,14
17,0,30
18,0,11
19,0,22
20,0,11
21,0,17
22,0,6
23,0,2
24,0,24
25,0,25
26,0,14
27,0,18
28,0,10
29,0,22
30,0,0
31,0,3
32,0,0
33,0,16
34,0,13
35,0,9
36,0,35
37,0,26
38,0,31
39,0,33
40,0,12
41,0,51
42,0,7
43,0,24
44,0,7
45,0,3
46,0,9
47,0,13
48,0,38
49,0,20
50,0,25
51,0,33
52,0,44
53,0,18
54,0,4
55,0,8
56,0,28
57,0,43
58,0,33
59,0,9
60,0,20
61,0,34
62,0,13
63,0,46
64,0,2
65,0,7
66,0,31
67,0,0
68,0,35
69,0,33
70,0,13
71,0,9
72,0,28
73,0,21
74,0,29
75,0,5
76,0,8
77,0,19
78,0,36
79,0,31
80,0,6
81,0,30
82,0,0
83,0,11
84,0,23
85,0,12
86,0,17
87,0,10
88,0,22
89,0,10
90,0,0
91,1,22
92,1,20
93,1,20
94,1,13
95,1,26
96,1,36
97,1,40
98,1,31
99,1,0
100,1,37
101,1,17
102,1,28
103,1,9
104,1,3
105,1,7
106,1,31
107,1,10
108,1,38
109,1,12
110,1,20
111,1,29
112,1,33
113,1,23
114,1,18
115,1,44
116,1,0
117,1,11
118,1,34
119,1,28
120,1,41
121,1,36
122,1,1
123,1,12
124,1,20
125,1,25
126,1,12
127,1,14
128,1,37
129,1,19
130,1,29
131,1,38
132,1,27
133,1,27
134,1,41
135,1,28
136,1,31
137,1,21
138,1,9
139,1,17
140,1,41
141,1,11
142,1,16
143,1,19
144,1,40
145,1,29
146,1,2
147,1,19
148,1,14
149,1,0
150,1,8
151,1,51
152,1,12
153,1,42
154,1,23
155,1,9
156,1,39
157,1,52
158,1,5
159,1,9
160,1,46
161,1,41
162,1,62
163,1,40
164,1,36
165,1,34
166,1,34
167,1,28
168,1,30
169,1,55
170,1,43
171,1,1
172,1,26
173,2,22
174,2,22
175,2,10
176,2,10
177,2,24
178,2,5
179,2,31
180,2,36
181,2,40
182,2,30
183,2,44
184,2,8
185,2,27
186,2,66
187,2,25
188,2,41
189,2,44
190,2,36
191,2,1
192,2,32
193,2,29
194,2,54
195,2,14
196,2,29
197,2,44
198,2,37
199,2,5
200,2,34
201,2,42
202,2,37
203,2,20
204,2,14
205,2,44
206,2,26
207,2,23
208,2,37
209,2,36
210,2,46
211,2,10
212,2,39
213,2,1
214,2,29
215,2,31
216,2,30
217,2,31
218,2,21
219,2,17
220,2,30
221,2,38
222,3,22
223,3,32
224,3,17
225,3,12
226,3,10
227,3,25
228,3,28
229,3,44
230,3,25
231,3,33
232,3,19
233,3,4
234,3,36
235,3,39
236,3,32
237,3,42
238,3,44
239,3,43
240,3,53
241,3,34
242,3,14
243,3,41
244,3,29
245,3,40
246,3,27
247,3,39
248,3,18
249,3,36
250,3,59
251,3,52
252,3,24
253,3,66
254,4,22
255,4,32
256,4,33
257,4,28
258,4,45
259,4,33
260,4,54
261,4,38
262,4,17
263,4,14
264,4,27
265,4,20
266,4,32
267,4,44
268,4,36
269,4,45
270,4,36
271,4,36
272,4,49
273,4,38
274,4,50
275,4,46
276,4,39
277,4,62
278,4,32
279,4,45
280,5,22
281,5,36
282,5,14
283,5,39
284,5,41
285,5,44
286,5,5
287,5,38
288,5,47
289,5,30
290,5,31
291,5,41
292,5,22
293,5,34
294,5,29
295,5,43
296,5,18
297,5,57
298,5,29
299,5,41
300,5,51
301,5,21
302,5,40
303,5,52
304,5,43
305,5,40
306,5,41
307,5,31
308,5,42
309,5,39
310,5,45
311,5,37
312,5,29
313,5,28
314,5,26
315,5,29
316,5,39
317,5,10
318,5,39
319,5,28
320,5,44
321,5,38
322,5,39
323,5,34
324,5,26
325,5,11
326,5,26
327,5,35
328,5,36
329,5,36
330,5,37
331,5,14
332,5,53
333,5,14
334,5,41
335,5,38
336,5,31
337,5,40
338,5,38
339,5,38
340,5,38
341,5,42
342,5,10
343,5,37
344,5,40
345,5,39
346,5,32
347,5,29
348,5,45
349,5,38
350,5,34
351,5,40
352,5,36
353,5,30
354,5,18
355,5,35
356,5,31
357,5,28
358,5,53
359,5,24
360,5,28
361,5,36
362,5,40
363,5,32
364,5,29
365,5,24
366,5,19
367,5,36
368,5,38
369,5,36
370,5,39
371,5,62
372,5,17
373,5,63
374,5,40
375,5,31
376,5,38
377,5,18
378,5,37
379,5,41
380,5,38
381,5,32
382,5,40
383,5,45
384,5,38
385,5,38
386,5,28
387,5,45
388,5,56
389,5,37
390,5,18
391,5,39
392,5,27
393,5,53
394,5,36
395,5,62
396,5,59
397,5,27
398,5,38
399,5,29
400,5,51
401,5,29
402,5,39
403,5,34
404,5,36
405,5,38
406,5,38
407,5,39
408,5,15
409,5,33
410,5,35
411,5,36
412,5,32
413,5,39
414,5,38
415,5,36
416,5,39
417,5,37
418,5,34
419,5,35
420,5,38
421,5,36
422,5,35
423,5,38
424,5,38
425,5,25
426,5,34
427,5,43
428,5,35
429,5,34
430,5,38
431,5,38
432,5,35
433,5,39
434,5,28
435,5,34
436,5,34
437,5,34
438,5,39
439,5,35
440,5,36
441,5,36
442,5,38
443,5,34
444,5,34
445,5,38
446,5,36
447,5,39
448,5,36
449,5,18
450,5,38
451,5,28
452,5,32
453,5,34
454,5,38
455,5,36
456,5,38
457,5,40
458,5,36
459,5,35
460,5,29
461,5,28
462,5,36
463,5,35
464,5,34
465,5,36
466,5,36
467,5,20
468,5,36
469,5,36
470,5,36
471,5,36
472,5,34
473,5,19
474,5,27
475,5,36
476,5,36
477,5,29
478,5,36
479,5,21
480,5,35
481,5,36
482,5,34
483,5,36
484,5,36
