episode,tot_done,reward
0,0,6
1,0,5
2,0,16
3,0,36
4,0,3
5,0,18
6,0,12
7,0,0
8,0,0
9,0,0
10,0,31
11,0,16
12,0,11
13,0,7
14,0,18
15,0,6
16,0,7
17,0,9
18,0,50
19,0,0
20,0,6
21,0,7
22,0,16
23,0,3
24,0,6
25,0,15
26,0,12
27,0,0
28,0,11
29,0,4
30,0,4
31,0,16
32,0,25
33,0,3
34,0,1
35,0,35
36,0,16
37,0,11
38,0,13
39,0,15
40,0,9
41,0,54
42,0,13
43,0,16
44,0,14
45,0,10
46,0,0
47,0,15
48,0,4
49,0,9
50,0,20
51,0,43
52,0,10
53,0,11
54,0,7
55,0,55
56,0,39
57,0,22
58,0,10
59,0,19
60,0,0
61,0,9
62,0,17
63,0,13
64,0,4
65,0,9
66,0,10
67,0,0
68,0,1
69,0,15
70,0,28
71,0,34
72,0,0
73,0,4
74,0,50
75,0,13
76,0,9
77,0,13
78,0,24
79,0,51
80,0,18
81,0,8
82,0,18
83,0,34
84,0,20
85,0,28
86,0,10
87,0,14
88,0,14
89,0,40
90,0,8
91,0,16
92,0,25
93,0,36
94,0,7
95,1,22
96,1,38
97,1,36
98,1,23
99,1,61
100,1,11
101,1,24
102,1,38
103,1,28
104,1,20
105,1,25
106,1,16
107,1,36
108,1,44
109,1,2
110,1,30
111,1,42
112,1,29
113,1,28
114,1,9
115,1,28
116,1,9
117,1,20
118,1,50
119,1,41
120,1,4
121,1,11
122,1,15
123,1,37
124,1,28
125,1,29
126,1,26
127,1,14
128,1,17
129,1,27
130,1,0
131,1,12
132,1,39
133,1,17
134,1,5
135,1,39
136,1,17
137,1,41
138,1,38
139,1,34
140,1,26
141,1,25
142,1,26
143,1,5
144,1,39
145,1,36
146,1,36
147,1,15
148,1,37
149,1,14
150,1,59
151,1,24
152,1,33
153,1,4
154,1,54
155,1,17
156,1,58
157,1,34
158,1,25
159,1,42
160,1,37
161,1,12
162,1,13
163,1,0
164,1,22
165,1,72
166,1,59
167,1,43
168,1,6
169,1,52
170,1,10
171,1,61
172,1,35
173,1,18
174,1,37
175,1,11
176,1,52
177,1,60
178,1,11
179,1,19
180,1,30
181,1,2
182,1,14
183,1,54
184,1,10
185,1,48
186,1,14
187,1,34
188,1,2
189,1,7
190,1,30
191,1,49
192,1,50
193,1,38
194,1,21
195,1,6
196,1,36
197,1,30
198,1,58
199,1,23
200,1,27
201,1,25
202,1,54
203,1,20
204,1,27
205,1,59
206,1,28
207,1,55
208,1,45
209,1,50
210,1,50
211,1,55
212,1,38
213,1,6
214,1,50
215,1,31
216,1,33
217,1,32
218,1,18
219,1,18
220,1,15
221,1,29
222,1,25
223,1,55
224,1,16
225,1,50
226,1,51
227,1,43
228,1,30
229,1,13
230,1,63
231,1,18
232,1,24
233,1,26
234,1,36
235,1,55
236,1,40
237,1,58
238,1,62
239,1,55
240,1,25
241,1,62
242,1,53
243,1,33
244,1,57
245,1,34
246,1,55
247,1,30
248,1,57
249,1,31
250,1,24
251,1,54
252,1,0
253,1,14
254,1,30
255,1,31
256,1,23
257,1,41
258,2,22
259,2,61
260,2,55
261,2,32
262,2,57
263,2,26
264,2,18
265,2,22
266,2,50
267,2,41
268,2,54
269,2,23
270,2,17
271,2,62
272,2,30
273,2,52
274,2,61
275,2,20
276,2,18
277,2,12
278,2,61
279,2,8
280,2,10
281,2,59
282,2,37
283,2,40
284,2,42
285,2,51
286,2,30
287,2,27
288,2,19
289,3,22
290,3,17
291,3,24
292,3,50
293,3,18
294,3,43
295,3,41
296,3,53
297,3,50
298,3,20
299,3,24
300,3,41
301,3,42
302,3,45
303,3,36
304,3,40
305,3,41
306,3,46
307,3,39
308,3,36
309,3,21
310,3,42
311,3,44
312,3,31
313,3,36
314,3,42
315,3,39
316,3,50
317,3,41
318,3,27
319,3,24
320,3,47
321,3,64
322,3,22
323,3,45
324,3,26
325,3,43
326,3,47
327,3,40
328,3,25
329,3,45
330,3,41
331,3,39
332,3,39
333,3,39
334,3,39
335,3,41
336,3,39
337,3,65
338,3,33
339,3,43
340,3,47
341,3,36
342,3,6
343,3,36
344,3,44
345,3,41
346,3,37
347,3,39
348,3,15
349,3,45
350,3,39
351,3,40
352,3,43
353,3,42
354,3,8
355,3,27
356,3,56
357,3,54
358,3,28
359,3,23
360,3,61
361,3,24
362,3,37
363,3,59
364,3,59
365,3,61
366,3,33
367,3,34
368,3,34
369,3,54
370,3,9
371,3,41
372,3,44
373,3,4
374,3,41
375,3,41
376,3,39
377,3,41
378,3,61
379,3,39
380,3,41
381,3,38
382,3,56
383,3,59
384,3,36
385,3,52
386,3,25
387,3,55
388,3,50
389,3,50
390,3,41
391,3,8
392,3,19
393,3,36
394,3,50
395,3,67
396,3,41
397,3,58
398,3,45
399,3,50
400,3,56
401,3,61
402,3,61
403,3,38
404,3,41
405,3,36
406,3,42
407,3,61
408,4,22
409,4,59
410,4,34
411,4,59
412,4,50
413,4,54
414,4,42
415,4,40
416,4,18
417,4,39
418,4,50
419,4,59
420,4,41
421,4,5
422,4,59
423,4,59
424,4,59
425,4,59
426,4,33
427,4,59
428,4,59
429,4,30
430,4,33
431,4,41
432,4,41
433,4,62
434,4,59
435,4,69
436,4,30
437,4,50
438,4,38
439,4,42
440,4,42
441,4,37
442,4,41
443,4,59
444,4,56
445,4,42
446,4,30
447,4,41
448,4,38
449,4,39
450,4,43
451,4,56
452,4,55
453,4,59
454,4,59
455,4,56
456,4,39
457,4,59
458,4,59
459,4,61
460,4,28
461,4,61
462,4,60
463,4,59
464,4,40
465,4,57
466,4,59
467,4,59
468,4,58
469,4,58
470,4,61
471,4,39
472,4,61
473,4,66
474,4,57
475,4,59
476,4,61
477,4,12
478,4,57
479,4,59
480,4,57
481,4,61
482,4,56
483,4,56
484,4,57
485,4,59
486,4,56
487,4,61
488,4,13
489,4,42
490,4,59
491,4,59
492,4,40
493,4,61
494,4,61
495,4,59
496,4,33
497,4,55
498,4,59
499,4,59
500,4,54
501,4,51
502,4,52
503,4,60
504,4,58
505,4,59
506,4,58
507,4,5
508,4,30
509,4,57
510,4,32
511,4,59
512,4,59
513,4,51
514,4,58
515,4,57
516,4,57
517,4,59
518,4,60
519,4,57
520,4,59
521,4,59
522,4,63
523,4,61
524,4,59
525,4,50
526,4,63
527,4,62
528,4,62
529,4,59
530,4,59
531,4,61
532,4,59
533,4,8
534,4,59
535,4,62
536,4,56
537,4,59
538,4,50
