episode,tot_done,reward
0,0,6
1,0,10
2,0,22
3,0,21
4,0,23
5,0,1
6,0,21
7,0,3
8,0,17
9,0,11
10,0,31
11,0,35
12,0,8
13,0,14
14,0,29
15,0,4
16,0,10
17,0,12
18,0,6
19,0,11
20,0,21
21,0,9
22,0,5
23,0,7
24,0,22
25,0,10
26,0,26
27,0,17
28,0,37
29,0,5
30,0,0
31,0,5
32,0,6
33,0,2
34,0,14
35,0,19
36,0,11
37,0,9
38,0,27
39,0,12
40,0,23
41,0,0
42,0,19
43,0,19
44,0,5
45,0,10
46,0,9
47,0,0
48,0,23
49,0,11
50,0,10
51,0,9
52,0,50
53,0,6
54,0,33
55,0,21
56,0,19
57,0,29
58,0,11
59,0,15
60,0,14
61,0,18
62,0,22
63,0,12
64,0,26
65,0,13
66,0,17
67,0,40
68,0,9
69,0,9
70,0,1
71,0,22
72,0,35
73,0,19
74,0,24
75,0,20
76,0,18
77,0,16
78,0,45
79,0,16
80,0,23
81,0,3
82,0,13
83,0,4
84,0,36
85,0,48
86,0,11
87,0,61
88,0,40
89,0,13
90,0,25
91,0,0
92,0,0
93,0,23
94,0,3
95,0,23
96,0,19
97,0,33
98,0,25
99,0,24
100,0,34
101,0,36
102,0,41
103,0,18
104,0,22
105,0,13
106,0,26
107,0,10
108,0,5
109,0,17
110,0,33
111,0,5
112,0,22
113,0,34
114,0,9
115,1,22
116,1,15
117,1,21
118,1,30
119,1,52
120,1,31
121,1,10
122,1,35
123,1,26
124,1,15
125,1,21
126,1,17
127,1,13
128,1,11
129,1,1
130,1,32
131,1,15
132,1,15
133,1,36
134,1,36
135,1,52
136,1,9
137,1,32
138,1,18
139,1,11
140,1,39
141,1,50
142,1,9
143,1,42
144,1,11
145,1,21
146,1,14
147,1,41
148,1,25
149,1,9
150,1,49
151,1,29
152,1,10
153,1,0
154,1,17
155,1,34
156,1,19
157,1,19
158,1,8
159,1,32
160,1,43
161,1,58
162,1,8
163,1,12
164,1,52
165,1,31
166,1,17
167,1,22
168,1,16
169,1,56
170,1,42
171,1,14
172,1,32
173,1,31
174,1,25
175,1,36
176,1,36
177,1,9
178,1,51
179,1,50
180,1,44
181,1,34
182,1,2
183,1,37
184,1,19
185,1,16
186,1,41
187,1,12
188,1,45
189,1,38
190,1,40
191,1,25
192,1,19
193,1,43
194,1,31
195,1,50
196,1,44
197,1,41
198,1,42
199,1,9
200,1,45
201,1,42
202,1,28
203,1,28
204,1,20
205,1,22
206,1,12
207,1,37
208,1,45
209,1,31
210,1,19
211,1,21
212,1,39
213,1,50
214,1,51
215,1,20
216,1,42
217,1,20
218,1,25
219,1,13
220,1,37
221,1,28
222,1,22
223,1,18
224,1,23
225,1,30
226,1,8
227,1,38
228,1,41
229,1,41
230,1,39
231,1,32
232,1,1
233,1,43
234,1,31
235,1,43
236,1,45
237,1,59
238,1,45
239,1,44
240,1,26
241,1,44
242,1,25
243,1,47
244,1,45
245,1,38
246,1,39
247,1,59
248,1,19
249,1,24
250,1,42
251,1,32
252,1,11
253,1,40
254,1,39
255,1,54
256,1,36
257,1,27
258,1,59
259,1,21
260,1,9
261,1,36
262,1,18
263,1,36
264,1,24
265,1,28
266,1,29
267,1,36
268,1,45
269,1,23
270,1,47
271,1,10
272,1,17
273,1,58
274,1,42
275,1,32
276,1,18
277,1,45
278,1,42
279,1,41
280,1,41
281,1,36
282,1,36
283,1,36
284,1,29
285,1,45
286,1,43
287,1,43
288,1,59
289,1,36
290,1,41
291,1,50
292,1,38
293,1,37
294,1,45
295,1,42
296,1,14
297,1,44
298,1,38
299,1,16
300,1,38
301,1,40
302,1,41
303,1,41
304,1,37
305,1,20
306,1,31
307,1,34
308,1,51
309,1,47
310,1,45
311,1,30
312,1,42
313,1,39
314,1,30
315,2,22
316,2,36
317,2,52
318,2,20
319,2,45
320,2,36
321,2,41
322,2,46
323,2,53
324,2,48
325,2,47
326,2,49
327,2,55
328,2,26
329,2,20
330,2,47
331,2,48
332,2,21
333,2,41
334,2,22
335,2,39
336,2,30
337,2,31
338,2,48
339,2,11
340,2,47
341,2,45
342,2,57
343,2,18
344,2,19
345,2,45
346,2,45
347,2,42
348,2,47
349,2,42
350,2,48
351,2,45
352,2,35
353,2,39
354,2,42
355,2,35
356,2,48
357,2,41
358,2,48
359,2,45
360,2,41
361,2,45
362,2,27
363,2,46
364,2,48
365,2,33
366,2,35
367,2,43
368,2,47
369,2,39
370,2,57
371,2,47
372,2,17
373,2,43
374,2,28
375,2,42
376,2,52
377,2,43
378,2,46
379,2,18
380,2,31
381,2,47
382,2,47
383,2,47
384,2,48
385,2,48
386,2,47
387,2,47
388,2,42
389,2,48
390,2,61
391,2,22
392,2,43
393,2,47
394,2,19
395,2,50
396,2,45
397,2,45
398,2,13
399,2,48
400,2,61
401,2,47
402,2,47
403,2,22
404,2,31
405,2,47
406,2,21
407,2,34
408,2,32
409,2,32
410,2,45
411,2,62
412,2,47
413,2,41
414,2,60
415,2,15
416,2,21
417,2,32
418,2,50
419,2,47
420,2,35
421,2,32
422,2,51
423,2,31
424,2,45
425,2,49
426,2,61
427,2,47
428,2,48
429,2,59
430,2,61
431,2,47
432,2,22
433,2,31
434,2,33
435,2,47
436,2,36
437,2,57
438,2,43
439,2,48
440,2,47
441,2,14
442,2,43
443,2,47
444,2,41
445,2,41
446,2,60
447,2,43
448,2,51
449,2,47
450,2,59
451,2,43
452,2,48
453,2,64
454,2,47
455,2,48
456,2,47
457,2,44
458,2,61
459,2,21
460,2,42
461,2,61
462,2,43
463,2,14
464,2,60
465,2,47
466,2,27
467,2,61
468,2,43
469,2,47
470,2,27
471,2,63
472,2,47
473,2,23
474,2,24
475,2,47
476,2,61
477,2,64
478,2,61
479,2,42
480,2,60
481,2,61
482,2,31
483,2,57
484,2,47
485,2,47
486,2,47
487,2,39
488,2,50
489,2,20
490,2,33
491,2,47
492,2,64
493,2,50
494,2,27
495,2,36
496,2,61
497,2,47
498,2,48
499,2,50
500,2,61
501,2,11
502,2,59
503,2,50
504,2,34
505,2,60
506,2,60
507,2,34
508,2,0
509,2,19
510,2,60
511,2,28
512,2,51
513,2,44
514,2,55
515,2,60
516,2,28
517,2,47
518,2,48
519,2,42
520,2,43
521,2,60
522,2,53
523,2,47
524,2,47
525,2,58
526,2,60
527,2,55
