episode,total_done,total_col,step
0,0,17,300
1,0,10,300
2,0,5,300
3,0,0,300
4,1,4,186
5,1,0,300
6,1,7,300
7,1,0,300
8,2,4,164
9,3,0,285
10,3,4,300
11,4,1,167
12,4,7,300
13,4,3,300
14,4,8,300
15,5,21,148
16,5,2,300
17,5,7,300
18,5,10,300
19,6,3,70
20,7,0,155
21,7,5,300
22,7,14,300
23,7,12,300
24,7,2,300
25,8,0,88
26,8,12,300
27,9,10,150
28,9,7,300
29,10,2,44
30,11,3,60
31,12,6,247
32,12,1,300
33,12,0,300
34,12,0,300
35,13,4,288
36,13,0,300
37,13,3,300
38,13,0,300
39,14,4,268
40,14,3,300
41,15,4,142
42,15,0,300
43,15,0,300
44,15,1,300
45,15,12,300
46,16,3,58
47,16,2,300
48,17,4,120
49,17,1,300
50,18,2,133
51,19,0,178
52,19,5,300
53,19,1,300
54,19,7,300
55,20,6,206
56,21,9,110
57,21,3,300
58,21,0,300
59,21,5,300
60,22,1,46
61,23,7,256
62,23,4,300
63,24,3,155
64,24,7,300
65,24,3,300
66,24,5,300
67,25,7,267
68,26,0,100
69,26,4,300
70,27,0,64
71,28,0,15
72,28,12,300
73,28,2,300
74,28,15,300
75,29,1,66
76,29,0,300
77,30,1,124
78,31,4,206
79,31,7,300
80,31,0,300
81,31,0,300
82,31,2,300
83,31,0,300
84,32,2,61
85,32,6,300
86,33,6,185
87,33,11,300
88,34,3,156
89,34,4,300
90,35,0,51
91,35,0,300
92,35,2,300
93,35,2,300
94,35,4,300
95,35,10,300
96,35,2,300
97,35,0,300
98,36,3,96
99,36,4,300
100,37,10,190
101,38,3,105
102,38,1,300
103,38,0,300
104,38,1,300
105,39,1,92
106,40,4,118
107,40,0,300
108,41,2,62
109,41,2,300
110,41,2,300
111,41,1,300
112,42,1,260
113,42,2,300
114,43,0,132
115,44,2,120
116,45,0,81
117,46,0,44
118,46,5,300
119,46,0,300
120,47,1,160
121,47,1,300
122,47,0,300
123,48,1,51
124,49,10,111
125,50,5,189
126,50,7,300
127,50,6,300
128,51,2,30
129,51,1,300
130,52,6,191
131,52,2,300
132,52,1,300
133,52,1,300
134,52,5,300
135,53,2,281
136,53,0,300
137,53,1,300
138,54,8,241
139,54,0,300
140,54,6,300
141,55,1,152
142,56,0,114
143,56,0,300
144,56,1,300
145,57,9,145
146,58,4,199
147,59,6,189
148,59,3,300
149,59,7,300
150,59,3,300
151,60,2,208
152,61,2,97
153,61,3,300
154,61,0,300
155,62,4,52
156,62,0,300
157,62,9,300
158,63,1,193
159,63,2,300
160,63,3,300
161,64,2,192
162,65,3,280
163,65,12,300
164,65,7,300
165,65,2,300
166,65,2,300
167,65,2,300
168,65,4,300
169,66,3,213
170,67,3,261
171,67,0,300
172,67,9,300
173,68,1,58
174,68,0,300
175,68,3,300
176,68,5,300
177,68,0,300
178,68,7,300
179,68,10,300
180,68,8,300
181,68,5,300
182,68,3,300
183,68,0,300
184,68,2,300
185,68,0,300
186,68,2,300
187,68,1,300
188,69,2,300
189,69,0,300
190,69,2,300
191,70,2,140
192,70,5,300
193,70,0,300
194,70,0,300
195,70,4,300
196,70,9,300
197,70,0,300
198,70,12,300
199,70,0,300
