episode,total_done,total_col,step
0,0,9,500
1,0,0,500
2,1,4,332
3,1,5,500
4,1,2,500
5,2,7,430
6,3,0,213
7,4,3,406
8,4,0,500
9,4,11,500
10,4,1,500
11,5,3,86
12,5,2,500
13,5,9,500
14,5,13,500
15,6,1,258
16,7,2,197
17,8,5,333
18,8,0,500
19,8,15,500
20,8,5,500
21,9,0,148
22,9,0,500
23,9,11,500
24,10,1,445
25,11,15,283
26,12,2,132
27,13,5,299
28,14,0,68
29,15,4,492
30,16,1,79
31,17,6,239
32,18,3,336
33,18,12,500
34,18,10,500
35,18,5,500
36,19,2,78
37,20,1,165
38,21,1,261
39,22,0,211
40,23,7,76
41,24,0,331
42,25,15,247
43,25,0,500
44,26,1,102
45,26,8,500
46,27,4,86
47,28,0,46
48,29,8,158
49,30,1,65
50,31,0,95
51,32,2,57
52,33,9,213
53,34,2,38
54,34,3,500
55,35,7,41
56,36,7,100
57,37,2,79
58,38,6,242
59,39,0,241
60,40,6,42
61,41,4,101
62,42,0,119
63,42,21,500
64,43,1,46
65,44,4,48
66,45,0,72
67,46,3,119
68,47,8,42
69,48,6,177
70,49,0,98
71,50,0,21
72,51,0,179
73,52,5,173
74,53,10,55
75,54,3,378
76,55,0,121
77,56,12,69
78,57,6,66
79,58,0,81
80,59,1,176
81,60,6,320
82,61,0,115
83,62,7,42
84,62,2,500
85,63,2,21
86,64,0,34
87,65,3,52
88,66,9,55
89,67,2,116
90,68,2,283
91,69,3,53
92,70,5,84
93,71,5,45
94,72,2,36
95,73,0,68
96,74,6,26
97,75,4,33
98,76,1,15
99,77,8,100
100,78,0,390
101,79,8,290
102,80,4,65
103,81,0,77
104,82,1,44
105,82,2,500
106,83,4,29
107,84,0,25
108,85,4,93
109,86,0,63
110,87,0,24
111,88,0,48
112,89,6,394
113,90,0,64
114,91,0,35
115,92,0,132
116,93,1,36
117,94,0,26
118,95,2,85
119,96,5,48
120,97,0,18
121,97,7,500
122,98,0,30
123,99,5,39
124,100,0,11
125,101,3,31
126,102,4,49
127,103,0,60
128,104,0,33
129,105,0,27
130,106,1,86
131,107,1,140
132,108,0,84
133,109,1,59
134,110,1,13
135,111,1,211
136,112,4,20
137,113,0,78
138,114,6,33
139,115,5,24
140,116,1,55
141,117,2,15
142,118,1,26
143,119,0,72
144,120,8,176
145,121,5,37
146,122,0,23
147,122,5,500
148,123,1,40
149,124,3,97
150,125,2,91
151,126,0,62
152,127,5,21
153,128,0,66
154,129,0,50
155,130,2,21
156,131,0,21
157,132,1,30
158,133,1,23
159,134,6,24
160,135,0,7
161,136,1,49
162,137,0,111
163,138,0,33
164,139,0,77
165,140,5,43
166,141,0,7
167,142,1,142
168,142,1,500
169,143,1,116
170,144,2,224
171,145,1,8
172,146,8,236
173,147,0,13
174,148,0,89
175,148,0,500
176,149,0,458
177,150,0,88
178,151,0,11
179,152,1,23
180,152,0,500
181,153,3,133
182,154,0,23
183,155,0,7
184,155,0,500
185,156,2,69
186,157,0,271
187,158,0,29
188,158,1,500
189,159,0,18
190,160,1,84
191,161,0,237
192,162,2,250
193,163,0,99
194,164,0,109
195,164,0,500
196,165,1,282
197,166,0,14
198,167,0,61
199,167,0,500
