episode,total_done,total_col,step
0,0,16,500
1,0,2,500
2,0,19,500
3,1,3,319
4,1,9,500
5,1,4,500
6,2,6,403
7,2,11,500
8,3,7,326
9,4,4,80
10,5,0,99
11,6,9,330
12,7,5,279
13,8,1,473
14,8,0,500
15,8,0,500
16,8,0,500
17,9,0,266
18,9,6,500
19,10,0,428
20,11,1,201
21,11,3,500
22,12,0,261
23,13,4,352
24,13,2,500
25,14,5,302
26,15,5,102
27,15,1,500
28,16,3,345
29,17,4,90
30,18,6,291
31,19,6,144
32,20,10,43
33,21,4,56
34,21,0,500
35,22,2,408
36,22,13,500
37,22,0,500
38,23,12,369
39,24,4,66
40,25,4,117
41,26,4,21
42,27,3,39
43,28,25,268
44,29,1,201
45,30,6,22
46,30,2,500
47,31,4,417
48,32,3,76
49,33,0,56
50,34,0,33
51,35,2,143
52,35,2,500
53,36,2,29
54,37,1,32
55,37,1,500
56,38,3,42
57,39,3,194
58,40,5,29
59,41,0,95
60,42,3,37
61,43,0,42
62,44,5,67
63,45,3,87
64,46,2,263
65,47,1,170
66,48,5,18
67,49,7,253
68,50,8,74
69,51,4,147
70,52,6,97
71,53,1,126
72,54,2,188
73,54,4,500
74,55,0,41
75,56,5,26
76,57,5,73
77,58,0,35
78,59,1,34
79,60,0,110
80,61,1,24
81,62,1,71
82,63,15,187
83,64,0,39
84,65,0,18
85,66,4,129
86,67,0,13
87,68,0,18
88,69,4,20
89,70,16,138
90,71,5,31
91,72,8,285
92,72,46,500
93,73,4,40
94,74,6,32
95,75,4,13
96,76,1,61
97,77,21,382
98,78,2,229
99,79,2,12
100,80,1,17
101,81,6,40
102,82,2,294
103,83,0,26
104,84,0,42
105,85,5,36
106,86,1,125
107,87,3,80
108,88,2,37
109,89,0,310
110,90,5,96
111,91,2,122
112,92,4,102
113,92,2,500
114,93,7,42
115,94,1,341
116,95,0,192
117,96,0,298
118,97,0,128
119,98,1,28
120,99,1,71
121,100,1,21
122,101,0,13
123,101,1,500
124,102,1,51
125,103,0,190
126,104,6,115
127,105,1,347
128,106,0,111
129,107,0,27
130,108,0,95
131,109,1,37
132,110,0,238
133,110,0,500
134,111,0,34
135,111,2,500
136,112,1,433
137,112,0,500
138,113,0,145
139,114,0,40
140,115,0,58
141,116,0,21
142,116,0,500
143,117,8,30
144,117,0,500
145,117,1,500
146,118,6,253
147,119,0,215
148,119,2,500
149,120,0,13
150,121,0,64
151,122,1,24
152,122,0,500
153,123,0,33
154,124,1,46
155,125,2,281
156,126,1,22
157,127,0,37
158,128,1,63
159,128,0,500
160,128,0,500
161,128,11,500
162,129,0,14
163,129,0,500
164,129,0,500
165,130,0,48
166,130,1,500
167,130,0,500
168,130,6,500
169,131,0,9
170,131,1,500
171,131,1,500
172,131,0,500
173,132,2,59
174,132,2,500
175,132,0,500
176,132,0,500
177,133,0,57
178,133,0,500
179,134,0,321
180,135,0,7
181,135,0,500
182,135,0,500
183,135,0,500
184,135,0,500
185,135,0,500
186,136,0,14
187,137,1,101
188,137,0,500
189,138,0,188
190,138,0,500
191,138,0,500
192,139,0,9
193,140,0,184
194,141,0,21
195,142,0,26
196,142,0,500
197,142,0,500
198,143,0,12
199,143,0,500
