episode,total_done,total_col,step
0,1,1,153
1,1,4,500
2,1,2,500
3,2,0,286
4,3,0,477
5,3,5,500
6,4,0,178
7,5,3,464
8,5,8,500
9,5,0,500
10,5,2,500
11,6,1,103
12,7,6,333
13,8,2,201
14,9,3,213
15,9,14,500
16,9,1,500
17,10,4,228
18,11,0,109
19,12,1,160
20,13,1,172
21,14,3,74
22,15,3,105
23,16,3,287
24,16,5,500
25,16,0,500
26,17,6,257
27,18,0,200
28,18,4,500
29,19,2,192
30,20,0,186
31,21,5,283
32,22,17,379
33,23,0,159
34,24,4,268
35,25,1,94
36,26,15,51
37,27,3,53
38,28,10,230
39,29,0,466
40,30,9,142
41,31,8,233
42,32,6,36
43,33,19,121
44,34,2,271
45,35,5,72
46,36,0,82
47,37,2,23
48,38,2,109
49,39,1,109
50,40,2,130
51,41,3,140
52,42,3,171
53,43,0,308
54,44,0,202
55,44,7,500
56,45,2,278
57,46,0,99
58,47,4,33
59,48,0,54
60,49,3,167
61,49,6,500
62,50,2,94
63,51,0,195
64,52,10,58
65,52,0,500
66,53,0,161
67,54,2,33
68,55,0,63
69,56,0,12
70,57,2,115
71,58,6,52
72,59,2,40
73,60,2,108
74,61,2,44
75,62,0,25
76,63,0,19
77,64,1,26
78,65,1,37
79,66,4,44
80,67,1,157
81,68,4,40
82,69,3,88
83,70,11,56
84,71,4,71
85,72,2,57
86,73,3,75
87,74,7,84
88,75,0,52
89,76,4,21
90,77,0,35
91,78,9,62
92,79,9,45
93,80,27,95
94,81,1,19
95,82,0,42
96,83,0,72
97,84,1,40
98,85,1,447
99,86,3,23
100,87,12,98
101,88,3,72
102,89,0,33
103,90,5,324
104,91,4,42
105,92,2,32
106,93,1,52
107,94,7,62
108,95,8,275
109,96,1,75
110,97,5,59
111,98,5,30
112,99,4,31
113,100,0,25
114,101,8,71
115,102,10,452
116,103,1,48
117,104,2,177
118,105,3,338
119,106,4,107
120,107,11,122
121,108,1,24
122,109,0,466
123,110,1,497
124,111,0,62
125,112,6,53
126,113,0,147
127,114,1,30
128,115,0,8
129,116,3,24
130,117,12,170
131,117,0,500
132,118,1,43
133,119,0,34
134,120,2,25
135,121,1,154
136,122,4,45
137,123,1,59
138,124,0,15
139,125,0,422
140,126,1,171
141,127,1,35
142,128,0,430
143,129,0,88
144,130,2,54
145,131,1,12
146,132,0,20
147,132,0,500
148,132,1,500
149,133,1,88
150,133,0,500
151,134,0,61
152,135,0,220
153,136,0,155
154,137,1,243
155,138,6,482
156,138,0,500
157,139,0,19
158,140,0,60
159,141,0,32
160,142,1,90
161,143,3,84
162,144,0,138
163,144,1,500
164,144,2,500
165,145,0,249
166,145,2,500
167,146,0,25
168,147,0,112
169,148,1,259
170,149,1,109
171,150,1,446
172,151,0,159
173,152,1,444
174,152,0,500
175,152,1,500
176,153,1,386
177,154,0,246
178,155,2,153
179,156,1,33
180,157,2,97
181,157,0,500
182,158,2,388
183,158,1,500
184,159,0,16
185,160,0,9
186,161,1,339
187,162,0,135
188,163,0,166
189,163,1,500
190,163,0,500
191,164,0,311
192,165,0,98
193,165,2,500
194,166,0,415
195,166,0,500
196,167,1,30
197,168,0,58
198,168,1,500
199,169,1,95
