episode,total_done,total_col,step
0,1,1,279
1,2,1,103
2,2,4,500
3,2,1,500
4,2,6,500
5,2,2,500
6,3,0,375
7,3,4,500
8,3,0,500
9,4,0,181
10,5,0,267
11,5,6,500
12,6,5,294
13,7,2,153
14,7,3,500
15,8,5,440
16,9,6,72
17,9,3,500
18,10,3,23
19,10,1,500
20,11,3,48
21,11,1,500
22,11,7,500
23,11,0,500
24,11,0,500
25,12,5,277
26,12,9,500
27,12,5,500
28,13,2,254
29,14,3,411
30,15,0,195
31,15,0,500
32,16,1,47
33,17,0,63
34,18,1,83
35,19,11,83
36,20,2,45
37,21,0,347
38,22,2,136
39,23,1,425
40,23,6,500
41,24,3,438
42,24,8,500
43,25,5,129
44,26,3,167
45,26,11,500
46,27,1,78
47,28,6,300
48,28,9,500
49,29,4,88
50,30,13,219
51,31,3,46
52,32,3,175
53,33,2,106
54,34,6,116
55,35,2,190
56,36,0,447
57,36,3,500
58,37,3,69
59,38,48,358
60,39,3,301
61,40,18,458
62,41,0,25
63,42,0,116
64,43,0,51
65,44,7,64
66,45,7,38
67,46,0,61
68,47,5,70
69,48,0,41
70,49,9,128
71,50,1,133
72,51,0,69
73,52,5,150
74,53,2,64
75,54,2,130
76,55,20,417
77,56,6,325
78,56,11,500
79,57,0,26
80,58,19,208
81,59,8,443
82,60,0,140
83,61,6,166
84,62,0,22
85,63,1,58
86,64,3,38
87,65,5,97
88,66,2,14
89,67,1,101
90,67,5,500
91,67,1,500
92,68,7,314
93,69,1,94
94,70,0,142
95,70,4,500
96,71,30,204
97,72,2,252
98,73,0,78
99,73,5,500
100,74,2,194
101,75,2,70
102,76,0,280
103,77,0,136
104,78,0,113
105,79,2,32
106,80,0,12
107,81,1,53
108,82,4,120
109,83,0,11
110,84,4,38
111,85,1,70
112,86,1,186
113,87,6,51
114,88,0,60
115,89,1,17
116,90,2,30
117,91,0,57
118,92,0,17
119,93,2,70
120,94,0,40
121,95,3,290
122,96,1,19
123,97,2,14
124,98,2,68
125,99,2,54
126,100,10,55
127,101,2,27
128,102,7,177
129,103,4,50
130,104,6,75
131,105,0,13
132,106,0,10
133,107,0,31
134,108,1,22
135,109,2,70
136,110,0,64
137,111,0,18
138,112,2,39
139,113,1,83
140,114,1,138
141,115,3,55
142,115,0,500
143,116,2,219
144,117,2,16
145,118,0,83
146,119,2,80
147,120,0,39
148,121,0,14
149,122,1,67
150,123,0,21
151,124,5,29
152,125,0,20
153,126,2,76
154,127,0,13
155,128,10,211
156,129,0,26
157,130,2,34
158,131,1,13
159,132,1,141
160,133,0,72
161,134,1,253
162,135,19,293
163,136,7,285
164,137,1,21
165,137,3,500
166,138,0,98
167,139,0,13
168,140,2,35
169,141,4,151
170,142,0,11
171,143,0,159
172,143,13,500
173,144,0,12
174,145,0,19
175,146,0,176
176,147,2,54
177,148,2,112
178,149,0,29
179,150,1,65
180,151,0,63
181,152,0,257
182,152,0,500
183,152,2,500
184,153,2,28
185,154,0,24
186,155,3,107
187,156,1,130
188,157,0,272
189,158,0,27
190,159,0,105
191,160,0,112
192,161,1,46
193,162,0,81
194,162,0,500
195,163,0,28
196,164,1,34
197,165,0,11
198,166,0,247
199,167,1,27
