episode,total_done,total_col,step
0,0,0,500
1,1,8,336
2,2,4,292
3,3,0,131
4,3,2,500
5,4,7,304
6,5,6,384
7,6,2,227
8,7,3,61
9,8,2,281
10,9,0,89
11,10,1,81
12,11,12,275
13,12,3,111
14,13,1,166
15,14,1,223
16,15,0,103
17,15,0,500
18,16,1,95
19,17,1,255
20,18,0,378
21,19,2,168
22,20,7,464
23,21,0,122
24,22,3,119
25,23,0,447
26,24,0,49
27,25,18,319
28,26,1,20
29,27,5,58
30,28,3,89
31,29,3,48
32,30,12,207
33,31,2,152
34,32,5,258
35,33,6,45
36,33,23,500
37,34,1,24
38,35,4,32
39,36,2,37
40,37,6,42
41,38,2,328
42,39,12,52
43,40,7,94
44,41,0,95
45,42,3,73
46,43,2,17
47,44,4,87
48,45,4,79
49,46,5,261
50,47,0,19
51,48,9,294
52,49,11,184
53,50,1,46
54,51,4,53
55,51,0,500
56,52,3,68
57,53,0,65
58,54,0,65
59,55,5,233
60,56,0,27
61,57,0,247
62,58,5,177
63,59,5,81
64,60,0,36
65,61,1,63
66,62,6,97
67,63,2,55
68,64,5,36
69,65,7,45
70,66,6,142
71,67,4,28
72,68,1,11
73,69,2,36
74,70,1,73
75,71,0,30
76,72,0,55
77,73,1,17
78,74,1,39
79,75,5,72
80,76,1,21
81,77,0,25
82,78,1,35
83,79,0,37
84,80,1,41
85,81,3,24
86,82,5,46
87,83,4,35
88,84,4,42
89,85,0,128
90,86,0,30
91,87,12,453
92,88,2,18
93,89,13,71
94,90,10,64
95,91,1,149
96,92,5,33
97,93,2,58
98,94,15,241
99,95,7,59
100,96,9,39
101,97,3,58
102,98,1,26
103,99,7,60
104,100,2,62
105,101,6,38
106,102,0,58
107,103,5,63
108,104,13,40
109,105,0,22
110,106,3,32
111,107,7,31
112,108,24,73
113,109,3,87
114,110,4,55
115,111,1,24
116,112,5,43
117,113,0,10
118,114,7,103
119,115,12,42
120,116,1,73
121,117,2,29
122,118,7,49
123,119,3,19
124,120,10,23
125,121,10,75
126,122,15,200
127,123,2,33
128,124,1,14
129,125,0,59
130,126,11,100
131,127,8,63
132,128,1,13
133,129,0,131
134,130,1,54
135,131,1,50
136,132,11,29
137,133,1,80
138,134,0,73
139,135,0,97
140,136,3,41
141,137,11,95
142,138,2,94
143,139,6,41
144,140,6,21
145,141,5,48
146,142,23,71
147,143,0,44
148,144,2,179
149,145,1,23
150,146,14,268
151,147,3,30
152,148,0,17
153,149,22,87
154,150,1,29
155,151,0,59
156,152,0,168
157,153,2,47
158,154,0,32
159,155,0,17
160,156,1,24
161,157,3,52
162,158,1,62
163,159,2,72
164,160,0,164
165,161,0,330
166,161,0,500
167,162,4,140
168,163,0,32
169,164,0,12
170,165,1,159
171,166,2,53
172,167,0,160
173,168,0,89
174,168,0,500
175,169,1,384
176,170,1,43
177,171,0,480
178,172,1,20
179,172,0,500
180,172,0,500
181,172,0,500
182,172,0,500
183,172,0,500
184,172,0,500
185,173,0,8
186,173,0,500
187,174,0,264
188,174,0,500
189,175,1,415
190,176,1,435
191,177,0,379
192,178,1,35
193,179,0,12
194,180,0,69
195,180,0,500
196,181,0,115
197,182,0,214
198,183,0,96
199,183,0,500
