episode,total_done,total_col,step
0,0,0,500
1,1,14,339
2,2,0,498
3,3,0,363
4,3,0,500
5,3,4,500
6,3,12,500
7,4,3,69
8,4,2,500
9,5,4,454
10,6,2,31
11,6,0,500
12,6,9,500
13,7,0,143
14,8,3,131
15,9,6,244
16,9,7,500
17,10,7,155
18,11,1,68
19,12,5,307
20,12,7,500
21,13,1,106
22,14,3,268
23,14,0,500
24,14,1,500
25,14,3,500
26,15,8,293
27,16,0,38
28,16,3,500
29,17,3,48
30,17,0,500
31,18,0,281
32,19,2,372
33,20,0,84
34,20,5,500
35,21,12,229
36,22,3,55
37,23,3,114
38,24,1,148
39,25,5,145
40,26,5,126
41,27,7,103
42,28,7,162
43,28,2,500
44,29,6,112
45,30,0,229
46,31,0,284
47,32,0,81
48,33,0,30
49,33,2,500
50,34,5,82
51,34,3,500
52,35,3,140
53,36,7,127
54,36,1,500
55,37,6,34
56,38,2,136
57,39,1,27
58,40,4,35
59,41,4,48
60,42,0,32
61,43,6,171
62,44,0,47
63,45,2,82
64,46,1,68
65,47,1,49
66,48,0,16
67,49,0,47
68,50,0,64
69,51,3,126
70,52,1,29
71,53,0,70
72,54,1,23
73,55,0,38
74,56,1,60
75,57,4,21
76,58,3,38
77,59,3,61
78,60,2,35
79,61,2,37
80,62,4,74
81,63,1,74
82,64,4,34
83,65,1,115
84,66,4,124
85,67,0,72
86,68,3,85
87,69,1,41
88,70,0,26
89,71,0,235
90,72,0,39
91,73,3,60
92,74,6,72
93,75,1,37
94,76,0,15
95,77,1,12
96,78,3,73
97,79,0,53
98,80,1,29
99,81,0,65
100,82,1,42
101,83,1,57
102,84,1,35
103,85,1,54
104,86,0,32
105,87,0,22
106,88,0,24
107,89,2,37
108,90,0,14
109,91,0,9
110,92,0,19
111,93,1,32
112,94,4,21
113,95,0,10
114,96,0,18
115,97,2,81
116,98,4,58
117,99,1,70
118,100,2,14
119,101,0,44
120,102,0,10
121,103,2,21
122,104,1,15
123,105,0,12
124,106,0,73
125,107,3,31
126,108,1,29
127,109,0,13
128,110,0,124
129,111,0,17
130,112,0,19
131,113,0,8
132,114,1,29
133,115,2,22
134,116,4,24
135,117,1,12
136,118,0,18
137,119,4,55
138,120,1,23
139,121,1,60
140,122,4,33
141,123,2,18
142,124,0,18
143,125,0,35
144,126,2,20
145,127,1,54
146,128,0,10
147,129,1,26
148,130,0,15
149,131,8,52
150,132,0,13
151,133,0,20
152,134,0,9
153,135,0,15
154,136,0,31
155,137,0,18
156,138,1,31
157,139,0,203
158,140,0,16
159,141,0,21
160,142,0,13
161,143,0,8
162,144,0,66
163,145,0,10
164,146,0,11
165,147,0,13
166,148,1,19
167,149,0,18
168,150,1,25
169,151,0,13
170,152,0,8
171,153,0,11
172,154,1,182
173,155,0,15
174,156,0,39
175,157,0,13
176,158,1,16
177,159,0,27
178,160,1,18
179,161,1,326
180,162,0,15
181,163,0,15
182,164,1,11
183,165,0,34
184,166,0,32
185,167,0,15
186,167,1,500
187,168,0,12
188,168,0,500
189,169,0,16
190,170,1,284
191,171,1,27
192,172,0,19
193,173,0,24
194,174,1,15
195,175,1,14
196,176,0,47
197,177,0,33
198,178,1,18
199,179,0,14
