episode,total_done,total_col,step
0,1,7,293
1,2,16,475
2,2,2,500
3,2,0,500
4,2,6,500
5,2,7,500
6,3,1,82
7,3,3,500
8,4,0,248
9,4,5,500
10,4,4,500
11,5,0,198
12,6,7,273
13,7,1,148
14,8,0,292
15,9,1,438
16,10,4,325
17,10,10,500
18,11,0,135
19,11,0,500
20,12,0,217
21,13,1,173
22,13,10,500
23,14,2,104
24,15,3,46
25,16,8,245
26,17,11,75
27,18,3,427
28,19,1,42
29,20,1,123
30,20,7,500
31,21,3,122
32,22,1,34
33,23,7,402
34,24,2,91
35,25,13,363
36,26,3,95
37,27,0,311
38,28,18,168
39,29,5,203
40,30,5,147
41,31,3,35
42,32,8,194
43,33,4,65
44,34,3,34
45,35,12,100
46,36,2,61
47,37,8,188
48,38,5,36
49,39,4,120
50,40,4,136
51,41,1,24
52,42,1,27
53,43,1,30
54,44,2,21
55,45,0,498
56,46,1,45
57,47,0,46
58,48,3,68
59,49,0,68
60,50,9,318
61,51,2,29
62,52,11,49
63,53,1,85
64,54,5,24
65,55,0,28
66,56,2,155
67,57,6,150
68,58,6,56
69,59,4,42
70,60,4,45
71,61,2,94
72,62,2,31
73,63,2,13
74,64,0,97
75,65,0,67
76,66,8,108
77,67,0,78
78,68,7,141
79,69,2,25
80,70,1,18
81,71,0,285
82,72,2,367
83,73,3,39
84,74,2,43
85,75,1,21
86,76,6,311
87,77,12,345
88,78,12,252
89,79,14,70
90,80,6,50
91,81,4,21
92,82,3,79
93,83,5,47
94,84,4,116
95,85,2,32
96,86,4,61
97,87,2,90
98,88,1,58
99,89,0,36
100,90,3,85
101,91,6,124
102,92,3,31
103,92,2,500
104,93,5,42
105,94,0,68
106,95,5,112
107,96,2,16
108,97,7,39
109,98,18,305
110,99,0,34
111,100,4,69
112,101,1,13
113,102,7,350
114,103,5,102
115,104,2,38
116,105,2,23
117,106,8,144
118,107,0,63
119,108,3,60
120,109,1,46
121,109,3,500
122,110,0,230
123,110,2,500
124,111,0,120
125,112,1,50
126,113,0,30
127,114,3,304
128,115,3,45
129,116,2,202
130,116,7,500
131,117,7,152
132,118,0,476
133,119,0,13
134,120,0,42
135,121,0,15
136,122,1,267
137,122,0,500
138,123,0,85
139,124,0,181
140,125,0,48
141,126,0,200
142,127,1,12
143,128,0,103
144,129,5,86
145,130,0,462
146,131,2,22
147,132,0,13
148,133,1,19
149,134,0,46
150,135,0,49
151,136,1,271
152,137,0,36
153,138,0,41
154,139,0,300
155,140,1,130
156,141,0,338
157,142,0,100
158,143,0,119
159,144,0,400
160,145,0,68
161,146,4,54
162,147,2,99
163,148,1,58
164,149,1,70
165,150,0,130
166,151,1,63
167,152,0,80
168,153,0,397
169,154,0,208
170,155,1,487
171,156,0,26
172,157,1,11
173,157,0,500
174,158,0,80
175,158,1,500
176,159,0,75
177,160,0,90
178,160,0,500
179,161,0,9
180,162,0,83
181,162,0,500
182,163,0,11
183,164,1,36
184,165,0,40
185,166,1,34
186,167,0,21
187,168,1,145
188,169,0,282
189,170,0,174
190,171,1,12
191,172,0,109
192,173,0,77
193,174,0,24
194,175,0,93
195,176,2,224
196,177,0,68
197,178,1,35
198,179,0,12
199,180,0,29
