episode,total_done,total_col,step
0,0,2,500
1,0,0,500
2,0,2,500
3,0,1,500
4,0,0,500
5,0,0,500
6,0,4,500
7,0,0,500
8,0,24,500
9,0,0,500
10,0,5,500
11,0,0,500
12,0,3,500
13,0,0,500
14,0,0,500
15,0,1,500
16,0,0,500
17,0,0,500
18,0,0,500
19,0,0,500
20,0,0,500
21,0,7,500
22,0,3,500
23,0,0,500
24,0,0,500
25,0,0,500
26,0,0,500
27,0,0,500
28,0,0,500
29,0,3,500
30,0,0,500
31,0,3,500
32,0,0,500
33,0,0,500
34,0,0,500
35,0,0,500
36,0,0,500
37,0,0,500
38,0,1,500
39,0,0,500
40,0,0,500
41,0,0,500
42,0,0,500
43,0,0,500
44,0,0,500
45,0,0,500
46,0,0,500
47,0,1,500
48,0,1,500
49,0,2,500
50,0,0,500
51,0,1,500
52,0,0,500
53,0,0,500
54,0,2,500
55,0,0,500
56,0,0,500
57,0,0,500
58,0,0,500
59,0,0,500
60,0,1,500
61,0,0,500
62,0,0,500
63,0,0,500
64,0,25,500
65,0,0,500
66,0,3,500
67,0,2,500
68,0,2,500
69,0,5,500
70,0,0,500
71,0,1,500
72,0,0,500
73,0,0,500
74,0,0,500
75,0,1,500
76,0,2,500
77,0,2,500
78,0,0,500
79,0,1,500
80,0,4,500
81,0,0,500
82,0,0,500
83,0,3,500
84,0,0,500
85,0,1,500
86,0,0,500
87,0,1,500
88,0,1,500
89,0,3,500
90,0,0,500
91,0,2,500
92,0,0,500
93,0,0,500
94,0,2,500
95,0,0,500
96,0,0,500
97,0,1,500
98,0,0,500
99,0,1,500
100,0,0,500
101,0,2,500
102,0,3,500
103,0,0,500
104,0,10,500
105,0,0,500
106,0,3,500
107,0,2,500
108,0,2,500
109,0,1,500
110,0,0,500
111,0,0,500
112,0,0,500
113,0,0,500
114,0,0,500
115,0,0,500
116,0,0,500
117,0,0,500
118,0,0,500
119,0,3,500
120,0,0,500
121,0,0,500
122,0,0,500
123,0,1,500
124,0,0,500
125,0,0,500
126,0,0,500
127,0,0,500
128,0,0,500
129,0,6,500
130,0,0,500
131,0,1,500
132,0,0,500
133,0,1,500
134,0,0,500
135,0,1,500
136,0,0,500
137,0,4,500
138,0,2,500
139,0,3,500
140,0,11,500
141,0,2,500
142,0,0,500
143,0,0,500
144,0,1,500
145,0,2,500
146,0,3,500
147,0,2,500
148,0,2,500
149,0,2,500
150,0,16,500
151,0,3,500
152,0,0,500
153,0,1,500
154,0,2,500
155,0,0,500
156,0,9,500
157,0,8,500
158,0,0,500
159,0,2,500
160,0,0,500
161,0,3,500
162,0,1,500
163,0,0,500
164,0,0,500
165,0,0,500
166,0,3,500
167,0,10,500
168,0,5,500
169,0,3,500
170,0,0,500
171,0,11,500
172,0,0,500
173,0,10,500
174,0,1,500
175,0,4,500
176,0,1,500
177,0,3,500
178,0,3,500
179,0,1,500
180,0,1,500
181,0,2,500
182,0,2,500
183,0,2,500
184,0,8,500
185,0,1,500
186,0,0,500
187,0,10,500
188,0,2,500
189,0,0,500
190,0,0,500
191,0,0,500
192,0,0,500
193,0,31,500
194,0,15,500
195,0,5,500
196,0,3,500
197,0,47,500
198,0,3,500
199,0,0,500
200,0,0,500
201,0,1,500
202,0,15,500
203,0,0,500
204,0,0,500
205,0,0,500
206,0,1,500
207,0,3,500
208,0,0,500
209,0,0,500
210,0,4,500
211,0,0,500
212,0,0,500
213,0,2,500
214,0,1,500
215,0,4,500
216,0,2,500
217,0,14,500
218,0,0,500
219,0,0,500
220,0,0,500
221,0,0,500
222,0,1,500
223,0,1,500
224,0,0,500
225,0,12,500
226,0,2,500
227,0,9,500
228,0,0,500
229,0,0,500
230,0,0,500
231,0,0,500
232,0,2,500
233,0,3,500
234,0,2,500
235,0,2,500
236,0,5,500
237,0,1,500
238,0,1,500
239,0,0,500
240,0,1,500
241,0,2,500
242,0,4,500
243,0,1,500
244,0,0,500
245,0,0,500
246,0,0,500
247,0,1,500
248,0,0,500
249,0,1,500
250,0,0,500
251,0,11,500
252,0,0,500
253,0,0,500
254,0,0,500
255,0,0,500
256,0,0,500
257,0,3,500
258,0,0,500
259,0,0,500
260,0,8,500
261,1,1,399
262,1,0,500
263,1,2,500
264,1,0,500
265,1,6,500
266,1,1,500
267,1,0,500
268,1,2,500
269,1,0,500
270,1,4,500
271,1,0,500
272,1,3,500
273,1,0,500
274,2,0,236
275,2,0,500
276,2,1,500
277,2,3,500
278,2,0,500
279,2,0,500
280,2,4,500
281,2,0,500
282,2,0,500
283,2,1,500
284,2,0,500
285,2,4,500
286,2,5,500
287,3,0,374
288,3,0,500
289,4,0,496
290,4,0,500
291,4,0,500
292,4,6,500
293,4,0,500
294,4,27,500
295,4,15,500
296,4,1,500
297,4,3,500
298,4,3,500
299,4,1,500
