episode,mean_done,stderr_done,upper_done,lower_done,mean_col,stderr_col,upper_col,lower_col
0,0.7777777777777778,0.1469861839480328,0.9247639617258105,0.630791593829745,2.111111111111111,0.7895928001973275,2.9007039113084385,1.3215183109137838
1,1.1111111111111112,0.26057865332352387,1.371689764434635,0.8505324577875872,3.4444444444444446,0.7837075544258824,4.228151998870327,2.6607368900185624
2,1.7777777777777777,0.32394177193585005,2.1017195497136276,1.4538360058419277,3.3333333333333335,0.8164965809277259,4.149829914261059,2.5168367524056077
3,2.3333333333333335,0.44095855184409843,2.774291885177432,1.892374781489235,3.7777777777777777,1.4315665251916805,5.209344302969458,2.346211252586097
4,2.7777777777777777,0.36430214023900004,3.1420799180167776,2.413475637538778,6.111111111111111,1.7356110390903678,7.846722150201479,4.375500072020743
5,3.111111111111111,0.4230985058813282,3.5342096169924395,2.688012605229783,4.0,1.8408935028645435,5.840893502864543,2.1591064971354568
6,3.6666666666666665,0.44095855184409843,4.107625218510765,3.225708114822568,6.777777777777778,2.628781814293551,9.406559592071329,4.148995963484227
7,4.444444444444445,0.5299662230094143,4.974410667453859,3.91447822143503,3.6666666666666665,1.6329931618554518,5.299659828522119,2.0336735048112144
8,5.0,0.6454972243679028,5.645497224367903,4.354502775632097,2.6666666666666665,1.0671873729054748,3.733854039572141,1.5994792937611917
9,5.777777777777778,0.7027283689263065,6.4805061467040845,5.075049408851471,1.2222222222222223,0.5211573066470477,1.7433795288692702,0.7010649155751746
10,6.333333333333333,0.7637626158259735,7.097095949159306,5.56957071750736,2.888888888888889,1.1358360166811596,4.024724905570048,1.7530528722077292
11,7.111111111111111,0.8407081083567531,7.951819219467864,6.270403002754358,2.888888888888889,1.0467468711898207,3.9356357600787097,1.8421420176990682
12,7.666666666666667,0.7993052538854531,8.46597192055212,6.8673614127812135,5.0,1.7950549357115013,6.7950549357115015,3.2049450642884985
13,8.555555555555555,0.7657804862272345,9.32133604178279,7.7897750693283205,1.5555555555555556,0.3767961101736261,1.9323516657291817,1.1787594453819294
14,9.0,0.8975274678557507,9.89752746785575,8.10247253214425,2.888888888888889,1.388888888888889,4.277777777777778,1.4999999999999998
15,9.555555555555555,0.8183844368142353,10.37393999236979,8.73717111874132,2.6666666666666665,0.9428090415820635,3.60947570824873,1.723857625084603
16,9.777777777777779,0.8296213623926709,10.60739914017045,8.948156415385107,7.111111111111111,2.2326145886011246,9.343725699712236,4.878496522509986
17,10.555555555555555,0.8351831321318283,11.390738687687383,9.720372423423727,3.111111111111111,1.1954130439638895,4.306524155075,1.9156980671472217
18,11.11111111111111,0.8240220541217402,11.935133165232852,10.28708905698937,1.4444444444444444,0.7837075544258826,2.228151998870327,0.6607368900185618
19,11.666666666666666,0.9279607271383369,12.594627393805004,10.738705939528328,3.3333333333333335,1.1180339887498947,4.451367322083228,2.215299344583439
20,11.777777777777779,0.9246287209496242,12.702406498727402,10.853149056828155,3.888888888888889,1.719531948949129,5.608420837838018,2.16935693993976
21,12.0,0.9128709291752769,12.912870929175277,11.087129070824723,1.5555555555555556,0.5800170282728084,2.135572583828364,0.9755385272827471
22,12.555555555555555,0.8992452253465916,13.454800780902147,11.656310330208964,2.4444444444444446,0.5299662230094143,2.974410667453859,1.9144782214350302
23,13.11111111111111,0.9781564923143894,14.0892676034255,12.132954618796722,2.5555555555555554,1.001542020962219,3.5570975765177746,1.5540135345933364
24,14.0,0.9428090415820635,14.942809041582063,13.057190958417937,2.111111111111111,1.0985399962936215,3.2096511074047327,1.0125711148174896
25,14.555555555555555,0.9734119704408463,15.528967525996402,13.582143585114709,1.6666666666666667,0.4409585518440984,2.107625218510765,1.2257081148225684
26,15.0,0.9718253158075502,15.97182531580755,14.02817468419245,3.111111111111111,1.5133153857640265,4.624426496875138,1.5977957253470847
27,15.555555555555555,1.0289032876362296,16.584458843191786,14.526652267919326,3.2222222222222223,1.320540480444968,4.54276270266719,1.9016817417772542
28,16.22222222222222,1.1027462911821782,17.3249685134044,15.119475931040043,2.0,0.8975274678557507,2.8975274678557508,1.1024725321442492
29,16.666666666666668,1.2018504251546631,17.86851709182133,15.464816241512004,4.0,1.2360330811826106,5.236033081182611,2.763966918817389
30,17.0,1.247219128924647,18.247219128924648,15.752780871075354,2.6666666666666665,1.1785113019775793,3.8451779686442458,1.4881553646890873
31,17.333333333333332,1.3017082793177757,18.635041612651108,16.031625054015556,2.3333333333333335,1.6158932858054431,3.9492266191387766,0.7174400475278904
32,17.77777777777778,1.450840539688955,19.228618317466733,16.326937238088824,2.6666666666666665,0.6871842709362768,3.3538509376029433,1.9794823957303898
33,18.22222222222222,1.543604887716645,19.765827109938865,16.678617334505578,1.4444444444444444,0.6034878050666787,2.047932249511123,0.8409566393777658
34,18.77777777777778,1.6139821162593277,20.391759894037108,17.16379566151845,1.5555555555555556,0.7837075544258826,2.339263109981438,0.771848001129673
35,19.22222222222222,1.6395949514859673,20.86181717370819,17.582627270736253,0.6666666666666666,0.44095855184409843,1.1076252185107651,0.2257081148225682
36,19.77777777777778,1.6731355940417327,21.45091337181951,18.104642183736047,3.0,0.9428090415820635,3.9428090415820636,2.0571909584179364
37,20.444444444444443,1.6841673768026795,22.128611821247123,18.760277067641763,3.111111111111111,0.9638528651609707,4.074963976272082,2.1472582459501406
38,20.77777777777778,1.7060169480871208,22.4837947258649,19.071760829690657,0.6666666666666666,0.28867513459481287,0.9553418012614795,0.37799153207185376
39,21.333333333333332,1.7400510848184247,23.073384418151758,19.593282248514907,2.6666666666666665,0.726483157256779,3.3931498239234457,1.9401835094098874
