episode,mean_done,stderr_done,upper_done,lower_done,mean_col,stderr_col,upper_col,lower_col
0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,4.333333333333333,1.1426091000668408,5.475942433400174,3.1907242332664922
1,0.6666666666666666,0.23570226039551587,0.9023689270621825,0.43096440627115074,3.6666666666666665,1.7873008824606016,5.4539675491272686,1.879365784206065
2,1.5555555555555556,0.17568209223157663,1.7312376477871323,1.3798734633239789,4.0,1.6329931618554518,5.632993161855452,2.3670068381445484
3,2.0,0.23570226039551587,2.2357022603955157,1.764297739604484,3.4444444444444446,1.2031337682059842,4.647578212650429,2.2413106762384603
4,2.6666666666666665,0.3333333333333333,3.0,2.333333333333333,4.777777777777778,0.9969088024959089,5.774686580273687,3.780868975281869
5,3.111111111111111,0.35136418446315326,3.4624752955742646,2.7597469266479577,2.7777777777777777,0.6186404847588912,3.396418262536669,2.1591372930188863
6,3.4444444444444446,0.41201102706087017,3.8564554715053148,3.0324334173835745,7.0,1.1426091000668406,8.14260910006684,5.85739089993316
7,4.111111111111111,0.38888888888888884,4.5,3.722222222222222,2.3333333333333335,0.8164965809277259,3.1498299142610593,1.5168367524056077
8,4.555555555555555,0.37679611017362596,4.932351665729182,4.178759445381929,2.7777777777777777,1.1520245196293177,3.9298022974070954,1.62575325814846
9,4.888888888888889,0.35136418446315326,5.240253073352043,4.537524704425736,1.4444444444444444,0.4444444444444444,1.8888888888888888,1.0
10,5.111111111111111,0.35136418446315326,5.462475295574264,4.759746926647957,5.222222222222222,2.0397288611873132,7.261951083409535,3.182493361034909
11,5.666666666666667,0.4714045207910316,6.138071187457698,5.195262145875636,3.888888888888889,1.2297746456210363,5.118663534509925,2.6591142432678527
12,6.0,0.5,6.5,5.5,4.444444444444445,1.8341748910243532,6.278619335468798,2.6102695534200917
13,6.666666666666667,0.6236095644623235,7.29027623112899,6.043057102204344,2.3333333333333335,0.7453559924999299,3.0786893258332633,1.5879773408334037
14,7.333333333333333,0.6236095644623236,7.956942897795656,6.70972376887101,4.666666666666667,1.4907119849998598,6.1573786516665265,3.1759546816668074
15,8.11111111111111,0.6549903401417553,8.766101451252865,7.456120770969355,4.777777777777778,1.8913382811721335,6.669116058949911,2.886439496605644
16,9.0,0.6454972243679028,9.645497224367903,8.354502775632097,2.4444444444444446,0.7657804862272345,3.210224930671679,1.6786639582172103
17,9.333333333333334,0.7071067811865475,10.040440114519882,8.626226552146786,2.3333333333333335,0.6009252125773316,2.934258545910665,1.732408120756002
18,9.777777777777779,0.6826780959691393,10.460455873746918,9.09509968180864,2.111111111111111,0.5879447357921311,2.699055846903242,1.5231663753189801
19,10.333333333333334,0.7453559924999299,11.078689325833263,9.587977340833405,5.0,1.6499158227686108,6.649915822768611,3.3500841772313894
20,10.88888888888889,0.7718024438583225,11.660691332747211,10.117086445030568,5.333333333333333,1.5,6.833333333333333,3.833333333333333
21,11.333333333333334,0.7071067811865475,12.040440114519882,10.626226552146786,3.7777777777777777,1.2993350626140554,5.077112840391833,2.4784427151637223
22,11.777777777777779,0.6826780959691393,12.460455873746918,11.09509968180864,3.6666666666666665,0.8164965809277259,4.483163247594392,2.8501700857389407
23,12.444444444444445,0.7286042804780001,13.173048724922445,11.715840163966444,3.2222222222222223,1.1640181577642756,4.386240379986498,2.0582040644579465
24,13.0,0.726483157256779,13.726483157256778,12.273516842743222,3.3333333333333335,1.2247448713915892,4.558078204724922,2.1085884619417445
25,13.555555555555555,0.7657804862272345,14.32133604178279,12.789775069328321,3.111111111111111,0.6549903401417554,3.7661014512528665,2.4561207709693558
26,14.222222222222221,0.8296213623926709,15.051843584614893,13.39260085982955,4.888888888888889,1.5133153857640265,6.402204274652916,3.375573503124863
27,14.88888888888889,0.7718024438583225,15.660691332747211,14.117086445030568,7.0,2.1921577396609844,9.192157739660985,4.807842260339015
28,15.222222222222221,0.7027283689263065,15.924950591148528,14.519493853295915,2.4444444444444446,0.8516505398197717,3.2960949842642164,1.5927939046246729
29,15.666666666666666,0.5773502691896257,16.24401693585629,15.08931639747704,4.333333333333333,1.2692955176439846,5.602628850977318,3.0640378156893484
30,15.88888888888889,0.5638273091717899,16.452716198060678,15.325061579717099,2.0,1.3844373104863459,3.384437310486346,0.6155626895136541
31,16.444444444444443,0.4746668747398628,16.919111319184307,15.96977756970458,4.666666666666667,1.5275252316519465,6.194191898318613,3.1391414350147206
32,16.666666666666668,0.4082482904638631,17.07491495713053,16.258418376202805,3.2222222222222223,1.469861839480328,4.69208406170255,1.7523603827418943
33,17.444444444444443,0.3379312516832344,17.782375696127676,17.10651319276121,7.222222222222222,2.1523745142011683,9.37459673642339,5.0698477080210544
34,18.11111111111111,0.4230985058813282,18.534209616992438,17.688012605229783,3.0,1.0274023338281626,4.027402333828163,1.9725976661718374
35,18.666666666666668,0.47140452079103173,19.1380711874577,18.195262145875635,3.0,0.9860132971832694,3.9860132971832694,2.0139867028167306
36,19.555555555555557,0.5030769521187454,20.058632507674304,19.05247860343681,2.5555555555555554,1.2705107362254746,3.82606629178103,1.2850448193300807
37,20.11111111111111,0.4547418206595805,20.565852931770692,19.65636929045153,3.6666666666666665,1.3437096247164249,5.010376291383091,2.3229570419502417
38,20.555555555555557,0.5555555555555556,21.111111111111114,20.0,1.3333333333333333,0.5270462766947299,1.8603796100280632,0.8062870566386033
39,21.0,0.6009252125773316,21.60092521257733,20.39907478742267,4.444444444444445,1.590869007030706,6.035313451475151,2.8535754374137383
