episode,mean_done,stderr_done,upper_done,lower_done
191,0.875,0.479490056503484,1.3544900565034839,0.395509943496516
192,0.875,0.479490056503484,1.3544900565034839,0.395509943496516
193,1.0,0.5976143046671968,1.597614304667197,0.4023856953328032
194,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
195,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
196,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
197,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
198,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
199,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
200,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
201,1.125,0.7180703308172536,1.8430703308172536,0.4069296691827464
202,1.25,0.8398554297360605,2.0898554297360605,0.41014457026393947
203,1.25,0.8398554297360605,2.0898554297360605,0.41014457026393947
204,1.25,0.8398554297360605,2.0898554297360605,0.41014457026393947
205,1.25,0.8398554297360605,2.0898554297360605,0.41014457026393947
206,1.25,0.8398554297360605,2.0898554297360605,0.41014457026393947
207,1.375,0.9624652127294189,2.337465212729419,0.4125347872705811
208,1.375,0.9624652127294189,2.337465212729419,0.4125347872705811
209,1.375,0.9624652127294189,2.337465212729419,0.4125347872705811
210,1.375,0.9624652127294189,2.337465212729419,0.4125347872705811
211,1.5,1.0856202966836188,2.5856202966836186,0.4143797033163812
212,1.5,1.0856202966836188,2.5856202966836186,0.4143797033163812
213,1.5,1.0856202966836188,2.5856202966836186,0.4143797033163812
214,1.625,1.2091540726592998,2.8341540726592998,0.41584592734070025
215,1.625,1.2091540726592998,2.8341540726592998,0.41584592734070025
216,1.625,1.2091540726592998,2.8341540726592998,0.41584592734070025
217,1.625,1.2091540726592998,2.8341540726592998,0.41584592734070025
218,1.625,1.2091540726592998,2.8341540726592998,0.41584592734070025
219,1.75,1.3329612576086802,3.0829612576086802,0.41703874239131977
220,1.75,1.3329612576086802,3.0829612576086802,0.41703874239131977
221,1.75,1.3329612576086802,3.0829612576086802,0.41703874239131977
222,1.75,1.3329612576086802,3.0829612576086802,0.41703874239131977
223,1.75,1.3329612576086802,3.0829612576086802,0.41703874239131977
224,1.875,1.456972153866661,3.331972153866661,0.4180278461333391
225,1.875,1.456972153866661,3.331972153866661,0.4180278461333391
226,2.0,1.5811388300841895,3.5811388300841895,0.41886116991581046
227,2.0,1.5811388300841895,3.5811388300841895,0.41886116991581046
228,2.0,1.5811388300841895,3.5811388300841895,0.41886116991581046
229,2.125,1.7054272610865413,3.830427261086541,0.4195727389134587
230,2.125,1.7054272610865413,3.830427261086541,0.4195727389134587
231,2.125,1.7054272610865413,3.830427261086541,0.4195727389134587
232,2.125,1.7054272610865413,3.830427261086541,0.4195727389134587
233,2.125,1.7054272610865413,3.830427261086541,0.4195727389134587
234,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
235,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
236,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
237,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
238,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
239,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
240,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
241,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
242,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
243,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
244,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
245,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
246,2.25,1.8298126367784997,4.0798126367785,0.4201873632215003
247,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
248,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
249,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
250,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
251,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
252,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
253,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
254,2.375,1.9542764463021671,4.329276446302167,0.4207235536978329
255,2.5,2.0788046015507495,4.5788046015507495,0.42119539844925047
256,2.5,2.0788046015507495,4.5788046015507495,0.42119539844925047
257,2.5,2.0788046015507495,4.5788046015507495,0.42119539844925047
258,2.625,2.203386192723762,4.828386192723762,0.4216138072762381
259,2.625,2.203386192723762,4.828386192723762,0.4216138072762381
260,2.625,2.203386192723762,4.828386192723762,0.4216138072762381
261,2.75,2.3280126411046087,5.078012641104609,0.4219873588953913
262,2.75,2.3280126411046087,5.078012641104609,0.4219873588953913
263,2.75,2.3280126411046087,5.078012641104609,0.4219873588953913
264,2.875,2.452677108793573,5.327677108793573,0.4223228912064272
265,2.875,2.452677108793573,5.327677108793573,0.4223228912064272
266,2.875,2.452677108793573,5.327677108793573,0.4223228912064272
267,3.0,2.5773740789526736,5.577374078952674,0.42262592104732644
268,3.125,2.7020990517955266,5.827099051795527,0.42290094820447344
269,3.125,2.7020990517955266,5.827099051795527,0.42290094820447344
270,3.25,2.826848320757841,6.076848320757842,0.4231516792421588
271,3.25,2.826848320757841,6.076848320757842,0.4231516792421588
272,3.25,2.826848320757841,6.076848320757842,0.4231516792421588
273,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
274,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
275,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
276,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
277,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
278,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
279,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
280,3.375,2.9516188052369787,6.326618805236979,0.4233811947630213
281,3.5,3.0764079239082895,6.57640792390829,0.42359207609171046
282,3.625,3.2012134975885096,6.82621349758851,0.4237865024114904
283,3.75,3.326033673912517,7.076033673912518,0.42396632608748286
284,3.875,3.4508668683183275,7.325866868318327,0.42413313168167255
285,4.0,3.575711717366808,7.575711717366808,0.4242882826331922
286,4.0,3.575711717366808,7.575711717366808,0.4242882826331922
287,4.0,3.575711717366808,7.575711717366808,0.4242882826331922
288,4.125,3.700567041491267,7.825567041491267,0.4244329585087332
289,4.125,3.700567041491267,7.825567041491267,0.4244329585087332
290,4.125,3.700567041491267,7.825567041491267,0.4244329585087332
291,4.125,3.700567041491267,7.825567041491267,0.4244329585087332
292,4.125,3.700567041491267,7.825567041491267,0.4244329585087332
293,4.125,3.700567041491267,7.825567041491267,0.4244329585087332
294,4.25,3.8254318150280198,8.07543181502802,0.42456818497198023
295,4.375,3.950305141920775,8.325305141920776,0.42469485807922513
296,4.375,3.950305141920775,8.325305141920776,0.42469485807922513
297,4.5,4.075186235884546,8.575186235884546,0.4248137641154539
298,4.625,4.20007440410286,8.82507440410286,0.42492559589713963
299,4.625,4.20007440410286,8.82507440410286,0.42492559589713963
300,4.75,4.32496903374546,9.074969033745461,0.42503096625453995
301,4.75,4.32496903374546,9.074969033745461,0.42503096625453995
302,4.875,4.449869580753382,9.324869580753383,0.4251304192466181
303,5.0,4.436053587206925,9.436053587206924,0.5639464127930749
304,5.125,4.560848526942578,9.685848526942578,0.5641514730574224
305,5.125,4.560848526942578,9.685848526942578,0.5641514730574224
306,5.125,4.560848526942578,9.685848526942578,0.5641514730574224
307,5.25,4.685654398572001,9.935654398572002,0.5643456014279993
308,5.375,4.810470351223464,10.185470351223465,0.5645296487765359
309,5.5,4.935295620035628,10.435295620035628,0.5647043799643718
310,5.5,4.935295620035628,10.435295620035628,0.5647043799643718
311,5.5,4.935295620035628,10.435295620035628,0.5647043799643718
312,5.5,4.935295620035628,10.435295620035628,0.5647043799643718
313,5.5,4.935295620035628,10.435295620035628,0.5647043799643718
314,5.5,4.935295620035628,10.435295620035628,0.5647043799643718
315,5.625,5.060129515564371,10.68512951556437,0.5648704844356294
316,5.75,5.18497141471663,10.93497141471663,0.5650285852833701
317,5.875,5.309820752960634,11.184820752960633,0.5651792470393664
318,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
319,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
320,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
321,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
322,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
323,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
324,6.0,5.434677017607788,11.434677017607788,0.5653229823922121
325,6.125,5.559539741998176,11.684539741998176,0.5654602580018242
326,6.125,5.559539741998176,11.684539741998176,0.5654602580018242
327,6.25,5.684408500451036,11.934408500451035,0.5655914995489644
328,6.25,5.684408500451036,11.934408500451035,0.5655914995489644
329,6.375,5.8092829038654035,12.184282903865403,0.5657170961345965
330,6.375,5.8092829038654035,12.184282903865403,0.5657170961345965
331,6.375,5.8092829038654035,12.184282903865403,0.5657170961345965
332,6.375,5.8092829038654035,12.184282903865403,0.5657170961345965
333,6.375,5.8092829038654035,12.184282903865403,0.5657170961345965
334,6.375,5.8092829038654035,12.184282903865403,0.5657170961345965
335,6.5,5.9341625958753195,12.43416259587532,0.5658374041246805
336,6.5,5.9341625958753195,12.43416259587532,0.5658374041246805
337,6.5,5.9341625958753195,12.43416259587532,0.5658374041246805
338,6.5,5.9341625958753195,12.43416259587532,0.5658374041246805
339,6.625,6.059047249479787,12.684047249479786,0.5659527505202133
340,6.625,6.059047249479787,12.684047249479786,0.5659527505202133
341,6.75,6.183936564080475,12.933936564080476,0.5660634359195251
342,6.875,6.308830262870786,13.183830262870785,0.566169737129214
343,6.875,6.308830262870786,13.183830262870785,0.566169737129214
344,6.875,6.308830262870786,13.183830262870785,0.566169737129214
345,7.0,6.433728090528627,13.433728090528627,0.5662719094713733
346,7.125,6.558629811172453,13.683629811172452,0.5663701888275474
347,7.125,6.558629811172453,13.683629811172452,0.5663701888275474
348,7.125,6.558629811172453,13.683629811172452,0.5663701888275474
349,7.125,6.558629811172453,13.683629811172452,0.5663701888275474
350,7.125,6.558629811172453,13.683629811172452,0.5663701888275474
351,7.125,6.558629811172453,13.683629811172452,0.5663701888275474
352,7.25,6.683535206546222,13.933535206546221,0.5664647934537781
353,7.25,6.683535206546222,13.933535206546221,0.5664647934537781
354,7.375,6.808444074403909,14.183444074403909,0.5665559255960906
355,7.375,6.808444074403909,14.183444074403909,0.5665559255960906
356,7.5,6.933356227068429,14.43335622706843,0.5666437729315712
357,7.625,7.058271490143421,14.683271490143422,0.5667285098565786
358,7.625,7.058271490143421,14.683271490143422,0.5667285098565786
359,7.625,7.058271490143421,14.683271490143422,0.5667285098565786
360,7.625,7.058271490143421,14.683271490143422,0.5667285098565786
361,7.75,7.183189701359298,14.933189701359298,0.5668102986407018
362,7.875,7.30811070953753,15.18311070953753,0.5668892904624698
363,8.0,7.433034373659252,15.433034373659252,0.5669656263407479
364,8.125,7.557960562026164,15.682960562026164,0.5670394379738362
365,8.125,7.557960562026164,15.682960562026164,0.5670394379738362
366,8.125,7.557960562026164,15.682960562026164,0.5670394379738362
367,8.125,7.557960562026164,15.682960562026164,0.5670394379738362
368,8.125,7.557960562026164,15.682960562026164,0.5670394379738362
369,8.25,7.682889151503209,15.93288915150321,0.5671108484967906
370,8.375,7.807820026833903,16.1828200268339,0.5671799731660974
371,8.5,7.932753080020292,16.43275308002029,0.5672469199797083
372,8.5,7.932753080020292,16.43275308002029,0.5672469199797083
373,8.625,8.057688209760556,16.682688209760556,0.5673117902394438
374,8.75,8.182625320938087,16.932625320938087,0.5673746790619134
375,8.75,8.182625320938087,16.932625320938087,0.5673746790619134
376,8.875,8.30756432415663,17.18256432415663,0.5674356758433703
377,9.0,8.43250513531672,17.43250513531672,0.5674948646832796
378,9.0,8.43250513531672,17.43250513531672,0.5674948646832796
379,9.125,8.557447675229204,17.682447675229206,0.5675523247707961
380,9.25,8.682391869262096,17.932391869262098,0.567608130737904
381,9.375,8.807337647017482,18.182337647017484,0.5676623529825182
382,9.5,8.932284942035508,18.43228494203551,0.5677150579644916
383,9.5,8.932284942035508,18.43228494203551,0.5677150579644916
384,9.5,8.932284942035508,18.43228494203551,0.5677150579644916
385,9.625,9.057233691522876,18.682233691522875,0.5677663084771236
386,9.625,9.057233691522876,18.682233691522875,0.5677663084771236
387,9.75,9.182183836103478,18.932183836103476,0.5678161638965218
388,9.875,9.307135319589097,19.182135319589097,0.5678646804109029
389,10.0,9.432088088768344,19.432088088768346,0.567911911231656
390,10.0,9.432088088768344,19.432088088768346,0.567911911231656
391,10.0,9.432088088768344,19.432088088768346,0.567911911231656
392,10.125,9.557042093212134,19.682042093212132,0.567957906787866
393,10.125,9.557042093212134,19.682042093212132,0.567957906787866
394,10.25,9.681997285094198,19.931997285094198,0.568002714905802
395,10.25,9.681997285094198,19.931997285094198,0.568002714905802
396,10.25,9.681997285094198,19.931997285094198,0.568002714905802
397,10.25,9.681997285094198,19.931997285094198,0.568002714905802
398,10.25,9.681997285094198,19.931997285094198,0.568002714905802
399,10.375,9.806953619025343,20.181953619025343,0.568046380974657
400,10.375,9.806953619025343,20.181953619025343,0.568046380974657
401,10.5,9.93191105190019,20.43191105190019,0.5680889480998097
402,10.625,10.05686954275534,20.68186954275534,0.5681304572446599
403,10.75,10.181829052637982,20.93182905263798,0.5681709473620185
404,10.875,10.30678954448405,21.181789544484047,0.5682104555159508
405,10.875,10.30678954448405,21.181789544484047,0.5682104555159508
406,11.0,10.431750983005132,21.43175098300513,0.5682490169948675
407,11.125,10.556713334583423,21.68171333458342,0.5682866654165775
408,11.25,10.681676567174007,21.93167656717401,0.5683234328259932
409,11.25,10.681676567174007,21.93167656717401,0.5683234328259932
410,11.375,10.806640650213975,22.181640650213975,0.5683593497860251
411,11.5,10.931605554537722,22.43160555453772,0.5683944454622782
412,11.625,11.056571252298014,22.681571252298014,0.5684287477019865
413,11.75,11.181537716892327,22.93153771689233,0.5684622831076727
414,11.875,11.306504922894101,23.1815049228941,0.568495077105899
415,11.875,11.306504922894101,23.1815049228941,0.568495077105899
416,12.0,11.431472845988456,23.431472845988456,0.5685271540115444
417,12.125,11.556441462912113,23.68144146291211,0.5685585370878865
418,12.25,11.68141075139716,23.93141075139716,0.5685892486028408
419,12.25,11.68141075139716,23.93141075139716,0.5685892486028408
420,12.375,11.806380690118374,24.181380690118374,0.5686193098816261
421,12.5,11.931351258643877,24.43135125864388,0.5686487413561228
422,12.625,12.056322437388845,24.681322437388843,0.5686775626111551
423,12.625,12.056322437388845,24.681322437388843,0.5686775626111551
424,12.75,12.181294207572058,24.93129420757206,0.5687057924279415
425,12.875,12.306266551175112,25.181266551175113,0.5687334488248883
426,12.875,12.306266551175112,25.181266551175113,0.5687334488248883
427,12.875,12.306266551175112,25.181266551175113,0.5687334488248883
428,13.0,12.43123945090409,25.43123945090409,0.5687605490959093
429,13.125,12.556212890153509,25.68121289015351,0.5687871098464914
430,13.25,12.681186852972399,25.9311868529724,0.5688131470276012
431,13.25,12.681186852972399,25.9311868529724,0.5688131470276012
432,13.25,12.681186852972399,25.9311868529724,0.5688131470276012
433,13.375,12.806161324032383,26.18116132403238,0.5688386759676174
434,13.5,12.931136288597601,26.4311362885976,0.5688637114023987
435,13.625,12.914467938821835,26.539467938821836,0.7105320611781654
436,13.75,13.0394319551998,26.789431955199802,0.7105680448001994
437,13.875,13.164396654830568,27.03939665483057,0.7106033451694316
438,13.875,13.164396654830568,27.03939665483057,0.7106033451694316
439,13.875,13.164396654830568,27.03939665483057,0.7106033451694316
440,13.875,13.164396654830568,27.03939665483057,0.7106033451694316
441,14.0,13.289362018439517,27.28936201843952,0.7106379815604829
442,14.0,13.289362018439517,27.28936201843952,0.7106379815604829
443,14.125,13.414328027470157,27.539328027470155,0.7106719725298429
444,14.125,13.414328027470157,27.539328027470155,0.7106719725298429
445,14.125,13.414328027470157,27.539328027470155,0.7106719725298429
446,14.125,13.414328027470157,27.539328027470155,0.7106719725298429
447,14.25,13.539294664051003,27.789294664051003,0.7107053359489974
448,14.375,13.664261910964258,28.039261910964257,0.7107380890357415
449,14.5,13.78922975161619,28.28922975161619,0.7107702483838096
450,14.5,13.78922975161619,28.28922975161619,0.7107702483838096
451,14.5,13.78922975161619,28.28922975161619,0.7107702483838096
452,14.625,13.91419817000914,28.53919817000914,0.7108018299908601
453,14.75,14.039167150714968,28.789167150714967,0.7108328492850315
454,14.875,14.16413667884996,29.03913667884996,0.7108633211500397
455,15.0,14.289106740051016,29.289106740051018,0.7108932599489837
456,15.125,14.414077320453085,29.539077320453085,0.7109226795469148
457,15.25,14.539048406667769,29.789048406667767,0.710951593332231
458,15.375,14.664019985763012,30.039019985763012,0.7109800142369878
459,15.375,14.664019985763012,30.039019985763012,0.7109800142369878
460,15.5,14.788992045243845,30.288992045243845,0.7110079547561554
461,15.625,14.913964573034034,30.538964573034036,0.7110354269659656
462,15.75,15.038937557458732,30.78893755745873,0.7110624425412677
