episode,mean_done,stderr_done,upper_done,lower_done,mean_col,stderr_col,upper_col,lower_col
32,20.3,1.3253930234714026,21.625393023471403,18.974606976528598,3.2,1.1035296904831233,4.303529690483123,2.096470309516877
33,20.8,1.3888444437333107,22.188844443733313,19.41115555626669,5.5,2.477678124553084,7.9776781245530834,3.022321875446916
34,21.6,1.4236104336041748,23.023610433604176,20.176389566395827,4.2,1.171893055416463,5.3718930554164634,3.028106944583537
35,22.5,1.4548768561863463,23.954876856186345,21.045123143813655,5.5,1.5293426329272615,7.0293426329272615,3.9706573670727385
36,23.3,1.4067298564006125,24.706729856400614,21.893270143599388,5.5,2.4821585588175283,7.982158558817528,3.0178414411824717
37,24.2,1.3808210118138653,25.580821011813864,22.819178988186135,2.5,0.9689627902499088,3.468962790249909,1.531037209750091
38,25.1,1.4177446878757824,26.517744687875783,23.68225531212422,4.8,2.14372469210847,6.94372469210847,2.65627530789153
39,26.0,1.4375905768565216,27.437590576856522,24.562409423143478,5.1,3.049407957110509,8.149407957110508,2.0505920428894906
40,26.8,1.5040685563571303,28.30406855635713,25.29593144364287,3.6,0.8589399151150083,4.458939915115009,2.7410600848849915
41,27.7,1.520599297060939,29.22059929706094,26.17940070293906,2.1,0.6403124237432848,2.7403124237432848,1.4596875762567154
42,28.5,1.5293426329272615,30.02934263292726,26.97065736707274,6.4,1.4847371634213389,7.884737163421339,4.915262836578662
43,29.3,1.563827214098653,30.863827214098652,27.73617278590135,3.1,0.6904105059069325,3.790410505906933,2.4095894940930673
44,30.2,1.6041612554021287,31.80416125540213,28.59583874459787,3.9,0.7520342781785652,4.652034278178565,3.1479657218214347
45,30.9,1.7091258324392358,32.60912583243923,29.190874167560764,4.5,1.3601470508735443,5.860147050873544,3.139852949126456
46,31.9,1.7091258324392358,33.60912583243923,30.190874167560764,2.5,0.8062257748298549,3.306225774829855,1.693774225170145
47,32.9,1.7091258324392358,34.60912583243923,31.190874167560764,3.2,1.0624918300339485,4.262491830033949,2.1375081699660514
48,33.8,1.7435595774162693,35.54355957741627,32.05644042258373,4.6,1.024152766382481,5.624152766382481,3.5758472336175187
49,34.6,1.7962924780409972,36.396292478041,32.803707521959005,4.5,0.6871842709362768,5.187184270936276,3.8128157290637232
50,35.2,1.8487232831816058,37.04872328318161,33.3512767168184,3.2,1.4514360704718166,4.651436070471817,1.7485639295281836
51,36.1,1.8586135812600864,37.95861358126009,34.241386418739914,3.4,1.0561986345169905,4.456198634516991,2.343801365483009
