episode,mean_done,stderr_done,upper_done,lower_done,mean_col,stderr_col,upper_col,lower_col
0,0.0,0.0,0.0,0.0,2.888888888888889,1.0599324460188284,3.9488213349077173,1.8289564428700604
1,0.0,0.0,0.0,0.0,1.5555555555555556,0.8836652066992704,2.439220762254826,0.6718903488562852
2,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,3.5555555555555554,1.1915339216404008,4.747089477195956,2.3640216339151543
3,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,8.0,2.6770630673681683,10.677063067368168,5.322936932631832
4,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,2.4444444444444446,0.9145598685085737,3.3590043129530183,1.529884575935871
5,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,4.0,1.6832508230603462,5.683250823060346,2.3167491769396538
6,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,3.7777777777777777,1.7060169480871206,5.4837947258648985,2.071760829690657
7,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,2.7777777777777777,1.010744744370014,3.7885225221477916,1.7670330334077637
8,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,1.8888888888888888,0.9043789220055393,2.793267810894428,0.9845099668833496
9,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,3.888888888888889,1.2957670877434,5.184655976632289,2.5931218011454886
10,0.4444444444444444,0.2421610524189263,0.6866054968633707,0.20228339202551812,0.8888888888888888,0.4547418206595806,1.3436307095484694,0.43414706822930826
11,0.4444444444444444,0.2421610524189263,0.6866054968633707,0.20228339202551812,1.2222222222222223,0.6406979219261552,1.8629201441483776,0.5815243002960672
12,0.4444444444444444,0.2421610524189263,0.6866054968633707,0.20228339202551812,5.777777777777778,1.051160440468028,6.828938218245805,4.72661733730975
13,0.5555555555555556,0.2939723678960657,0.8495279234516213,0.2615831876594899,1.3333333333333333,0.6009252125773316,1.934258545910665,0.7324081207560017
14,0.7777777777777778,0.4006168083848877,1.1783945861626655,0.37716096939289007,2.111111111111111,0.6549903401417554,2.7661014512528665,1.4561207709693558
15,0.8888888888888888,0.3888888888888889,1.2777777777777777,0.49999999999999994,4.777777777777778,1.579185600394655,6.356963378172432,3.198592177383123
16,1.0,0.44095855184409843,1.4409585518440984,0.5590414481559016,0.8888888888888888,0.3888888888888889,1.2777777777777777,0.49999999999999994
17,1.0,0.44095855184409843,1.4409585518440984,0.5590414481559016,6.444444444444445,2.614654805722243,9.059099250166687,3.8297896387222017
18,1.0,0.44095855184409843,1.4409585518440984,0.5590414481559016,6.444444444444445,2.4670670345749466,8.911511479019392,3.977377409869498
19,1.1111111111111112,0.4230985058813282,1.5342096169924393,0.688012605229783,4.333333333333333,1.922093765778466,6.255427099111799,2.4112395675548672
20,1.2222222222222223,0.49378857873975496,1.7160108009619772,0.7284336434824674,5.555555555555555,1.708728499914411,7.264284055469966,3.8468270556411444
21,1.7777777777777777,0.5719794522770556,2.3497572300548333,1.205798325500722,1.1111111111111112,0.5638273091717899,1.674938420282901,0.5472838019393212
22,2.4444444444444446,0.6894263136661586,3.133870758110603,1.7550181307782862,1.3333333333333333,0.8660254037844388,2.1993587371177723,0.46730792954889444
23,2.888888888888889,0.8240220541217402,3.712910943010629,2.0648668347671486,2.7777777777777777,0.9541980020732038,3.7319757798509814,1.823579775704574
24,3.2222222222222223,0.8296213623926709,4.051843584614893,2.3926008598295514,3.5555555555555554,1.5102530243409096,5.065808579896465,2.045302531214646
25,3.5555555555555554,0.8351831321318283,4.390738687687383,2.720372423423727,4.444444444444445,1.4250839264867399,5.869528370931184,3.019360517957705
26,4.111111111111111,0.9196080754026027,5.030719186513713,3.191503035708508,3.5555555555555554,1.3448576041011335,4.900413159656689,2.2106979514544216
27,4.444444444444445,0.9734119704408463,5.417856414885291,3.4710324740035983,3.5555555555555554,1.259531560972737,4.815087116528293,2.2960239945828183
28,5.0,0.9718253158075502,5.97182531580755,4.02817468419245,2.5555555555555554,1.081551240773988,3.6371067963295434,1.4740043147815673
29,5.333333333333333,1.0671873729054748,6.400520706238808,4.266145960427858,3.2222222222222223,1.6311020284336886,4.853324250655911,1.5911201937885338
30,5.666666666666667,1.0671873729054748,6.733854039572142,4.599479293761192,5.777777777777778,1.7060169480871208,7.4837947258648985,4.071760829690657
31,6.333333333333333,1.130388330520878,7.463721663854211,5.202945002812455,2.888888888888889,1.2521586299538494,4.141047518842738,1.6367302589350394
32,7.222222222222222,1.1992796191623836,8.421501841384606,6.022942603059839,1.7777777777777777,0.6406979219261554,2.418475699703933,1.1370798558516224
33,7.888888888888889,1.1837375418145843,9.072626430703474,6.705151347074305,3.111111111111111,1.1954130439638897,4.306524155075001,1.9156980671472215
34,8.666666666666666,1.2018504251546631,9.86851709182133,7.464816241512003,5.111111111111111,1.6703662642636565,6.7814773753747675,3.440744846847454
35,9.444444444444445,1.2484558363469016,10.692900280791346,8.195988608097544,2.0,1.414213562373095,3.414213562373095,0.5857864376269051
36,10.333333333333334,1.3333333333333333,11.666666666666668,9.0,3.7777777777777777,2.080182802983228,5.857960580761006,1.6975949747945496
37,11.11111111111111,1.4667087536048984,12.577819864716009,9.644402357506213,1.5555555555555556,0.5030769521187454,2.058632507674301,1.05247860343681
38,11.777777777777779,1.579185600394655,13.356963378172434,10.198592177383123,1.4444444444444444,0.7837075544258824,2.228151998870327,0.6607368900185621
39,12.555555555555555,1.6424161665660535,14.19797172212161,10.913139388989501,2.4444444444444446,0.9444444444444445,3.3888888888888893,1.5
