episode,total_done,total_col,step
0,0,0,300
1,0,0,300
2,0,2,300
3,0,0,300
4,0,3,300
5,0,0,300
6,0,0,300
7,0,0,300
8,0,5,300
9,0,0,300
10,0,3,300
11,0,0,300
12,0,0,300
13,0,1,300
14,0,0,300
15,0,0,300
16,0,4,300
17,0,0,300
18,0,0,300
19,0,0,300
20,0,0,300
21,0,0,300
22,0,0,300
23,0,0,300
24,0,0,300
25,0,4,300
26,0,0,300
27,0,0,300
28,0,1,300
29,0,0,300
30,0,0,300
31,0,3,300
32,0,0,300
33,0,0,300
34,0,1,300
35,0,0,300
36,0,0,300
37,0,0,300
38,0,0,300
39,0,0,300
40,0,0,300
41,0,9,300
42,0,1,300
43,0,3,300
44,0,0,300
45,0,3,300
46,0,0,300
47,0,0,300
48,0,0,300
49,0,0,300
50,0,2,300
51,0,0,300
52,0,0,300
53,0,1,300
54,0,1,300
55,0,7,300
56,0,3,300
57,0,0,300
58,0,0,300
59,0,0,300
60,0,0,300
61,0,3,300
62,0,4,300
63,0,0,300
64,0,0,300
65,0,0,300
66,0,1,300
67,0,0,300
68,0,0,300
69,0,9,300
70,0,0,300
71,0,0,300
72,0,0,300
73,0,0,300
74,0,0,300
75,0,3,300
76,0,1,300
77,0,0,300
78,0,0,300
79,0,1,300
80,0,1,300
81,0,0,300
82,0,4,300
83,0,0,300
84,0,0,300
85,0,6,300
86,0,1,300
87,0,0,300
88,0,4,300
89,0,0,300
90,0,0,300
91,0,2,300
92,0,3,300
93,0,10,300
94,0,0,300
95,0,1,300
96,0,2,300
97,0,4,300
98,0,0,300
99,0,0,300
100,0,1,300
101,1,0,202
102,1,1,300
103,1,1,300
104,1,0,300
105,1,0,300
106,2,1,165
107,2,3,300
108,2,3,300
109,2,1,300
110,2,3,300
111,2,1,300
112,2,9,300
113,2,2,300
114,2,1,300
115,2,1,300
116,2,3,300
117,2,3,300
118,2,0,300
119,2,0,300
120,2,1,300
121,2,2,300
122,2,1,300
123,2,6,300
124,2,2,300
125,2,1,300
126,2,0,300
127,3,5,218
128,3,1,300
129,3,3,300
130,3,0,300
131,3,8,300
132,3,4,300
133,3,5,300
134,3,0,300
135,3,5,300
136,3,1,300
137,3,0,300
138,3,0,300
139,3,8,300
140,3,6,300
141,3,2,300
142,3,6,300
143,3,4,300
144,3,0,300
145,3,3,300
146,3,1,300
147,3,5,300
148,3,0,300
149,3,3,300
150,3,8,300
151,3,5,300
152,3,0,300
153,3,7,300
154,3,7,300
155,3,0,300
156,3,3,300
157,3,1,300
158,3,3,300
159,3,0,300
160,3,8,300
161,3,3,300
162,3,3,300
163,3,6,300
164,3,0,300
165,3,0,300
166,3,2,300
167,3,9,300
168,3,3,300
169,3,1,300
170,3,2,300
171,3,0,300
172,3,0,300
173,3,12,300
174,3,0,300
175,3,6,300
176,4,1,276
177,4,4,300
178,4,0,300
179,4,0,300
180,4,0,300
181,4,14,300
182,4,3,300
183,4,7,300
184,4,5,300
185,4,0,300
186,4,1,300
187,4,6,300
188,5,0,227
189,5,0,300
190,5,7,300
191,5,0,300
192,6,0,191
193,6,2,300
194,6,8,300
195,6,0,300
196,6,7,300
197,6,5,300
198,7,0,291
199,7,8,300
200,7,3,300
201,7,0,300
202,7,1,300
203,7,0,300
204,7,0,300
205,7,1,300
206,7,1,300
207,7,0,300
208,7,1,300
209,7,0,300
210,7,0,300
211,7,0,300
212,7,0,300
213,7,0,300
214,7,0,300
215,7,0,300
216,7,2,300
217,7,1,300
218,7,1,300
219,7,0,300
220,7,2,300
221,7,1,300
222,7,0,300
223,7,0,300
224,7,0,300
225,7,0,300
226,7,4,300
227,7,0,300
228,7,0,300
229,7,0,300
230,7,0,300
231,7,0,300
232,7,0,300
233,7,11,300
234,7,0,300
235,7,0,300
236,7,5,300
237,7,0,300
238,8,0,278
239,8,0,300
240,8,0,300
241,8,0,300
242,8,2,300
243,8,0,300
244,8,0,300
245,8,1,300
246,8,0,300
247,8,1,300
248,8,1,300
249,8,0,300
250,8,0,300
251,8,4,300
252,8,0,300
253,8,1,300
254,8,0,300
255,8,0,300
256,8,0,300
257,8,12,300
258,8,0,300
259,8,0,300
260,8,1,300
261,8,0,300
262,8,3,300
263,8,1,300
264,8,1,300
265,8,0,300
266,8,0,300
267,8,0,300
268,8,0,300
269,8,0,300
270,8,0,300
271,8,1,300
272,8,0,300
273,8,0,300
274,8,0,300
275,8,0,300
276,8,3,300
277,8,0,300
278,8,0,300
279,8,1,300
280,8,15,300
281,8,0,300
282,8,0,300
283,8,2,300
284,8,3,300
285,8,3,300
286,8,1,300
287,8,0,300
288,8,0,300
289,8,1,300
290,8,0,300
291,8,2,300
292,8,0,300
293,8,4,300
294,8,5,300
295,8,0,300
296,8,0,300
297,8,1,300
298,8,7,300
299,8,1,300
