Agent 0,Agent 1
49,0
48,0
8,0
13,0
18,1
10,13
11,1
11,3
11,15
11,2
12,13
12,15
13,23
13,19
75,24
12,66
11,88
11,87
12,58
11,88
12,46
12,43
12,47
12,0
12,64
11,87
20,26
14,0
19,0
1,3
13,31
1,0
1,3
3,3
11,41
11,52
11,30
11,24
11,2
8,34
14,1
23,1
10,36
10,24
10,4
10,32
3,33
6,38
5,50
3,52
3,95
3,95
9,90
9,88
10,88
12,87
11,88
11,87
11,87
11,88
11,88
11,85
11,87
11,86
11,84
5,93
11,88
11,88
4,94
10,89
10,87
10,85
10,81
10,89
10,89
10,89
10,88
10,38
10,37
10,43
10,80
10,89
10,88
10,89
10,89
10,89
10,89
10,89
10,89
10,89
10,89
10,89
10,89
10,88
10,85
10,89
10,89
10,87
10,88
10,89
10,89
10,89
10,86
0,9
10,89
10,89
10,88
10,89
10,82
10,88
10,89
10,89
10,89
10,89
10,89
10,89
10,89
6,91
10,86
10,89
10,89
10,83
10,89
10,86
6,88
10,87
10,89
10,81
5,90
9,90
9,90
9,87
9,87
9,86
9,90
9,90
9,90
4,93
9,90
9,89
9,89
6,85
5,2
33,6
98,0
95,0
94,0
19,3
74,6
26,5
4,0
20,5
22,0
59,0
99,0
26,0
96,0
95,0
92,0
93,0
1,0
99,0
91,0
99,0
99,0
99,0
98,0
99,0
99,0
98,0
99,0
94,0
94,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
98,0
97,0
96,0
97,0
99,0
99,0
97,0
99,0
96,0
99,0
97,0
99,0
99,0
88,0
99,0
99,0
99,0
99,0
97,0
98,0
96,0
99,0
99,0
97,0
99,0
94,0
97,0
95,0
97,0
98,0
98,0
96,0
97,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
89,0
94,0
94,0
99,0
97,0
99,0
99,0
93,0
99,0
98,0
98,0
99,0
99,0
99,0
96,0
98,0
96,0
99,0
97,0
98,0
96,0
98,0
99,0
99,0
98,0
96,0
98,0
96,0
92,0
98,0
96,0
97,0
99,0
98,0
98,0
97,0
98,0
98,0
99,0
98,0
99,0
98,0
93,0
98,0
99,0
99,0
96,0
96,0
95,0
97,0
98,0
99,0
98,0
99,0
98,0
99,0
97,0
90,0
98,0
97,0
99,0
99,0
99,0
99,0
99,0
97,0
99,0
98,0
91,0
91,0
98,0
99,0
98,0
98,0
97,0
98,0
99,0
99,0
97,0
97,0
98,0
99,0
99,0
99,0
99,0
99,0
96,0
95,0
90,0
97,0
99,0
99,0
98,0
98,0
94,0
98,0
98,0
99,0
97,0
99,0
97,0
94,0
98,0
99,0
92,0
97,0
99,0
97,0
97,0
93,0
98,0
97,0
98,0
98,0
99,0
97,0
97,0
97,0
93,0
99,0
99,0
99,0
97,0
98,0
99,0
97,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
0,84
0,0
99,0
99,0
98,0
99,0
97,0
97,0
99,0
99,0
99,0
94,0
94,0
98,0
93,0
99,0
99,0
99,0
99,0
98,0
98,0
99,0
99,0
98,0
98,0
99,0
98,0
98,0
98,0
99,0
97,0
98,0
96,0
99,0
98,0
99,0
92,0
99,0
97,0
99,0
98,0
99,0
98,0
99,0
99,0
99,0
98,0
99,0
98,0
98,0
98,0
99,0
99,0
99,0
99,0
98,0
98,0
99,0
94,0
99,0
98,0
99,0
96,0
97,0
99,0
99,0
98,0
98,0
97,0
98,0
98,0
96,0
99,0
98,0
98,0
98,0
99,0
98,0
93,0
98,0
98,0
99,0
98,0
99,0
98,0
99,0
97,0
92,0
95,0
96,0
97,0
99,0
98,0
99,0
99,0
99,0
98,0
97,0
98,0
97,0
97,0
99,0
98,0
98,0
98,0
96,0
99,0
98,0
98,0
99,0
99,0
98,0
97,0
99,0
97,0
99,0
98,0
97,0
96,1
99,0
99,0
97,0
20,6
15,1
15,0
15,36
19,2
19,1
0,94
0,0
16,78
15,83
15,1
15,83
18,1
16,80
15,72
15,82
15,5
15,0
17,80
15,74
15,0
