Agent 0,Agent 1
19,0
15,78
15,83
15,38
16,22
19,79
16,51
16,83
17,0
15,70
15,65
15,72
15,29
17,51
16,78
15,57
15,82
18,22
15,77
17,78
17,80
15,79
17,0
16,83
15,47
15,81
15,83
15,82
15,76
15,80
15,76
15,83
15,79
15,83
15,73
16,75
15,79
15,82
17,79
15,82
15,79
16,79
96,81
15,76
15,81
15,82
97,82
15,81
16,79
15,80
16,80
91,76
15,83
15,83
95,80
15,80
15,81
15,75
16,78
5,1
14,84
17,73
20,14
15,0
15,0
18,26
17,76
26,6
16,77
39,0
91,0
91,0
90,72
15,1
20,1
17,2
16,58
19,1
15,1
15,75
15,0
17,77
15,51
17,0
16,0
25,0
20,60
28,0
24,0
37,0
39,0
23,61
41,0
24,57
21,22
15,81
15,0
19,18
17,72
16,47
19,56
30,0
23,0
25,17
19,1
61,41
22,1
29,1
18,1
33,0
40,5
21,43
18,73
90,59
17,77
34,0
24,65
22,1
26,34
42,24
37,2
24,45
30,2
76,51
25,65
22,37
19,66
26,1
15,14
17,59
22,4
18,66
23,30
0,95
17,77
15,76
20,77
16,78
16,68
92,0
21,43
71,57
23,0
91,76
31,2
16,70
16,38
16,37
18,28
20,17
17,0
20,2
21,0
27,5
25,1
23,1
31,0
41,0
33,19
47,0
53,0
54,1
48,0
47,0
62,3
59,0
21,72
36,0
20,70
25,60
38,1
22,2
25,38
75,59
22,59
18,64
16,78
16,45
17,69
16,67
16,77
16,56
17,65
20,1
17,74
17,75
23,1
16,45
15,66
16,77
16,0
18,66
23,0
24,39
17,35
19,39
17,74
16,52
17,63
21,16
16,63
16,73
17,64
15,52
26,0
20,0
28,19
26,0
17,68
17,56
19,75
16,50
17,31
23,0
15,71
18,64
21,45
18,37
20,38
18,0
18,63
21,26
19,52
22,0
19,18
16,59
19,70
15,68
16,47
16,82
21,0
16,68
17,73
22,33
15,65
15,79
16,64
18,78
94,77
15,81
15,60
17,0
21,0
16,50
25,19
21,0
17,61
20,40
16,59
18,0
16,82
18,39
17,74
19,63
15,78
17,44
15,79
19,51
15,78
16,79
16,0
52,0
31,18
17,76
19,74
81,0
20,13
16,63
17,0
16,4
23,0
18,71
18,44
91,73
15,71
17,0
19,0
19,52
17,58
7,71
18,1
17,80
18,72
16,81
15,80
17,70
16,76
17,52
21,12
20,37
17,58
31,2
21,42
16,1
16,2
19,21
28,1
20,39
19,16
14,82
19,0
15,65
16,0
17,54
18,0
15,64
24,0
5,1
15,80
18,53
17,74
15,74
21,0
15,82
15,79
17,55
16,69
15,82
16,79
15,72
16,0
16,1
18,1
16,73
16,79
15,82
15,75
16,80
15,82
17,80
18,1
17,1
15,1
18,62
17,76
19,47
18,0
15,77
17,71
23,23
16,74
15,77
19,72
15,78
16,58
24,0
16,79
18,0
17,78
17,77
15,71
15,79
15,77
15,50
17,78
16,77
15,0
15,78
24,0
17,72
16,77
16,77
16,77
16,79
17,69
16,77
16,75
15,80
15,77
15,77
92,77
16,0
15,76
15,80
15,82
15,77
15,0
15,81
16,77
17,80
15,0
15,65
94,78
15,80
15,51
17,0
37,25
16,67
16,39
15,45
15,41
16,33
15,28
16,52
16,0
61,0
97,0
99,0
98,0
99,0
96,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
96,0
99,0
99,0
98,0
92,0
95,0
98,0
85,0
93,1
99,0
99,0
96,0
93,1
95,0
97,0
98,0
99,0
99,0
98,0
96,0
99,0
99,0
91,0
99,0
98,0
95,0
95,0
97,1
96,0
96,0
99,0
99,0
98,0
98,0
95,0
94,0
98,0
99,0
96,1
99,0
98,0
97,0
96,0
92,0
99,0
99,0
98,0
93,0
97,0
96,0
95,0
99,0
92,1
98,0
96,0
97,0
99,0
98,0
95,0
98,0
99,0
98,0
98,0
97,0
99,0
99,0
98,0
96,0
89,0
95,0
98,0
99,0
99,0
97,0
95,0
98,0
97,0
98,0
92,0
99,0
97,0
98,0
99,0
99,0
99,0
97,0
98,0
97,0
98,0
98,0
99,0
99,0
