Agent 0,Agent 1
26,54
33,39
26,0
38,7
25,3
27,63
25,0
25,0
19,9
17,65
18,63
17,5
16,0
16,71
21,55
17,73
15,0
15,0
15,15
16,0
19,4
17,21
15,0
15,0
15,0
18,25
18,44
15,0
15,0
15,0
15,0
15,57
15,0
15,75
18,66
15,66
16,78
15,0
21,0
16,0
15,72
19,0
15,0
22,0
56,36
15,74
21,0
16,75
35,50
19,19
22,0
53,31
17,32
15,0
15,22
18,28
20,35
15,21
17,26
29,29
16,25
18,31
18,26
17,32
18,30
47,28
21,40
20,35
17,29
20,34
15,31
17,33
19,41
20,40
16,33
16,27
16,29
15,25
15,40
22,0
15,0
15,35
15,27
41,31
20,35
16,32
65,28
20,0
55,32
15,28
17,24
15,43
16,0
30,31
15,30
15,29
15,29
20,0
65,29
94,79
16,48
20,52
17,35
44,30
15,33
17,39
15,38
92,1
17,1
16,32
17,57
15,54
43,52
30,36
41,39
19,33
20,28
15,27
18,41
19,2
16,39
18,46
19,40
24,1
17,37
22,34
19,0
52,27
17,28
24,28
15,25
19,18
21,1
15,36
16,42
17,17
15,35
16,55
20,1
15,0
15,74
26,1
18,17
17,47
20,3
19,60
16,2
20,5
22,36
16,3
25,6
15,28
15,5
15,29
16,49
23,1
18,34
18,70
13,0
23,0
17,42
18,17
15,54
15,62
15,77
15,41
16,57
16,23
16,72
15,65
16,0
22,0
20,0
15,0
18,0
15,1
18,1
18,14
17,31
19,1
16,60
13,24
7,18
10,21
7,0
10,38
49,23
1,0
8,29
7,0
0,0
11,26
12,24
7,21
3,0
14,0
33,0
7,0
8,25
3,0
7,0
10,24
17,41
7,50
22,2
11,76
8,0
7,10
3,25
10,83
16,31
13,76
7,81
3,16
7,0
23,50
12,30
8,27
7,19
10,35
7,0
9,25
26,56
7,0
17,35
15,29
53,37
0,0
11,0
6,12
17,36
54,6
7,13
11,0
16,31
11,0
30,8
14,24
17,0
18,36
15,0
10,22
14,9
2,0
61,24
12,24
7,16
4,10
8,0
12,23
6,22
6,38
18,2
10,41
10,52
13,35
2,9
2,17
4,0
4,37
5,0
3,26
2,0
2,76
9,0
2,65
7,46
2,1
4,74
6,67
3,84
5,25
3,23
4,17
21,11
6,18
48,12
8,22
1,0
8,0
12,0
13,0
2,0
5,0
4,0
5,0
5,65
86,80
10,24
46,43
2,1
4,24
10,45
6,87
7,89
6,83
5,89
5,83
7,60
7,76
3,89
4,52
4,89
15,0
11,0
4,73
2,93
1,82
71,26
4,37
6,0
4,37
5,43
65,31
8,30
11,1
4,0
8,1
10,0
2,17
14,62
21,0
17,54
11,72
41,3
15,1
12,84
7,0
34,0
25,1
26,2
20,54
21,1
20,2
14,51
39,0
19,53
27,19
55,41
33,40
94,94
17,57
19,51
28,0
19,40
25,37
19,40
22,64
13,0
30,1
16,0
27,2
36,25
26,2
38,5
78,56
27,40
20,34
19,48
19,69
17,61
14,0
0,0
0,0
4,54
6,28
8,37
17,2
21,2
8,25
1,0
14,18
51,29
26,1
17,50
25,2
19,3
13,0
27,0
0,14
14,0
10,43
28,59
81,72
25,1
19,2
95,0
19,43
20,0
96,0
96,0
94,0
28,47
92,0
29,24
19,2
25,33
25,3
18,2
17,27
19,3
20,35
20,1
19,3
22,3
15,0
91,91
25,3
26,2
0,0
30,3
24,0
21,4
24,3
18,0
19,0
17,0
20,5
23,5
19,0
20,50
15,0
21,3
25,4
20,2
17,0
18,0
17,0
17,0
18,2
20,1
18,35
17,31
22,3
21,3
15,0
15,36
17,3
14,0
14,1
16,2
16,55
18,21
14,48
12,0
18,24
17,34
9,2
14,1
20,5
26,29
14,4
28,27
26,52
19,13
30,0
0,0
38,56
15,4
7,0
12,0
16,30
22,44
2,19
8,0
18,4
0,0
0,2
17,3
94,95
23,6
24,12
29,3
0,2
22,41
23,0
23,0
0,1
22,0
29,0
24,0
0,8
24,44
11,0
27,3
28,52
18,22
30,22
0,95
0,0
21,5
20,0
23,5
25,4
21,3
24,4
14,31
35,1
38,3
0,19
